ACCESS_SCR,BRKS_FVYRS_SCR,BRK_SCR,DIA_SCR,ENVMT_SCR,HEAD_LOSS_SCR,MI_SCR,QUALIT_SCR,RSL_SCR,STANDARD_CONFOR,out=1.0,out=2.0,out=3.0,out=4.0
15.0,5.0,10.0,0.0,15.0,0.0,10.0,0.0,5.0,15.0,0.06354168959640522,0.007785157283269407,0.0021092372195175083,0.0
0.0,5.0,10.0,0.0,15.0,15.0,10.0,0.0,5.0,15.0,1.600580874980783e-06,0.0,6.0526669494649744e-06,0.8138716052390051
15.0,5.0,10.0,0.0,15.0,15.0,10.0,0.0,5.0,15.0,1.001497808878629e-06,0.0,1.2891491740653608e-06,0.8034886366608948
0.0,5.0,10.0,0.0,15.0,5.0,10.0,0.0,5.0,15.0,0.015001596971024536,0.0016439085157317968,0.01529988372480625,0.0
15.0,5.0,10.0,0.0,15.0,5.0,10.0,0.0,5.0,15.0,0.009042890412174516,0.003160491508900105,0.003139365791822278,0.0
0.0,0.0,15.0,0.0,0.0,0.0,10.0,0.0,5.0,15.0,0.0,0.0,0.0017685383176967821,0.0
15.0,0.0,15.0,0.0,0.0,0.0,10.0,0.0,5.0,15.0,0.0,0.0,0.00035727003894101114,0.0
0.0,0.0,15.0,0.0,0.0,15.0,10.0,0.0,5.0,15.0,0.0,0.0,4.650154679689995e-07,0.9089214996483584
15.0,0.0,15.0,0.0,0.0,15.0,10.0,0.0,5.0,15.0,0.0,0.0,9.969223923693835e-08,0.9032079946632187
0.0,0.0,15.0,0.0,0.0,5.0,10.0,0.0,5.0,15.0,0.0,0.0,0.0024752194439788865,0.0
15.0,0.0,15.0,0.0,0.0,5.0,10.0,0.0,5.0,15.0,0.0,0.0,0.0005003123721759525,0.0
0.0,0.0,15.0,0.0,15.0,0.0,10.0,0.0,5.0,15.0,0.0,0.0,0.017870384620560727,0.0
15.0,0.0,15.0,0.0,15.0,0.0,10.0,0.0,5.0,15.0,0.0,0.0,0.0036571474243528154,0.0
0.0,0.0,15.0,0.0,15.0,15.0,10.0,0.0,5.0,15.0,0.0,0.0,2.1382863976661563e-06,0.9592194547940073
15.0,0.0,15.0,0.0,15.0,15.0,10.0,0.0,5.0,15.0,0.0,0.0,4.6001372802074884e-07,0.9565118229555053
0.0,0.0,15.0,0.0,15.0,5.0,10.0,0.0,5.0,15.0,0.0,0.0,0.024850944067742773,0.0
15.0,0.0,15.0,0.0,15.0,5.0,10.0,0.0,5.0,15.0,0.0,0.0,0.005114621509156547,0.0
0.0,10.0,15.0,0.0,0.0,0.0,10.0,0.0,5.0,15.0,0.0,0.0,1.8399811451822905e-05,0.0
15.0,10.0,15.0,0.0,0.0,0.0,10.0,0.0,5.0,15.0,0.0,0.0,3.711832045819346e-06,0.0
0.0,10.0,15.0,0.0,0.0,15.0,10.0,0.0,5.0,15.0,0.0,0.0,4.9295446872502343e-08,0.07035970024863371
15.0,10.0,15.0,0.0,0.0,15.0,10.0,0.0,5.0,15.0,0.0,0.0,9.989977898182456e-09,0.06609203816048084
0.0,10.0,15.0,0.0,0.0,5.0,10.0,0.0,5.0,15.0,0.0,0.0,2.577015117153511e-05,0.0
15.0,10.0,15.0,0.0,0.0,5.0,10.0,0.0,5.0,15.0,0.0,0.0,5.198696518814189e-06,0.0
0.0,10.0,15.0,0.0,15.0,0.0,10.0,0.0,5.0,15.0,0.0,0.0,0.00018893880900811745,0.0
15.0,10.0,15.0,0.0,15.0,0.0,10.0,0.0,5.0,15.0,0.0,0.0,3.81202066040654e-05,0.0
0.0,10.0,15.0,0.0,15.0,15.0,10.0,0.0,5.0,15.0,0.0,0.0,4.62149470822608e-07,0.15138845640374243
15.0,10.0,15.0,0.0,15.0,15.0,10.0,0.0,5.0,15.0,0.0,0.0,9.41547925041394e-08,0.14296185550571777
0.0,10.0,15.0,0.0,15.0,5.0,10.0,0.0,5.0,15.0,0.0,0.0,0.00026460320471973804,0.0
15.0,10.0,15.0,0.0,15.0,5.0,10.0,0.0,5.0,15.0,0.0,0.0,5.338944528661844e-05,0.0
0.0,15.0,15.0,0.0,0.0,0.0,10.0,0.0,5.0,15.0,0.0,0.0,2.6285859492482864e-06,0.0
15.0,15.0,15.0,0.0,0.0,0.0,10.0,0.0,5.0,15.0,0.0,0.0,5.302634079016583e-07,0.0
0.0,15.0,15.0,0.0,0.0,15.0,10.0,0.0,5.0,15.0,0.0,0.0,7.318043810040402e-09,0.033946541821412914
15.0,15.0,15.0,0.0,0.0,15.0,10.0,0.0,5.0,15.0,0.0,0.0,1.4795244182912813e-09,0.031811937149060054
0.0,15.0,15.0,0.0,0.0,5.0,10.0,0.0,5.0,15.0,0.0,0.0,3.6815314876104255e-06,0.0
15.0,15.0,15.0,0.0,0.0,5.0,10.0,0.0,5.0,15.0,0.0,0.0,7.426742406345895e-07,0.0
0.0,15.0,15.0,0.0,15.0,0.0,10.0,0.0,5.0,15.0,0.0,0.0,2.6995630305935424e-05,0.0
15.0,15.0,15.0,0.0,15.0,0.0,10.0,0.0,5.0,15.0,0.0,0.0,5.445921743148199e-06,0.0
0.0,15.0,15.0,0.0,15.0,15.0,10.0,0.0,5.0,15.0,0.0,0.0,7.184835164123165e-08,0.0764910232396583
15.0,15.0,15.0,0.0,15.0,15.0,10.0,0.0,5.0,15.0,0.0,0.0,1.4566268365425155e-08,0.07188022264482787
0.0,15.0,15.0,0.0,15.0,5.0,10.0,0.0,5.0,15.0,0.0,0.0,3.780903300964976e-05,0.0
15.0,15.0,15.0,0.0,15.0,5.0,10.0,0.0,5.0,15.0,0.0,0.0,7.6274126609434395e-06,0.0
0.0,5.0,15.0,0.0,0.0,0.0,10.0,0.0,5.0,15.0,0.0,0.0,0.0003993865411863169,0.0
15.0,5.0,15.0,0.0,0.0,0.0,10.0,0.0,5.0,15.0,0.0,0.0,8.059358489087618e-05,0.0
0.0,5.0,15.0,0.0,0.0,15.0,10.0,0.0,5.0,15.0,0.0,0.0,6.182943031170138e-07,0.46301975562280406
15.0,5.0,15.0,0.0,0.0,15.0,10.0,0.0,5.0,15.0,0.0,0.0,1.2859512858953894e-07,0.4463712743773669
0.0,5.0,15.0,0.0,0.0,5.0,10.0,0.0,5.0,15.0,0.0,0.0,0.0005592818750279465,0.0
15.0,5.0,15.0,0.0,0.0,5.0,10.0,0.0,5.0,15.0,0.0,0.0,0.00011287382647546946,0.0
0.0,5.0,15.0,0.0,15.0,0.0,10.0,0.0,5.0,15.0,0.0,0.0,0.004086677120369282,0.0
15.0,5.0,15.0,0.0,15.0,0.0,10.0,0.0,5.0,15.0,0.0,0.0,0.0008270999523947361,0.0
0.0,5.0,15.0,0.0,15.0,15.0,10.0,0.0,5.0,15.0,0.0,0.0,3.899654062401556e-06,0.6702294194022995
15.0,5.0,15.0,0.0,15.0,15.0,10.0,0.0,5.0,15.0,0.0,0.0,8.224785381791188e-07,0.6552234372346126
0.0,5.0,15.0,0.0,15.0,5.0,10.0,0.0,5.0,15.0,0.0,0.0,0.0057143488627449555,0.0
15.0,5.0,15.0,0.0,15.0,5.0,10.0,0.0,5.0,15.0,0.0,0.0,0.0011580329723647664,0.0
0.0,0.0,5.0,0.0,0.0,0.0,10.0,0.0,5.0,15.0,0.9877573187275621,0.005522788104835568,0.0007058837826820699,0.0
15.0,0.0,5.0,0.0,0.0,0.0,10.0,0.0,5.0,15.0,0.9724319032864688,0.01734101571013828,0.00023655174924094537,0.0
0.0,0.0,5.0,0.0,0.0,15.0,10.0,0.0,5.0,15.0,6.895362214700097e-05,0.0,1.9108497349137594e-06,0.9942799360752536
15.0,0.0,5.0,0.0,0.0,15.0,10.0,0.0,5.0,15.0,4.368646035889117e-05,0.0,4.120978292900973e-07,0.9939165245400967
0.0,0.0,5.0,0.0,0.0,5.0,10.0,0.0,5.0,15.0,0.9355515133105412,0.01492157128004491,0.006992277247276441,0.0
15.0,0.0,5.0,0.0,0.0,5.0,10.0,0.0,5.0,15.0,0.8848539493353639,0.04501172474309302,0.00225116094239746,0.0
0.0,0.0,5.0,0.0,15.0,0.0,10.0,0.0,5.0,15.0,0.9894857034714811,0.005275563455454755,0.0028633804800644526,0.0
15.0,0.0,5.0,0.0,15.0,0.0,10.0,0.0,5.0,15.0,0.9784349220271976,0.016637898901322994,0.0009637968410521224,0.0
0.0,0.0,5.0,0.0,15.0,15.0,10.0,0.0,5.0,15.0,7.443670462367892e-05,0.0,8.353013402931645e-06,0.9975127274659795
15.0,0.0,5.0,0.0,15.0,15.0,10.0,0.0,5.0,15.0,4.717129847413583e-05,0.0,1.8018469057518758e-06,0.9973798744360847
0.0,0.0,5.0,0.0,15.0,5.0,10.0,0.0,5.0,15.0,0.9403803214589175,0.014302158531334014,0.02846040362939036,0.0
15.0,0.0,5.0,0.0,15.0,5.0,10.0,0.0,5.0,15.0,0.9182255901280911,0.04454045566682239,0.00945955990394069,0.0
0.0,10.0,5.0,0.0,0.0,0.0,10.0,0.0,5.0,15.0,0.07150240242677673,0.0018239213291204133,0.001128249074009495,0.0
15.0,10.0,5.0,0.0,0.0,0.0,10.0,0.0,5.0,15.0,0.043613395041372925,0.003548236603697713,0.00023425467355840166,0.0
0.0,10.0,5.0,0.0,0.0,15.0,10.0,0.0,5.0,15.0,2.458976731159524e-06,0.0,1.504614609841166e-06,0.5716965999247521
15.0,10.0,5.0,0.0,0.0,15.0,10.0,0.0,5.0,15.0,1.5134651201719419e-06,0.0,3.1522981645407225e-07,0.555181605959122
0.0,10.0,5.0,0.0,0.0,5.0,10.0,0.0,5.0,15.0,0.010214932299665731,0.0007432923934326944,0.001685729281509403,0.0
15.0,10.0,5.0,0.0,0.0,5.0,10.0,0.0,5.0,15.0,0.006083162752291541,0.001411759894628367,0.0003417163754458551,0.0
0.0,10.0,5.0,0.0,15.0,0.0,10.0,0.0,5.0,15.0,0.16150181937061137,0.003928385416553527,0.010319255348184366,0.0
15.0,10.0,5.0,0.0,15.0,0.0,10.0,0.0,5.0,15.0,0.10297393969977899,0.007988609791688063,0.0022396609919363127,0.0
0.0,10.0,5.0,0.0,15.0,15.0,10.0,0.0,5.0,15.0,3.5118948477542556e-06,0.0,8.701596633899206e-06,0.7588088901669414
15.0,10.0,5.0,0.0,15.0,15.0,10.0,0.0,5.0,15.0,2.189164966717708e-06,0.0,1.846375166549223e-06,0.7463127447642763
0.0,10.0,5.0,0.0,15.0,5.0,10.0,0.0,5.0,15.0,0.025095366697489796,0.0017412813348165663,0.01676997720539411,0.0
15.0,10.0,5.0,0.0,15.0,5.0,10.0,0.0,5.0,15.0,0.015207783523467635,0.0033654917410074047,0.003459305085760587,0.0
0.0,15.0,5.0,0.0,0.0,0.0,10.0,0.0,5.0,15.0,0.0,0.0013118113790618372,0.00017388555127328614,0.0
15.0,15.0,5.0,0.0,0.0,0.0,10.0,0.0,5.0,15.0,0.0,0.0024769460373203936,3.504172334845261e-05,0.0
0.0,15.0,5.0,0.0,0.0,15.0,10.0,0.0,5.0,15.0,0.0,0.0,3.098393862698453e-07,0.3826135264855698
15.0,15.0,5.0,0.0,0.0,15.0,10.0,0.0,5.0,15.0,0.0,0.0,6.409642039810938e-08,0.3668807428900797
0.0,15.0,5.0,0.0,0.0,5.0,10.0,0.0,5.0,15.0,0.0,0.000501499926445233,0.00024372059794453997,0.0
15.0,15.0,5.0,0.0,0.0,5.0,10.0,0.0,5.0,15.0,0.0,0.0009476615693488907,4.91531595006326e-05,0.0
0.0,15.0,5.0,0.0,15.0,0.0,10.0,0.0,5.0,15.0,0.0,0.003161639053748116,0.0017796712128459171,0.0
15.0,15.0,5.0,0.0,15.0,0.0,10.0,0.0,5.0,15.0,0.0,0.005967593438486552,0.0003585118577332734,0.0
0.0,15.0,5.0,0.0,15.0,15.0,10.0,0.0,5.0,15.0,0.0,0.0,2.094554653805382e-06,0.5936199949424182
15.0,15.0,5.0,0.0,15.0,15.0,10.0,0.0,5.0,15.0,0.0,0.0,4.3947702208594273e-07,0.5773251031571437
0.0,15.0,5.0,0.0,15.0,5.0,10.0,0.0,5.0,15.0,0.0,0.001209286208396537,0.002495662460591381,0.0
15.0,15.0,5.0,0.0,15.0,5.0,10.0,0.0,5.0,15.0,0.0,0.002287803722070528,0.0005039092348387778,0.0
0.0,5.0,5.0,0.0,0.0,0.0,10.0,0.0,5.0,15.0,0.7841031424607008,0.018794033301854262,0.005082757735682726,0.0
15.0,5.0,5.0,0.0,0.0,0.0,10.0,0.0,5.0,15.0,0.6702953901164633,0.05124131173489443,0.0014790282368631813,0.0
0.0,5.0,5.0,0.0,0.0,15.0,10.0,0.0,5.0,15.0,1.8723672026761577e-05,0.0,4.7065615710285395e-06,0.9382772430302393
15.0,5.0,5.0,0.0,0.0,15.0,10.0,0.0,5.0,15.0,1.1816446966806879e-05,0.0,1.0110756391812235e-06,0.9342831797170275
0.0,5.0,5.0,0.0,0.0,5.0,10.0,0.0,5.0,15.0,0.3372869504488825,0.023061367899605643,0.0228661864644262,0.0
15.0,5.0,5.0,0.0,0.0,5.0,10.0,0.0,5.0,15.0,0.2311166430507861,0.05039923619547566,0.005333464882624868,0.0
0.0,5.0,5.0,0.0,15.0,0.0,10.0,0.0,5.0,15.0,0.8728588292916918,0.01994995911217813,0.02291167357135029,0.0
15.0,5.0,5.0,0.0,15.0,0.0,10.0,0.0,5.0,15.0,0.8033686866299721,0.05856256754091364,0.007178136638254223,0.0
0.0,5.0,5.0,0.0,15.0,15.0,10.0,0.0,5.0,15.0,2.0888717023994985e-05,0.0,2.1262340762575462e-05,0.9728180964849544
15.0,5.0,5.0,0.0,15.0,15.0,10.0,0.0,5.0,15.0,1.3214566942509657e-05,0.0,4.578637490827727e-06,0.971011272389844
0.0,5.0,5.0,0.0,15.0,5.0,10.0,0.0,5.0,15.0,0.4852650683853895,0.03163849075597519,0.13321705238446568,0.0
15.0,5.0,5.0,0.0,15.0,5.0,10.0,0.0,5.0,15.0,0.3971391326850595,0.082582232616842,0.037111413009546894,0.0
0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.9969555301826848,0.0007264448342682252,6.272364100435577e-06,0.0
15.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.9937998113053623,0.0023095797951541686,2.1283272270523176e-06,0.0
0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.03105379767349869,0.0,7.576291858594594e-06,0.0
15.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.018639357983730006,0.0,1.5479500550532913e-06,0.0
0.0,0.0,0.0,0.0,0.0,5.0,15.0,0.0,0.0,0.0,0.9809119014921401,0.002038898398388596,6.454364144047584e-05,0.0
15.0,0.0,0.0,0.0,0.0,5.0,15.0,0.0,0.0,0.0,0.9653728298969825,0.006399821497836833,2.162233286349861e-05,0.0
0.0,0.0,0.0,0.0,15.0,0.0,15.0,0.0,0.0,0.0,0.9983681004271778,0.0006936953001503049,2.543505950828869e-05,0.0
15.0,0.0,0.0,0.0,15.0,0.0,15.0,0.0,0.0,0.0,0.9962466741279753,0.0022077614667632157,8.63958662991551e-06,0.0
0.0,0.0,0.0,0.0,15.0,15.0,15.0,0.0,0.0,0.0,0.07516939469880134,0.0,7.426250911897596e-05,0.0
15.0,0.0,0.0,0.0,15.0,15.0,15.0,0.0,0.0,0.0,0.04595775974644557,0.0,1.5455086256576914e-05,0.0
0.0,0.0,0.0,0.0,15.0,5.0,15.0,0.0,0.0,0.0,0.9910060932481051,0.0019642334767703013,0.00026405012231456716,0.0
15.0,0.0,0.0,0.0,15.0,5.0,15.0,0.0,0.0,0.0,0.9823837896410345,0.00621019417909652,8.909949713966477e-05,0.0
0.0,10.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.1685414678254662,0.0005602875451187893,2.3413354955726996e-05,0.0
15.0,10.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.10719106546062035,0.001136501446624479,5.068733786185822e-06,0.0
0.0,10.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,1.5074697556269018e-05,0.0,8.120672361437094e-08,0.0
15.0,10.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,8.933792287510123e-06,0.0,1.6381861469254836e-08,0.0
0.0,10.0,0.0,0.0,0.0,5.0,15.0,0.0,0.0,0.0,0.026438947991744264,0.00025071891220607563,3.841218697851399e-05,0.0
15.0,10.0,0.0,0.0,0.0,5.0,15.0,0.0,0.0,0.0,0.015836058901001013,0.0004789577900260308,7.831699029548804e-06,0.0
0.0,10.0,0.0,0.0,15.0,0.0,15.0,0.0,0.0,0.0,0.33927611631339843,0.0010754957229948906,0.00019085201683516272,0.0
15.0,10.0,0.0,0.0,15.0,0.0,15.0,0.0,0.0,0.0,0.23309403261265108,0.0023566428141309904,4.4633263027691917e-05,0.0
0.0,10.0,0.0,0.0,15.0,15.0,15.0,0.0,0.0,0.0,3.823257132676754e-05,0.0,8.339950571296498e-07,0.0
15.0,10.0,0.0,0.0,15.0,15.0,15.0,0.0,0.0,0.0,2.265818449160056e-05,0.0,1.6824381017221276e-07,0.0
0.0,10.0,0.0,0.0,15.0,5.0,15.0,0.0,0.0,0.0,0.06439489851689094,0.0005822983913837114,0.000378846182175515,0.0
15.0,10.0,0.0,0.0,15.0,5.0,15.0,0.0,0.0,0.0,0.03918180533158387,0.0011300190848905671,7.846571051141689e-05,0.0
0.0,15.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0004493525000894385,4.023769201761313e-06,0.0
15.0,15.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0008489979428635341,8.113894311685365e-07,0.0
0.0,15.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,1.1601136207464284e-08,0.0
15.0,15.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,2.3402868646773665e-09,0.0
0.0,15.0,0.0,0.0,0.0,5.0,15.0,0.0,0.0,0.0,0.0,0.00017170566184933965,5.637152376447395e-06,0.0
15.0,15.0,0.0,0.0,0.0,5.0,15.0,0.0,0.0,0.0,0.0,0.000324497947213263,1.1370090483976696e-06,0.0
0.0,15.0,0.0,0.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0010860272589297674,4.129733352718468e-05,0.0
15.0,15.0,0.0,0.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,0.002050818157524204,8.323102590007683e-06,0.0
0.0,15.0,0.0,0.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,1.1914679147915511e-07,0.0
15.0,15.0,0.0,0.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,2.4035378088750244e-08,0.0
0.0,15.0,0.0,0.0,15.0,5.0,15.0,0.0,0.0,0.0,0.0,0.00041514771123654827,5.787795684239175e-05,0.0
15.0,15.0,0.0,0.0,15.0,5.0,15.0,0.0,0.0,0.0,0.0,0.0007844296581033286,1.1671894615188138e-05,0.0
0.0,5.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.9120366819854543,0.002848904112653283,5.204883907332983e-05,0.0
15.0,5.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.8566346622161952,0.008534309292938273,1.664096096403137e-05,0.0
0.0,5.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0007961817032556153,0.0,1.7619656518906647e-06,0.0
15.0,5.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.00047199590832109587,0.0,3.555555776982378e-07,0.0
0.0,5.0,0.0,0.0,0.0,5.0,15.0,0.0,0.0,0.0,0.5861830951838422,0.0052232106812154155,0.0003498646123869437,0.0
15.0,5.0,0.0,0.0,0.0,5.0,15.0,0.0,0.0,0.0,0.45376265118366893,0.012895560077975201,9.218908220700065e-05,0.0
0.0,5.0,0.0,0.0,15.0,0.0,15.0,0.0,0.0,0.0,0.9615543722482522,0.0028641158200139647,0.00022220773699667426,0.0
15.0,5.0,0.0,0.0,15.0,0.0,15.0,0.0,0.0,0.0,0.9331586186199636,0.008865013661815887,7.340486059681745e-05,0.0
0.0,5.0,0.0,0.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0020168310089035244,0.0,1.8073461702753372e-05,0.0
15.0,5.0,0.0,0.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0011962371604512007,0.0,3.648993920152653e-06,0.0
0.0,5.0,0.0,0.0,15.0,5.0,15.0,0.0,0.0,0.0,0.7779027823454279,0.006609685290291955,0.0018800900050034179,0.0
15.0,5.0,0.0,0.0,15.0,5.0,15.0,0.0,0.0,0.0,0.6705696320506835,0.018172159797714714,0.0005516723464211517,0.0
0.0,0.0,10.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.19167422575865012,0.0007603163775587409,4.350379672013303e-05,0.0
15.0,0.0,10.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.12312710331663047,0.0015577275422485445,9.512641345097841e-06,0.0
0.0,0.0,10.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,1.7639475710888997e-05,0.0,1.5525143375596383e-07,0.0
15.0,0.0,10.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,1.0453780942425127e-05,0.0,3.1318961966682196e-08,0.0
0.0,0.0,10.0,0.0,0.0,5.0,15.0,0.0,0.0,0.0,0.03079463504812359,0.0003484531678548757,7.309816772881047e-05,0.0
15.0,0.0,10.0,0.0,0.0,5.0,15.0,0.0,0.0,0.0,0.018476999978518226,0.0006668190867425042,1.492955644366397e-05,0.0
0.0,0.0,10.0,0.0,15.0,0.0,15.0,0.0,0.0,0.0,0.37512192756182167,0.001418908146332914,0.00034476445410629354,0.0
15.0,0.0,10.0,0.0,15.0,0.0,15.0,0.0,0.0,0.0,0.2621027697593208,0.0031619911469369815,8.199845301442615e-05,0.0
0.0,0.0,10.0,0.0,15.0,15.0,15.0,0.0,0.0,0.0,4.4737175698699115e-05,0.0,1.5944286823969514e-06,0.0
15.0,0.0,10.0,0.0,15.0,15.0,15.0,0.0,0.0,0.0,2.6513165262097987e-05,0.0,3.2164894497266086e-07,0.0
0.0,0.0,10.0,0.0,15.0,5.0,15.0,0.0,0.0,0.0,0.0744920422243978,0.0008037674954909097,0.0007160245261303909,0.0
15.0,0.0,10.0,0.0,15.0,5.0,15.0,0.0,0.0,0.0,0.04552113470824505,0.001566537682813501,0.00014894129108848465,0.0
0.0,10.0,10.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0001116340070837411,2.020247068599841e-06,5.594501065240434e-07,0.0
15.0,10.0,10.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,6.61607203974561e-05,3.8186988048059754e-06,1.1286235018868977e-07,0.0
0.0,10.0,10.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,8.297172827529906e-09,0.0,1.6124322914905655e-09,0.0
15.0,10.0,10.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,4.917163921781788e-09,0.0,3.2527452717903144e-10,0.0
0.0,10.0,10.0,0.0,0.0,5.0,15.0,0.0,0.0,0.0,1.495125878301236e-05,7.718349807429019e-07,7.836291660669543e-07,0.0
15.0,10.0,10.0,0.0,0.0,5.0,15.0,0.0,0.0,0.0,8.860636594360403e-06,1.458877521090392e-06,1.5808176470355093e-07,0.0
0.0,10.0,10.0,0.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0002830830244235942,4.8850948575999334e-06,5.744672330338109e-06,0.0
15.0,10.0,10.0,0.0,15.0,0.0,15.0,0.0,0.0,0.0,0.00016778323489536004,9.234533182990748e-06,1.1590015473626125e-06,0.0
0.0,10.0,10.0,0.0,15.0,15.0,15.0,0.0,0.0,0.0,2.1043860234002435e-08,0.0,1.6560114967497348e-08,0.0
15.0,10.0,10.0,0.0,15.0,15.0,15.0,0.0,0.0,0.0,1.2471249453348878e-08,0.0,3.3406572708540536e-09,0.0
0.0,10.0,10.0,0.0,15.0,5.0,15.0,0.0,0.0,0.0,3.7919223664840386e-05,1.8666261224882655e-06,8.047831201043506e-06,0.0
15.0,10.0,10.0,0.0,15.0,5.0,15.0,0.0,0.0,0.0,2.2472571063552526e-05,3.528237998735919e-06,1.6235146095746368e-06,0.0
0.0,15.0,10.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,1.346983301206739e-06,7.993045890193547e-08,0.0
15.0,15.0,10.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,2.545971133549034e-06,1.612428176263711e-08,0.0
0.0,15.0,10.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,2.3034747244253049e-10,0.0
15.0,15.0,10.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,4.646778983844976e-11,0.0
0.0,15.0,10.0,0.0,0.0,5.0,15.0,0.0,0.0,0.0,0.0,5.145648252308454e-07,1.1194880149536337e-07,0.0
15.0,15.0,10.0,0.0,0.0,5.0,15.0,0.0,0.0,0.0,0.0,9.725942366148467e-07,2.2583323388096952e-08,0.0
0.0,15.0,10.0,0.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,3.2576734425984438e-06,8.209052389751033e-07,0.0
15.0,15.0,10.0,0.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,6.157413636678032e-06,1.6560010880385022e-07,0.0
0.0,15.0,10.0,0.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,2.3657307930066785e-09,0.0
15.0,15.0,10.0,0.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,4.772367602974187e-10,0.0
0.0,15.0,10.0,0.0,15.0,5.0,15.0,0.0,0.0,0.0,0.0,1.2444739633581816e-06,1.1497424153825207e-06,0.0
15.0,15.0,10.0,0.0,15.0,5.0,15.0,0.0,0.0,0.0,0.0,2.352217565903033e-06,2.3193646625413113e-07,0.0
0.0,5.0,10.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.005866051246468617,9.975051662957855e-05,1.2076819169765851e-05,0.0
15.0,5.0,10.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.003484456099341761,0.00018897811238356474,2.4418879132534894e-06,0.0
0.0,5.0,10.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,4.3856464610673356e-07,0.0,3.501279923804987e-08,0.0
15.0,5.0,10.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,2.599071678406512e-07,0.0,7.0631021701337726e-09,0.0
0.0,5.0,10.0,0.0,0.0,5.0,15.0,0.0,0.0,0.0,0.0007896261230101228,3.83027129918303e-05,1.7001850954568317e-05,0.0
15.0,5.0,10.0,0.0,0.0,5.0,15.0,0.0,0.0,0.0,0.0004680980819815154,7.241892917969092e-05,3.4308013785450432e-06,0.0
0.0,5.0,10.0,0.0,15.0,0.0,15.0,0.0,0.0,0.0,0.014741300602037962,0.00023903214363372123,0.00012289355328091824,0.0
15.0,5.0,10.0,0.0,15.0,0.0,15.0,0.0,0.0,0.0,0.008787920442978103,0.00045447900872673525,2.493810406181135e-05,0.0
0.0,5.0,10.0,0.0,15.0,15.0,15.0,0.0,0.0,0.0,1.1123167312524986e-06,0.0,3.5959055210297914e-07,0.0
15.0,5.0,10.0,0.0,15.0,15.0,15.0,0.0,0.0,0.0,6.591941420306808e-07,0.0,7.253993451984556e-08,0.0
0.0,5.0,10.0,0.0,15.0,5.0,15.0,0.0,0.0,0.0,0.0019998542860524744,9.250337636971348e-05,0.00017436513021052593,0.0
15.0,5.0,10.0,0.0,15.0,5.0,15.0,0.0,0.0,0.0,0.0011862099600657154,0.00017499595350060687,3.520520428996128e-05,0.0
0.0,0.0,15.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,1.958987301929296e-05,0.0
