Duration_1,CritPres2D,Tran_main,WL,GRPCODE,GDO_GID,InsigSum1A,WTR,criticality_model,Ex_Hi_2031,Hosp_Serv,INFRA_STAT,Active_Ope,HANSEN_COM,MI_SCR,STANDARD_CONFOR,CRITICAL_SCR,Remove_Seg,RiskThresh,FID,TRANS,InsigSum,BRKS_FVYRS,C06_Cost,NPA,LowSum1A,LowSum,MAXRISK,DIAMETER,Dia_x_lenO,FLP,Hospital,PCU,Priority,Source,TOT_RES,HL,ST_CLASS,HDL,MATERIAL,Dia_x_len,SumCost,Demand_Met,C08_Cost,CAM_CATEG1,HEAD_LOSS_SCR,Maintenance_Cost,School,C07_Cost,Age,Med_Centre,OPSC_TEXT,DNMMLD,Shape *,OBJECTID_1,MI,DSC_TEXT,Shape_Le_1,Crit_Rests,CritConsSc,PCScore,FRM_NODE,MedSum,Pres_Zone,HighSum,RSL_SCR,WPZ,SOGR_HANSN,INST_YR,MAFIP,WM_WATERMA,DCSDesc,New_Seg,PCSDesc,Mat_Fact,HWY,ENVMT_SCR,TotBrks,HEU,Group_Mat,OBJECTID,DNM, Normalized Quality - test result Score,Operation_Cost,TotBrks_Lenght,R,QUALIT_SCR,Shape_Leng,GISIDForm,WM_WATERM1,A2031,WM_WATERM2,DIA_SCR,OID_,SEVERITY,f,DCS,TOTCNSQS,RWY,TOT_LV,SOIL,INSTALL_DA,MATERIAL_CD,ST_DIR,MaxTOTRISK,ACCESS_SCR,DURATION,LT_CARE,Airp_Serv,BRKS_FVYRS_SCR,REPLC_COST,TM,BRKS_FV_YRS_L,DCScore,TO_NODE,LEN_M,INSTDATE,DSC_NUM,BRK_SCR,HPU,SCORE,ExtSum,GISID,ESA,YR_INSTALL,Shape_Le_2,ST_NAME,RSL,CITY,ST_TYPE,OPSC,Adj_Length,OPSC_NUM,condition_model,DRAINAGE,Grp_C_Risk
0,38.3,NO,0,G05,8891,1800000,1,4, ,0,A,YES,517259,15,15,557.75,NO,Low,1199,0,0,106,175000,11.363333,0,455000,92,400, ,0,0,360,0,TRSUB-TRANSMISSION MAIN,0,0.0809237254,LOCAL,0,CPP, ,455000,0,5000,TRSUB-TRANSMISSION MAIN,0,166.599587,0,275000,30,0,(Low),4090.800049,Polyline,791,0.1797076763,(Negligible),34.388131,Fail (Pressure),2 (Low),2,602126,0,Zone 1,0,0,1, ,1986,10.8041,R,(Negligible), ,(Low),1,0,15,159,0,CPP,752,13.1887,0,116.6197109,0.4771920593,8.99152504078045E-14,0,333.199174,754,4,Yes,  PWL,5,194,1080.680054,0.0333752697,1 (Negligible),23,0,24.25,S,01-01-1986,CPP,W,557.75,0,0,0,0,1,1576,No,0.3181280395,1,602010,333.199174,01-01-1986,1,15,0,557.75,0,754,1,1986,168.12739,LAKESHORE,30,MISSISSAUGA,RD,2 (Low), ,2,5,W,G05 557.75
0,Pass,NO,0,E28,30810,2250000,0,3, ,0,A,YES,765207,10,0,454.25,NO,Low,2350,0,0,140,175000,0,0,455000,86.25,400, ,0,0,360,0,TRSUB-TRANSMISSION MAIN,0,0.0164595389,ARTERIAL,0,CPP, ,455000,0,5000,TRSUB-TRANSMISSION MAIN,0,33.885642,0,275000,9,0,(Low),0,Polyline,1597,0.0365517712,(Negligible),65.676405,Pass,1 (Negligible),2,6566012,0,Zone 5,0,15,5, ,2007,2.214,R,(Negligible), ,(Low),1,0,0,196,0,CPP,1604,4.0486,0,23.7199494,2.8920803684,1.82883765831858E-14,0,67.771284,1606,4,Yes,  PWL,5,343,0,0.0333752697,1 (Negligible),23,0,19.75,C,01-08-2007,CPP, ,454.25,0,0,0,0,1,1576,No,2.0657716917,1,6566011,67.771284,01-08-2007,1,15,0,454.25,0,1606,0,2007,2.094879,GOREWAY,9,BRAMPTON,DR,1 (Negligible), ,2,5,I,E28 454.25
0,38,NO,0,T38,26089,455000,0,4, ,0,A,YES,707769,15,15,535.2000122,NO,Low,3679,0,0,13,52500,10.009722,0,1677500,90,400, ,0,0,360,0,TRSUB-TRANSMISSION MAIN,0,0.1434637548,ARTERIAL,0,PHOE, ,1677500,0,375000,TRSUB-TRANSMISSION MAIN,0,295.3522245,0,1250000,52,0,(Low),3603.5,Polyline,3281,0.3185905975,(Negligible),589.4803,Fail (Pressure),2 (Low),2,N 6340944,0,Zone 6,0,10,6, ,1964,0.9897,R,(Negligible), ,(Low),0.4,0,0,21,0,PHOE/STEEL,3288,1.5178,0,206.74655715,0.0355507734,1.59404172018863E-13,0,590.704449,3300,4,Yes,  PWL,5,1389,951.94397,0.0333752697,1 (Negligible),24,0,22.299999,CL,01-01-1964,HDPE, ,535.200012,10,0,0,0,1,1576,No,0.0220076216,1,6546265,590.704449,01-01-1964,1,15,1,535.2000122,0,3300,0,1964,1.224149,BRAMALEA,21,BRAMPTON,RD,2 (Low), ,2,5,I,T38 535.200012206999
0,36.8,NO,0,Y26,3267,1430000,0,4, ,0,A,YES,510424,15,0,616.4000244,NO,Moderate,3700,0,0,126,175000,46.344444,0,0,115,600, ,0,0,360,0,TRSUB-TRANSMISSION MAIN,0,0.0283235273,LOCAL,0,PHOE, ,1430000,0,5000,TRSUB-TRANSMISSION MAIN,15,501.616427,0,1250000,65,0,(Low),16684,Polyline,3310,0.4001632688,(Negligible),79.150929,Fail (Pressure),2 (Low),2,N 599752,1430000,Zone 5,0,10,5, ,1951,1.1591,R,(Negligible), ,(Low),0.4,0,0,153,0,PHOE/STEEL,3302,8.2405,0,351.1314989,0.1525069672,3.14705859043006E-14,0,1003.232854,3315,6,Yes,  PWL,10,1403,4407.450195,0.0294614908,1 (Negligible),23,1,26.799999,CL,01-01-1951,HDPE,W,616.400024,15,0,0,0,1,2131,No,0.125593973,1,597397,1003.232854,01-01-1951,1,15,0,616.4000244,0,3315,0,1951,136.419865,QUEEN,26,BRAMPTON,ST,2 (Low), ,2,5,I,Y26 616.400024413999
0,36.9,NO,0,S23,5154,455000,0,5, ,0,A,YES,512732,15,15,697.2000122,NO,Moderate,516,0,0,12,625000,880.477778,0,0,112,600, ,0,0,360,0,TRSUB-TRANSMISSION MAIN,0,0.0236849437,LOCAL,0,CPP, ,905000,0,5000,TRSUB-TRANSMISSION MAIN,15,419.466005,0,275000,27,0,(Severe),316972,Polyline,2230,0.3346279721,(Negligible),452.308119,Fail (Pressure),2 (Low),4,596075,905000,Zone 3,0,10,3, ,1989,1.5579,R,(Negligible), ,(Severe),1,0,15,21,0,CPP,2238,5.4311,0,293.6262035,0.0250318259,2.63166041495812E-14,0,838.93201,2242,6,Yes,  PWL,10,609,83735.10156,0.0294614908,1 (Negligible),28,0,24.9,CL,01-01-1989,CPP, ,697.200012,0,0,0,0,1,2131,No,0.0143039005,1,596083,838.93201,01-01-1989,1,15,0,697.2000122,0,2242,1,1989,452.308119,CREDITVIEW,27,MISSISSAUGA,RD,4 (Severe), ,4,1,W,S23 697.200012206999
0,38.7,NO,0,L05,18049,905000,1,3, ,0,A,YES,548930,15,15,464.6000366,NO,Low,295,0,0,58,175000,12.115278,0,455000,86.25,400, ,1,0,360,0,TRSUB-TRANSMISSION MAIN,0,0.1883228978,LOCAL,0,CPP, ,455000,0,5000,TRSUB-TRANSMISSION MAIN,0,387.704803,0,275000,15,0,(Low),4361.5,Polyline,1084,0.4182094956,(Negligible),194.403047,Fail (Pressure),2 (Low),2,6339322,0,Zone 4,0,0,4, ,2001,2.9942,R,(Negligible), ,(Low),1,0,15,104,0,CPP,1092,2.7101,0,271.3933621,0.1341226614,2.09247664257736E-13,0,775.409606,1094,4,Yes,  PWL,5,329,1152.189941,0.0333752697,1 (Negligible),23,0,20.200001,CL,09-11-2001,CPP, ,464.600037,15,0,0,0,1,1576,No,0.0747991765,1,6339492,775.409606,09-11-2001,1,15,0,464.6000366,0,1094,0,2001,9.202403,SOMBRERO,15,MISSISSAUGA,WAY,2 (Low), ,2,5,I,L05 464.600036621
0.9,n/a - flow failure,NO,0,A45,25275,455000,1,5, ,0,A,YES,702768,15,15,651,NO,Moderate,2322,0,0,18,175000,525.788611,0,0,112.5,400, ,1,0,360,0,TRSUB-TRANSMISSION MAIN,976569,0.3398184247,ARTERIAL,0,CPP, ,455000,196375.5,5000,TRSUB-TRANSMISSION MAIN,0,699.5922265,0,275000,15,0,(Catastrophic) - Flow Failure,189284,Polyline,1376,0.7546362849,(Low),1093.95566,Fail (Flow),5 (Catastrophic) - Flow Failure,5,608462,455000,Zone 4,0,0,4, ,2001,5.0229,R,(Low), ,(Catastrophic) - Flow Failure,1,0,15,135,0,CPP,1384,3.4117,0,489.71455855,0.0964847771,3.7757602741897E-13,0,1399.184453,1386,4,Yes,  PWL,5,1161,50003.5,0.0333752697,2 (Low),30,0,21.700001,C,01-03-2001,CPP, ,651,15,0.9,0,0,1,1576,No,0.0128646369,2,6542025,1399.184453,01-03-2001,2,15,0,651,0,1386,1,2001,1093.95566,GOREWAY,15,BRAMPTON,DR,5 (Catastrophic) - Flow Failure, ,5,0,I,A45 651
0,37.2,NO,0,N03,10936,1430000,1,4, ,0,A,YES,520137,15,15,533.5999756,NO,Low,1216,0,0,10,175000,33.325556,0,455000,92,400, ,1,0,360,0,TRSUB-TRANSMISSION MAIN,0,0.2983005356,ARTERIAL,0,CPP, ,455000,0,5000,TRSUB-TRANSMISSION MAIN,0,614.1183665,0,275000,52,0,(Low),11997.2002,Polyline,815,0.6624373243,(Negligible),876.481676,Fail (Pressure),2 (Low),2,605099,0,Zone 2,0,0,2, ,1964,3.0231,R,(Negligible), ,(Low),1,0,15,23,0,CPP,829,2.0656,0,429.88285655,0.0187260317,3.31445039559908E-13,0,1228.236733,831,4,Yes,  PWL,5,225,3169.320068,0.0333752697,1 (Negligible),23,0,23.200001,S,01-01-1964,CPP,W,533.599976,15,0,0,0,1,1576,No,0.0081417529,1,605089,1228.236733,01-01-1964,1,15,0,533.5999756,0,831,1,1964,29.030325,QUEENSWAY,52,MISSISSAUGA, ,2 (Low), ,2,5,W,N03 533.599975586
0,38.2,NO,0,M43,1325,1257500,1,5, ,0,A,YES,507805,15,15,630.2000122,NO,Moderate,3140,0,0,72,175000,8.528333,0,0,92,400, ,1,0,360,0,TRSUB-TRANSMISSION MAIN,0,0.1487743093,LOCAL,0,CPP, ,455000,0,5000,TRSUB-TRANSMISSION MAIN,0,306.2851885,0,275000,29,0,(Low),3070.199951,Polyline,428,0.3303837693,(Negligible),221.241902,Fail (Pressure),2 (Low),2,599637,455000,Zone 6,0,0,6, ,1987,3.796,R,(Negligible), ,(Low),1,0,15,73,0,CPP,428,2.4829,0,214.39963195,0.1191699807,1.65304788061564E-13,0,612.570377,429,4,Yes,  PWL,5,703,811.060974,0.0333752697,1 (Negligible),23,0,27.4,CL,01-01-1987,CPP, ,630.200012,15,0,0,0,1,1576,No,0.1175375152,1,599635,612.570377,01-01-1987,1,15,0,630.2000122,0,429,0,1987,221.241902,BOVAIRD,29,BRAMPTON,DR,2 (Low), ,2,5,I,M43 630.200012206999
0,Pass,NO,0,L26,26589,1430000,0,3, ,0,A,YES,712468,5,0,454.25,NO,Low,2504,0,0,17,625000,0,0,905000,86.25,500, ,0,0,360,0,TRSUB-TRANSMISSION MAIN,0,0.0001182792,COLLECTOR,0,CPP, ,905000,0,5000,TRSUB-TRANSMISSION MAIN,0,0.796683,0,275000,12,0,(Negligible),0,Polyline,2056,0.0016396623,(Negligible),1.593366,Pass,1 (Negligible),1,6550825,0,Zone 5,0,15,5, ,2004,1.0344,R,(Negligible), ,(Negligible),1,0,0,97,0,CPP,2064,6.2761,0,0.5576781,60.8774129735,1.31421346426323E-16,0,1.593366,2068,5,Yes,  PWL,10,344,0,0.0311311937,1 (Negligible),23,0,19.75,C,01-04-2004,CPP, ,454.25,0,0,0,0,1,826,No,10.6692373253,1,6550847,1.593366,01-04-2004,1,15,0,454.25,0,2068,0,2004,1.593366,GOREWAY,12,BRAMPTON,DR,1 (Negligible), ,1,7,I,L26 454.25
0,35.9,NO,0,D23,21459,282500,0,5, ,0,A,YES,661179,15,15,626.4000244,NO,Moderate,1343,0,0,8,52500,29.125556,0,0,96,400, ,0,0,360,0,TRSUB-TRANSMISSION MAIN,0,0.1953253559,ARTERIAL,1,CPP, ,1677500,0,375000,TRSUB-TRANSMISSION MAIN,0,402.120929,0,1250000,37,0,(Low),10485.2002,Polyline,1171,0.4337598853,(Negligible),58.845304,Fail (Pressure),2 (Low),2,6519165,1677500,Zone 1,0,5,1, ,1979,1.374,R,(Negligible), ,(Low),1,0,15,28,1,CPP,1180,1.9186,0,281.4846503,0.0348153975,2.17028173216624E-13,0,804.241858,1182,4,Yes,  PWL,5,717,2769.899902,0.0333752697,1 (Negligible),24,0,26.1,CL,01-01-1979,CPP, ,626.400024,10,0,0,0,1,1576,No,0.0099472564,1,6519084,804.241858,01-01-1979,1,10,0,626.4000244,0,1182,1,1979,83.640372,ROYAL WINDSOR,37,MISSISSAUGA,DR,2 (Low), ,2,5,I,D23 626.400024413999
0,37.5,NO,0,P18,21366,1275000,0,4, ,0,A,YES,660337,15,0,557.75,NO,Low,999,0,0,46,175000,32.479722,0,455000,92,400, ,0,0,360,0, ,0,0.2250771866,LOCAL,0,  PVC, ,455000,0,5000,ISDISTRIBUTION MAIN - SMALL DIAMETE,0,463.3717265,0,275000,22,0,(Low),11692.7002,Polyline,4100,0.499829908,(Negligible),56.493274,Fail (Pressure),2 (Low),2,6418348,0,Zone 4,0,15,4, ,1994,1.4948,R,(Negligible), ,(Low),0.1,1,0,127,0,CPP,4323,1.8245,0,324.36020855,0.1370390043,2.50085762938561E-13,0,926.743453,4448,3,Yes,  PWL,5,196,3088.879883,0.0333752697,1 (Negligible),23,0,24.25,CL,1/0/1900 0:00,PVC, ,557.75,15,0,0,0,1,1576,No,0.0496361748,1,6518469,926.743453,1/0/1900 0:00,1,15,0,557.75,0, ,0,1994,11.594384,BANCROFT,3,MISSISSAUGA,DR,2 (Low), ,2,5,W,P18 557.75
0,37.7,NO,0,P17,6431,2255000,0,6, ,0,A,YES,514113,15,15,838.6000366,NO,High,134,0,0,3,175000,17.190833,0,0,140,400, ,0,0,360,49,TRSUB-TRANSMISSION MAIN,0,0.1722586835,LOCAL,1,CPP, ,1800000,0,375000,TRSUB-TRANSMISSION MAIN,0,354.633025,0,1250000,33,0,(Low),6188.700195,Polyline,629,0.3825356234,(Negligible),202.439464,Fail (Pressure),2 (Low),2,594469,0,Zone 4,1800000,5,4, ,1983,1.9905,R,(Negligible), ,(Low),1,0,0,37,1,CPP,571,1.1862,0,248.2431175,0.0521666024,1.91398537174958E-13,0,709.26605,572,4,Yes,  PWL,5,87,1634.880005,0.0333752697,1 (Negligible),28,0,29.950001,CL,01-01-1983,CPP, ,838.600037,10,0,0,0,1,1576,No,0.0042297245,1,594486,709.26605,01-01-1983,1,5,0,838.6000366,0,572,0,1983,206.941428,SILKEN LAUMANN,33,MISSISSAUGA,WAY,2 (Low), ,2,5,I,P17 838.600036620999
0,39.9,NO,0,X66,6419,905000,1,3, ,0,ABND,YES,0,15,15,438,NO,Low,2973,0,0,14,175000,0.054444,0,455000,75,300, ,1,0,360,0,Water Model,0,0.6039549738,COLLECTOR,0,CI, ,455000,0,5000, ,0,268.730507,0,275000,9,0,(Negligible),19.6,Polyline,3853,0.3901296857,(Negligible),162.171784,Fail (Pressure),2 (Low),1, ,0,Inactive,0,15,5, ,2007,0.3392, ,(Negligible), ,(Negligible),0.3,0,15,39,0,PVC,4067,0.8084,1,188.1113549,0.0725634027,6.71061082042796E-13,15,537.461014,4119,0,Some, ,5,1420,5.17777,0.0366451703,1 (Negligible),20,0,21.9,C,1/0/1900 0:00,CI, ,438,15,0,0,0,1,1171,No,0.026048401,1, ,537.461014,1/0/1900 0:00,1,15,0,438,0,4119,0,2007,162.171784,CENTRAL PARK DR,3,BRAMPTON, ,2 (Low), ,1,7,I,X66 438
0,37.9,NO,0,N47,34332,455000,0,3, ,0,A,YES,807480,15,0,405.6000366,NO,Low,719,0,0,10,625000,19.562222,0,905000,90,600, ,0,0,360,0,TRSUB-TRANSMISSION MAIN,0,0.0173741382,COLLECTOR,0,CPP, ,905000,0,5000,TRSUB-TRANSMISSION MAIN,15,307.700133,0,275000,8,0,(Low),7042.399902,Polyline,2700,0.245467023,(Negligible),610.827655,Fail (Pressure),2 (Low),2,6572837,0,Zone 5,0,15,5, ,2008,3.7704,R,(Negligible), ,(Low),1,0,0,14,0,CPP,3386,7.4905,0,215.3900931,0.0227494214,1.93045979898526E-14,0,615.400266,3399,6,Yes,  PWL,10,440,1860.410034,0.0294614908,1 (Negligible),24,0,16.9,CL,01-09-2008,CPP, ,405.600037,0,0,0,0,1,2131,No,0.0162495867,1,6566749,615.400266,01-09-2008,1,15,0,405.6000366,0,3399,0,2008,4.572611,MEADOWVALE,8,MISSISSAUGA,BLVD,2 (Low), ,2,5,I,N47 405.600036621
0,Not Balanced,NO,0,U24,3921,332500,0,5, ,0,A,YES,511226,15,0,673.1999512,NO,Moderate,3125,0,0,0,52500,29.556667,0,0,110,400, ,0,0,360,0,TRSUB-TRANSMISSION MAIN,0,0.3570249713,COLLECTOR,0,CPP3, ,1307500,0,5000,TRSUB-TRANSMISSION MAIN,0,735.015751,0,1250000,31,0,(Low),10640.40039,Polyline,413,0.7928469395,(Negligible),226.42969,Not Balanced,5 (Catastrophic) - Not Balanced,2,3599402,1307500,Zone 5,0,5,5, ,1985,1.0817,R,(Negligible), ,(Low),1,0,0,36,0,CPP,504,8.2823,0,514.5110257,0.0244892711,3.96694412602869E-13,0,1470.031502,505,4,Yes,  PWL,5,638,2810.899902,0.0333752697,Not Balanced,22,1,30.6,CL,01-01-1985,CPP, ,673.199951,15,0,0,0,1,1576,No,0,1,599866,1470.031502,01-01-1985,1,0,0,673.1999512,0,505,0,1985,87.063125,ROSEBUD,31,BRAMPTON,AVE,5 (Catastrophic) - Not Balanced, ,2,5,I,U24 673.199951172
0,Inactive/Closed,NO,0,L37,23102,282500,0,2, ,0,A,NO,689332,15,15,360.1499939,NO,Low,1868,1,0,16,2500,0,0,1257500,52.5,1500, ,0,0,360,0,RATRANSMISSION MAIN,0,0.000038138,LOCAL,0,TMCPP, ,1257500,0,5000,RATRANSMISSION MAIN,15,85.216105,1,1250000,16,0,Inactive/Closed,0,Polyline,3233,0.0571468949,Inactive/Closed,170.43221,Inactive/Closed,Inactive/Closed,0,6530065,0,Inactive,0,10,1, ,2000,0,R,Inactive/Closed, ,Inactive/Closed,1,1,15,25,0,CPP,3241,263.359,0,59.6512735,0.1466858876,4.23755050880835E-17,0,170.43221,3246,15,Yes,  PWL_,15,508,0,0.0228042027,Inactive/Closed,21,0,17.15,CL,01-11-2000,CPP, ,360.149994,15,0,0,0,1,2535,Yes,0.0938789681,0,6530064,170.43221,01-11-2000,0,15,0,360.1499939,0,3246,1,2000,170.43221,SOUTH SHERIDAN,16,MISSISSAUGA,WAY,Inactive/Closed, ,0,7,I,L37 360.149993896
0,36.1,NO,0,M46,293,455000,1,6, ,0,A,YES,506619,15,15,828,NO,High,3008,0,0,108,175000,123.1875,0,0,115,400, ,0,0,360,58,TRSUB-TRANSMISSION MAIN,0,0.2978789516,ARTERIAL,0,DI, ,455000,0,5000,TRSUB-TRANSMISSION MAIN,0,613.2504415,0,275000,37,0,(Moderate),44347.5,Polyline,16,0.6615011108,(Negligible),4.714163,Fail (Pressure),2 (Low),3,601554,0,Zone 6,455000,10,6, ,1979,16.7715,R,(Negligible), ,(Moderate),0.5,0,15,138,0,DI,16,5.2537,0,429.27530905,0.1125152064,3.30976612866208E-13,0,1226.500883,16,4,Yes,  PWL,5,1233,11715.40039,0.0333752697,1 (Negligible),23,0,36,Other,01-01-1979,DI, ,828,0,0,0,0,1,1576,No,0.0880553789,1,601520,1226.500883,01-01-1979,1,15,0,828,0,16,0,1979,4.714163,HURONTARIO,19,BRAMPTON,ST,2 (Low), ,3,4,Other,M46 828
0,Inactive/Closed,NO,0,D03,1590,2255000,0,5, ,0, ,NO,0,15,15,740.25,NO,High,2807,0,0,47,1500000,0,0,0,131.25,2100, ,0,0,360,127,2031_COMP_Linear,0,0.000029842,ARTERIAL,0,CPP, ,3500000,0,750000, ,15,390.977313,1,1250000,5,0,Inactive/Closed,0,Polyline,3551,0.2812786424,Inactive/Closed,781.954626,Inactive/Closed,Inactive/Closed,0, ,0,Inactive,3500000,15,3, ,2011,0, ,Inactive/Closed, ,Inactive/Closed,1,1,0,161,0,CPP,3559,335.875,0,273.6841191,0.2058942995,3.3157801885965E-17,0,781.954626,3578,0,Yes, ,15,107,0,0.0209168382,Inactive/Closed,35,0,21.15,C,1/0/1900 0:00,CPP,S,740.25,15,0,0,0,1,2363,Yes,0.0601057893,0, ,781.954626,1/0/1900 0:00,0,15,0,740.25,0,3578,0,2011,781.954626,KENNEDY,5,BRAMPTON,RD,Inactive/Closed, ,0,7,I,D03 740.25
0.1,n/a - flow failure,NO,0,H52,9783,455000,0,5, ,0,A,YES,518557,15,15,730.8000488,NO,Moderate,184,0,0,164,175000,11.945556,0,0,112,400, ,0,0,360,0,TRSUB-TRANSMISSION MAIN,2965.090088,0.3731409969,LOCAL,0,CPP, ,455000,4843.8,5000,TRSUB-TRANSMISSION MAIN,0,768.194194,1,275000,33,0,(Catastrophic) - Flow Failure,4300.399902,Polyline,787,0.8286358692,(Negligible),645.141318,Fail (Flow),5 (Catastrophic) - Flow Failure,5,603509,455000,Zone 4,0,5,4, ,1983,1.4968,R,(Negligible), ,(Catastrophic) - Flow Failure,1,0,15,168,0,CPP,787,2.4893,0,537.7359358,0.1093473508,4.14601107716621E-13,0,1536.388388,789,4,Yes,  PWL,5,1149,1136.050049,0.0333752697,1 (Negligible),28,0,26.1,CL,01-01-1983,CPP, ,730.800049,0,0.1,0,0,1,1576,No,0.1067438424,1,603508,1536.388388,01-01-1983,1,15,0,730.8000488,0,789,1,1983,645.141318,RIDGEWAY,33,MISSISSAUGA,DR,5 (Catastrophic) - Flow Failure, ,5,0,I,H52 730.800048827999
0,37.4,NO,0,L09,25685,332500,1,4, ,0,A,YES,704780,15,15,585.8000488,NO,Moderate,3264,0,0,80,175000,26.351111,0,0,108.75,400, ,1,0,360,0,TRSUB-TRANSMISSION MAIN,0,0.3528455835,LOCAL,0,CPP, ,1200000,0,750000,TRSUB-TRANSMISSION MAIN,0,726.4115465,0,275000,13,0,(Low),9486.400391,Polyline,1392,0.7835657545,(Negligible),730.850987,Fail (Pressure),2 (Low),2,6543946,1200000,Zone 6,0,15,6, ,2003,3.8191,R,(Negligible), ,(Low),1,0,15,126,0,CPP,1400,2.2981,0,508.48808255,0.0867276963,3.92050648376866E-13,0,1452.823093,1402,4,Yes,  PWL,5,811,2506.040039,0.0333752697,1 (Negligible),29,0,20.200001,CL,01-04-2003,CPP, ,585.800049,15,0,0,0,1,1576,No,0.055065204,1,6543950,1452.823093,01-04-2003,1,15,0,585.8000488,0,1402,0,2003,730.850987,WANLESS,13,BRAMPTON,DR,2 (Low), ,2,5,I,L09 585.800048827999
0,38.4,NO,0,V15,26011,905000,0,4, ,0,A,YES,707231,15,15,614.25,NO,Moderate,392,0,0,44,175000,5.4175,0,0,135,400, ,0,0,360,0,TRSUB-TRANSMISSION MAIN,0,0.2441747093,LOCAL,1,CPP, ,1800000,0,375000,TRSUB-TRANSMISSION MAIN,0,502.688248,0,1250000,15,0,(Low),1950.300049,Polyline,1406,0.5422398614,(Negligible),363.043512,Fail (Pressure),2 (Low),2,6545986,1800000,Zone 5,0,0,5, ,2001,1.1622,R,(Negligible), ,(Low),1,0,0,136,1,CPP,1411,2.2569,0,351.8817736,0.1352727068,2.71305232563275E-13,0,1005.376496,1413,4,Yes,  PWL,5,750,515.215027,0.0333752697,1 (Negligible),27,0,22.75,CL,01-12-2001,CPP, ,614.25,10,0,0,0,1,1576,No,0.0437646993,1,6545985,1005.376496,01-12-2001,1,15,0,614.25,0,1413,0,2001,8.341828,TENTH,15,MISSISSAUGA,ST,2 (Low), ,2,5,I,V15 614.25
0,37.3,NO,0,U46,1547,455000,0,3, ,0,A,YES,508092,15,0,493.2000122,NO,Moderate,3898,0,0,3,52500,19.580278,0,0,90,400, ,0,0,360,0,Water Model,0,0.0445185337,LOCAL,0,DI, ,332500,0,5000,ISDISTRIBUTION MAIN - SMALL DIAMETE,0,91.651358,0,275000,52,0,(Low),7048.899902,Polyline,3892,0.0988625055,(Negligible),102.880343,Fail (Pressure),2 (Low),2,607341,332500,Zone 5,0,10,5, ,1964,0.4906,R,(Negligible), ,(Low),0.5,0,0,11,0,DI,4106,0.5943,0,64.1559506,0.0600100219,4.9465037418042E-14,0,183.302716,4193,3,Yes,  PWL,5,1336,1862.119995,0.0333752697,1 (Negligible),18,0,27.4,CL,30-12-1899,DI, ,493.200012,0,0,0,0,1,1576,No,0.0163663696,1,598995,183.302716,30-12-1899,1,5,0,493.2000122,0,4193,0,1964,102.880343,NEWSTEAD CR,26,BRAMPTON, ,2 (Low), ,2,5,I,U46 493.200012206999
2,n/a - flow failure,NO,0,Y18,22497,455000,0,3, ,0,A,YES,674751,15,0,434.7000122,NO,Low,355,0,0,27,2500,246.909722,0,282500,86.25,400, ,0,0,360,0,TRSUB-TRANSMISSION MAIN,887605,0.2404122619,LOCAL,0,CPP, ,282500,89237.9,5000,TRSUB-TRANSMISSION MAIN,0,494.9424085,0,275000,16,0,(Catastrophic) - Flow Failure,88887.5,Polyline,1229,0.5338845777,(Negligible),191.94324,Fail (Flow),5 (Catastrophic) - Flow Failure,5,6525824,0,Zone 4,0,10,4, ,2000,1.0568,R,(Negligible), ,(Catastrophic) - Flow Failure,1,0,0,37,0,CPP,1235,1.6818,0,346.45968595,0.0373780862,2.67124735415577E-13,0,989.884817,1237,4,Some,  PWL,5,542,23481.59961,0.0333752697,2 (Low),23,0,18.9,CL,01-06-2000,CPP,W,434.700012,0,2,0,0,1,1576,No,0.0272759007,1,6525844,989.884817,01-06-2000,1,15,0,434.7000122,0,1237,0,2000,333.970503,EGLINTON,16,MISSISSAUGA,AVE,5 (Catastrophic) - Flow Failure, ,5,0,P,Y18 434.700012206999
0,37.7,NO,0,I16,22990,1257500,0,3, ,0,A,YES,688406,10,0,443.75,NO,Moderate,2734,0,0,109,175000,91.286111,0,0,93.75,900, ,0,0,360,0,TRSUB-TRANSMISSION MAIN,0,0.0002398747,LOCAL,0,CPP, ,825000,0,375000,TRSUB-TRANSMISSION MAIN,15,36.2789195,0,275000,12,0,(Low),32863,Polyline,3152,0.0291465799,(Negligible),1.452112,Fail (Pressure),2 (Low),2,6529225,825000,Zone 5,0,15,5, ,2004,14.6853,R,(Negligible), ,(Low),1,0,0,126,0,CPP,3126,41.9445,0,25.39524365,1.7365456543,2.66527484120363E-16,0,72.557839,3131,9,Yes,  PWL,15,1123,8681.490234,0.0261978464,1 (Negligible),25,0,17.75,C,01-12-2004,CPP, ,443.75,0,0,0,0,1,2116,Yes,1.502249812,1,6529227,72.557839,01-12-2004,1,15,0,443.75,0,3131,0,2004,71.105727,COTTRELLE,12,BRAMPTON,BLVD,2 (Low), ,2,5,I,I16 443.75
