W/O #,Service Request #,No. of Breaks,W/O Date,SRC,Asset Type,Mat,Dia,FROM NODE,TO NODE,Failure Type,Failure Cause,W/M Depth,Soil Type,UNIT,Street,Pres Zone,Zone,Tile,COMPKEY
  2031046,2365450,1,08/12/2014,WOLF,WMN,PVC,300,6566963,6566965,,,0.00 ,,,HOMELANDS DR,3,Z18,0112,780236
   422795,571959,1,01/08/2006,WOLF,WMN,CI,150,6566970,603103,1.2,8.5,2.13 ,CLAY,,PYRAMID CR,3,Z18,0112,780261
   270397,1,1,22/01/1987,,WMN,CI,150,6566970,603103,1.1,,0.00 ,,,PYRAMID CR,3,Z18,0112,780261
   269024,1,1,16/06/1985,,WMN,CI,150,6566970,603103,1.1,,0.00 ,,,PYRAMID CR,3,Z18,0112,780261
   338873,353577,1,15/06/2005,WOLF,WMN,PVC,150,6567049,603950,1.1,8.7,1.83 ,SAND,,NORTHAVEN DR,1,Z07,0090,519050
  1539412,1826298,1,06/01/2013,WOLF,WMN,CPP,400,6567113,592619,4.1,8.5,0.00 ,,V/CHBR,SISMET RD,3,Z35E,0376,781276
   269705,1,1,18/12/1986,,WMN,CPP,400,6567113,592619,2.1,,0.00 ,,,SISMET RD,3,Z35E,0376,781276
  1028628,1362806,2,19/09/2010,WOLF,WMN,DI,300,6567117,6567872,1.3,8.5,1.98 ,CLAY,1295,CRESTLAWN DR,3,Z27,0331,781317
  1670417,1936533,1,15/07/2013,WOLF,WMN,DI,300,6567128,592543,1.3,8.5,2.44 ,CLAY,1260,ENCINO ST,3,Z27,0310,781410
  1412934,1689264,1,04/06/2012,WOLF,WMN,DI,300,6567128,592543,1.3,8.5,2.74 ,CLAY,NO #,ENCINO ST,3,Z27,0310,781410
  1049576,1388579,1,11/11/2010,WOLF,WMN,DI,300,6567128,592543,1.3,8.5,2.74 ,CLAY,1260,ENCINO ST,3,Z27,0310,781410
   172807,1,1,06/03/2003,WOLF,WMN,DI,300,6567128,592543,1.3,8.5,1.80 ,CLAY,,ENCINO ST,3,Z27,0310,781410
   279743,1,1,14/04/1986,,WMN,DI,300,6567128,592543,1.3,,0.00 ,,,ENCINO ST,3,Z27,0310,781410
   279204,1,1,06/06/1984,,WMN,DI,300,6567128,592543,1.1,,0.00 ,,,ENCINO ST,3,Z27,0310,781410
     9496,1,1,31/08/2000,WOLF,WMN,CPP,600,6567134,593045,,,0.00 ,,,EGLINTON AVE,3,Z27,0331,781435
   280008,1,1,04/01/1999,,WMN,CPP,600,6567134,593045,1.3,8.5,0.00 ,,,EGLINTON AVE,3,Z27,0331,781435
    97329,1,1,04/01/2002,WOLF,WMN,CI,300,6567138,6553944,1.1,8.7,3.60 ,CLAY,,EGLINTON AVE,3,Z35W,0352,781447
   283697,1,1,26/11/1998,,WMN,DI,150,6567231,6569342,1.3,8.5,0.00 ,,,SAXONY CT,2A,Z16,0116,791418
   283399,1,1,24/10/1997,,WMN,DI,150,6567231,6569342,1.3,8.5,0.00 ,,,SAXONY CT,2A,Z16,0116,791418
   283062,1,1,28/12/1993,,WMN,DI,150,6567231,6569342,1.1,8.7,0.00 ,,,SAXONY CT,2A,Z16,0116,791418
  1455401,1773976,1,02/10/2012,WOLF,WMN,DI,150,6567520,595311,1.3,8.5,3.05 ,CLAY,5700,TERRY FOX WAY,4,Z38E,0367,783638
   643302,994365,1,31/10/2008,WOLF,WMN,DI,150,6567520,595311,1.2,8.5,2.74 ,SACL,NO #,TERRY FOX WAY,4,Z38E,0367,783638
   642569,993118,1,30/10/2008,WOLF,WMN,DI,150,6567520,595311,1.2,8.5,2.74 ,SACL,No #,TERRY FOX WAY,4,Z38E,0367,783638
   261667,214176,1,10/06/2004,WOLF,WMN,DI,150,6567520,595311,1.3,8.5,3.30 ,CLAY,,TERRY FOX WAY,4,Z38E,0367,783638
   125889,1,1,11/06/2002,WOLF,WMN,DI,150,6567520,595311,1.3,8.5,2.70 ,CLAY,,TERRY FOX WAY,4,Z38E,0367,783638
   456407,642082,1,21/01/2007,WOLF,WMN,PVC,150,6568114,604304,1.1,8.5,6.00 ,SAND,1384,VICTOR AVE,1,Z08,0088,786811
   465493,651309,1,21/02/2007,WOLF,WMN,CI,250,6568197,606106,1.2,8.7,3.00 ,CLAY,1183,FORESTWOOD DR,2,Z23,0176,787020
    74486,1,1,09/10/2001,WOLF,WMN,CI,250,6568197,606106,1.1,8.7,1.80 ,CR,,FORESTWOOD DR,2,Z23,0176,787020
   279690,1,1,17/11/1998,,WMN,CI,250,6568197,606106,1.1,8.7,0.00 ,,,FORESTWOOD DR,2,Z23,0176,787020
   270335,1,1,13/07/1987,,WMN,CI,250,6568197,606106,,,0.00 ,,,FORESTWOOD DR,2,Z23,0176,787020
   268672,1,1,05/10/1984,,WMN,CI,250,6568197,606106,1.1,,0.00 ,,,FORESTWOOD DR,2,Z23,0176,787020
   153820,1,1,12/12/2002,WOLF,WMN,CI,200,6568302,6584703,1.3,8.5,1.98 ,CLAY,,ALPHA MILLS RD,4,Z45W,0435,868315
   283299,1,1,16/09/1996,,WMN,CI,200,6568302,6584703,1.1,8.7,0.00 ,,,ALPHA MILLS RD,4,Z45W,0435,868315
   274273,1,1,12/12/1995,,WMN,CI,200,6568302,6584703,1.1,8.7,0.00 ,,,ALPHA MILLS RD,4,Z45W,0435,868315
   281251,1,1,05/07/1989,,WMN,CI,200,6568302,6584703,1.1,,0.00 ,,,ALPHA MILLS RD,4,Z45W,0435,868315
   523987,804779,1,03/12/2007,WOLF,WMN,CI,150,6569032,603153,1.1,8.3,1.83 ,CLAY,2293,WESTMAN RD,3,Z18,0132,790257
   342751,1,1,06/07/2005,WOLF,WMN,CI,150,6569032,603153,1.3,8.5,0.00 ,,,WESTMAN RD,3,Z18,0132,790257
   280077,1,1,17/01/1999,,WMN,CI,150,6569032,603153,1.1,8.7,0.00 ,,,WESTMAN RD,3,Z18,0132,790257
   282876,1,1,27/12/1995,,WMN,DI,150,6569342,602600,1.1,8.7,0.00 ,,,SAXONY CT,2A,Z16,0116,791419
  2251729,2577304,1,30/07/2015,WOLF,WMN,DI,150,6569507,593887,1.3,8.5,1.68 ,CLAY,2609,TREVISO CT,4,Z46W,0457,792094
  2237965,2543805,1,03/07/2015,WOLF,WMN,DI,150,6569507,593887,,,0.00 ,,NO #,TREVISO CT,4,Z46W,0457,792094
  1979873,2298421,1,09/09/2014,WOLF,WMN,DI,150,6569507,593887,1.3,8.5,2.13 ,,2629,TREVISO CT,4,Z46W,0457,792094
   917575,1233978,1,20/01/2010,WOLF,WMN,DI,150,6569507,593887,1.3,8.5,2.44 ,CLAY,6448,TREVISO CT,4,Z46W,0457,792094
   639487,986558,1,16/10/2008,WOLF,WMN,DI,150,6569507,593887,1.3,8.5,2.13 ,CLAY,2629,TREVISO CT,4,Z46W,0457,792094
    70202,1,1,15/09/2001,WOLF,WMN,DI,150,6569507,593887,1.3,8.5,2.40 ,CLAY,,TREVISO CT,4,Z46W,0457,792094
    46710,1,1,12/05/2001,WOLF,WMN,DI,150,6569507,593887,1.3,8.5,2.25 ,CLAY,,TREVISO CT,4,Z46W,0457,792094
   812671,1165969,1,08/09/2009,WOLF,WMN,PVC,300,6569543,6569548,1.2,8.6,2.44 ,GRAC,3468,FIELDGATE DR,3,Z19,0249,792274
   459069,1,1,29/01/2007,WOLF,WMN,CI,150,6569572,605414,1.1,8.3,1.83 ,SAND,1909,PAGEHURST CT,2,Z19,0270,792350
   148128,1,1,13/11/2002,WOLF,WMN,CI,150,6569572,605414,1.1,8.7,2.70 ,CLAY,,PAGEHURST CT,2,Z19,0270,792350
   148141,82534,1,13/11/2002,WOLF,WMN,CI,150,6569572,605414,1.1,8.7,2.70 ,CLAY,,PAGEHURST CT,2,Z19,0270,792350
    95845,1,1,30/12/2001,WOLF,WMN,CI,150,6569576,6569574,1.1,8.7,2.10 ,CLAY,,STONEPATH CR,2,Z19,0270,792368
   280550,1,1,24/12/1999,,WMN,CI,150,6569576,6569574,1.1,8.7,0.00 ,,,STONEPATH CR,2,Z19,0270,792368
   280180,1,1,14/07/1999,,WMN,CI,150,6569576,6569574,1.1,8.5,0.00 ,,,STONEPATH CR,2,Z19,0270,792368
   275467,1,1,23/11/1997,,WMN,CI,150,6569576,6569574,1.1,8.7,0.00 ,,,STONEPATH CR,2,Z19,0270,792368
   273655,1,1,15/01/1996,,WMN,CI,150,6569576,6569574,1.1,8.7,0.00 ,,,STONEPATH CR,2,Z19,0270,792368
   272709,1,1,17/02/1994,,WMN,CI,150,6569576,6569574,1.1,8.7,0.00 ,,,STONEPATH CR,2,Z19,0270,792368
   272614,1,1,15/01/1994,,WMN,CI,150,6569576,6569574,1.1,8.7,0.00 ,,,STONEPATH CR,2,Z19,0270,792368
   269783,1,1,30/12/1985,,WMN,CI,150,6569576,6569574,1.1,,0.00 ,,,STONEPATH CR,2,Z19,0270,792368
   267746,1,1,02/02/1982,,WMN,CI,150,6569576,6569574,1.1,8.2,0.00 ,,,STONEPATH CR,2,Z19,0270,792368
  1273199,1592619,2,20/12/2011,WOLF,WMN,CI,200,6569587,605403,1.1,8.5,2.44 ,CLAY,,SILVERPLAINS DR,2,Z19,0250,792409
   275564,1,1,11/08/1997,,WMN,CI,200,6569587,605403,1.1,8.7,0.00 ,,,SILVERPLAINS DR,2,Z19,0250,792409
   272473,1,1,26/04/1988,,WMN,CI,200,6569587,605403,1.1,,0.00 ,,,SILVERPLAINS DR,2,Z19,0250,792409
   166320,86324,1,07/02/2003,WOLF,WMN,CI,200,6570272,594860,1.3,8.5,1.80 ,CLAY,,EASEMENT ,3,Z38W,0387,793920
  1908826,2196913,1,10/05/2014,WOLF,WMN,DI,200,6570450,6557924,1.3,8.5,2.44 ,CLAY,915,INVERHOUSE DR,1,Z03,0022,794665
  1250425,1568013,2,23/10/2011,WOLF,WMN,DI,150,6570454,600826,1.3,8.5,2.13 ,SAND,1957/1961,CARRERA LANE,1,Z03,0022,794702
   703229,1027161,1,06/01/2009,WOLF,WMN,CI,150,6570737,602530,1.1,8.3,1.83 ,CLAY,2177,AGORA RD,1,Z11,0065,796525
    58121,1,1,03/07/2001,WOLF,WMN,CI,150,6570737,602530,1.1,8.7,0.00 ,,,AGORA RD,1,Z11,0065,796525
   281587,1,1,24/05/1990,,WMN,CI,150,6570737,602530,1.1,8.7,0.00 ,,,AGORA RD,1,Z11,0065,796525
   273034,1,1,13/02/1989,,WMN,CI,150,6570737,602530,1.1,8.2,0.00 ,,,AGORA RD,1,Z11,0065,796525
   268664,1,1,27/08/1984,,WMN,CI,150,6570737,602530,1.1,,0.00 ,,,AGORA RD,1,Z11,0065,796525
  1734498,2019244,1,02/12/2013,WOLF,WMN,CI,150,6570794,602170,1.3,8.5,2.44 ,CLAY,1429,EVERALL RD,2,Z10,0065,796743
   466029,652725,1,24/02/2007,WOLF,WMN,CI,150,6570794,602170,1.2,8.7,1.98 ,SAND,INTERSECTI,EVERALL RD,2,Z10,0065,796743
   438193,1,1,24/10/2006,WOLF,WMN,CI,300,6570968,604417,1.1,8.5,2.44 ,CLAY,,MATTAWA AVE,2,Z12,0186,798824
   228801,149597,1,06/01/2004,WOLF,WMN,CI,300,6570968,604417,1.1,8.7,2.40 ,CLAY,,MATTAWA AVE,2,Z12,0186,798824
   272470,1,1,02/04/1988,,WMN,CI,300,6570968,604417,1.1,,0.00 ,,,MATTAWA AVE,2,Z12,0186,798824
   279545,1,1,09/04/1987,,WMN,CI,300,6570968,604417,1.1,,0.00 ,,,MATTAWA AVE,2,Z12,0186,798824
   270403,1,1,30/01/1987,,WMN,CI,300,6570968,604417,1.1,,0.00 ,,,MATTAWA AVE,2,Z12,0186,798824
  1045285,1382276,1,29/10/2010,WOLF,WMN,DI,200,6572573,593833,1.3,8.5,2.13 ,GRAC,2825,BILBAO LANE,5,Z46W,0506,806443
  1000229,1321523,1,06/07/2010,WOLF,WMN,DI,200,6572573,593833,1.3,8.5,2.13 ,CLAY,2825,BILBAO LANE,5,Z46W,0506,806443
  1123775,1425388,1,04/02/2011,WOLF,WMN,CPP,500,6572674,607149,1.3,8.7,3.05 ,CLAY,opp 1360,RATHBURN RD,3,Z27,0289,806823
   274816,1,1,06/12/1989,,WMN,PVC,300,6572861,594859,2.1,8.7,0.00 ,,,QUEEN ST,3,Z38W,0387,807761
  2015664,2347259,1,12/11/2014,WOLF,WMN,CI,250,6573262,605325,,,0.00 ,,,HAVENWOOD DR,2,Z19,0228,809597
   358659,1,1,02/10/2005,WOLF,WMN,CI,250,6573262,605325,1.1,8.7,2.13 ,SAND,,HAVENWOOD DR,2,Z19,0228,809597
   107165,1,1,12/02/2002,WOLF,WMN,PVC,300,6573345,594473,1.2,8.7,2.10 ,CLAY,,BOYER BLVD,4,Z44W,0439,809951
  1979499,2298123,1,09/09/2014,WOLF,WMN,DI,300,6573737,603212,,,0.00 ,,4099,ERIN MILLS PKWY,3,Z31,0215,811564
   638326,984042,2,10/10/2008,WOLF,WMN,DI,300,6573737,603212,1.3,8.5,5.18 ,GRAC,4099,ERIN MILLS PKWY,3,Z31,0215,811564
   478567,679221,1,16/04/2007,WOLF,WMN,DI,300,6573737,603212,1.3,8.5,4.88 ,CLAY,,ERIN MILLS PKWY,3,Z31,0215,811564
   456057,1,2,18/01/2007,WOLF,WMN,DI,300,6573737,603212,1.3,8.5,4.57 ,CLAY,FOLKWAY,ERIN MILLS PKWY,3,Z31,0215,811564
   456090,1,1,18/01/2007,WOLF,WMN,DI,300,6573737,603212,1.3,8.5,2.13 ,CLAY,FOLKWAY,ERIN MILLS PKWY,3,Z31,0215,811564
   345665,1,1,21/07/2005,WOLF,WMN,DI,300,6573737,603212,1.3,8.5,4.27 ,CLAY,,ERIN MILLS PKWY,3,Z31,0215,811564
   296716,1,1,08/12/2004,WOLF,WMN,DI,300,6573737,603212,1.3,8.5,4.50 ,CLAY,,ERIN MILLS PKWY,3,Z31,0215,811564
   275635,1,1,26/03/1997,,WMN,DI,300,6574133,594265,1.3,8.5,0.00 ,,,TORQUAY MEWS,4,Z46E,0483,812595
   283665,1,1,25/06/1995,,WMN,DI,300,6574133,594265,1.3,8.5,0.00 ,,,TORQUAY MEWS,4,Z46E,0483,812595
   846259,1172737,1,18/11/2009,WOLF,WMN,CPP,400,6574173,600411,1.2,8.5,2.13 ,CLAY,6449,NETHERHART RD,4,Z42E,0522,812647
   271676,1,1,08/12/1992,,WMN,CPP,400,6574173,600411,1.3,8.7,0.00 ,,,NETHERHART RD,4,Z42E,0522,812647
   274794,1,1,01/11/1989,,WMN,CPP,400,6574173,600411,1.3,8.7,0.00 ,,,NETHERHART RD,4,Z42E,0522,812647
  2260045,2554491,1,15/08/2015,WOLF,WMN,CPP303,400,6574224,6574225,4.1,8.5,2.50 ,CLAY,S/E C,BURNHAMTHORPE RD,2,Z21,0244,812780
  1978637,2296821,1,07/09/2014,WOLF,WMN,PVC,300,6574697,600433,1.3,8.5,3.05 ,,6895,INVADER CR,4,Z42W,0544,833528
   141401,1,1,26/09/2002,WOLF,WMN,PVC,300,6574858,600707,1.3,8.5,2.10 ,SDST,,LORIMAR DR,4,Z50W,0595,834049
   283613,1,1,15/02/1995,,WMN,PVC,300,6574858,600707,4.1,8.7,0.00 ,,,LORIMAR DR,4,Z50W,0595,834049
  1727714,2012114,1,19/11/2013,WOLF,WMN,DI,150,6575259,602434,1.1,8.5,2.44 ,CLAY,1199,CRAMER ST,1,Z11,0047,835145
   505959,753565,2,05/09/2007,WOLF,WMN,DI,150,6575259,602434,1.3,8.5,1.83 ,CLAY,1199,CRAMER ST,1,Z11,0047,835145
  1423165,1714309,1,05/07/2012,WOLF,WMN,PVC,300,6575362,6575364,,,0.00 ,,,BROMSGROVE RD,1,Z11,0049,835376
  1220586,1527875,1,08/08/2011,WOLF,WMN,DI,200,6575398,6575400,1.3,8.5,2.44 ,SHCL,3695-3700,KANEFF CR,2,Z21,0244,835539
   267832,1,1,12/07/2004,WOLF,WMN,DI,300,6575750,600438,1.3,8.5,2.10 ,CLAY,,VIPOND DR,4,Z42W,0520,836447
   272616,1,1,17/01/1994,,WMN,CI,150,6576502,6565786,1.3,8.5,0.00 ,,,VICTORIA ST,3,Z39E,0364,839880
  1673885,1942058,1,22/07/2013,WOLF,WMN,CI,150,6576768,6576769,1.1,8.3,2.13 ,CLAY,1300,LAKEVIEW SEWER PLANT ,1,Z01,0077,840961
  1255744,1573872,1,04/11/2011,WOLF,WMN,CI,500,6576831,6576768,1.3,8.5,2.44 ,SAND,1180,LAKESHORE RD,1,Z01,0076,841209
  1003239,1327302,1,15/07/2010,WOLF,WMN,DI,300,6576850,604103,1.3,8.5,2.44 ,CLAY,1100,CAVEN ST,1,Z07,0075,841343
  1874487,2169559,1,01/04/2014,WOLF,WMN,CI,150,6577548,605524,,8.5,2.44 ,CLAY,3345,PARTHIA CR,2,Z20,0226,843714
  1452840,1770818,1,26/09/2012,WOLF,WMN,CI,200,6577549,605698,1.1,8.7,1.83 ,CLAY,NO #,BLOOR ST,2,Z20,0226,843719
   221347,1,1,27/11/2003,WOLF,WMN,CI,200,6577549,605698,1.1,8.7,2.40 ,CLAY,,BLOOR ST,2,Z20,0226,843719
   280308,1,1,15/09/1999,,WMN,CI,200,6577549,605698,1.1,8.7,0.00 ,,,BLOOR ST,2,Z20,0226,843719
   273669,1,1,01/02/1995,,WMN,CI,200,6577549,605698,1.1,8.7,0.00 ,,,BLOOR ST,2,Z20,0226,843719
   272729,1,1,03/03/1994,,WMN,CI,200,6577549,605698,1.1,8.7,0.00 ,,,BLOOR ST,2,Z20,0226,843719
   270228,1,1,28/06/1986,,WMN,CI,200,6577549,605698,1.1,,0.00 ,,,BLOOR ST,2,Z20,0226,843719
  1923176,2211749,1,02/06/2014,WOLF,WMN,DI,200,6578684,6574226,,,0.00 ,,NO #,ARISTA WAY,2,Z21,0244,846974
  1922181,2211749,1,01/06/2014,WOLF,WMN,DI,200,6578684,6574226,1.3,8.5,2.44 ,CLAY,3665,ARISTA WAY,2,Z21,0244,846974
  1922401,2211516,1,31/05/2014,WOLF,WMN,DI,200,6578684,6574226,1.3,,2.74 ,,NO #,ARISTA WAY,2,Z21,0244,846974
  1920328,2208423,1,27/05/2014,WOLF,WMN,DI,200,6578684,6574226,1.3,8.5,1.98 ,CLAY,NO #,ARISTA WAY,2,Z21,0244,846974
  1670861,1937431,1,16/07/2013,WOLF,WMN,DI,200,6578684,6574226,1.3,8.5,2.44 ,SACL,NO #,ARISTA WAY,2,Z21,0244,846974
  1241812,1556013,2,28/09/2011,WOLF,WMN,DI,200,6578684,6574226,1.3,8.5,2.13 ,CLAY,3700,ARISTA WAY,2,Z21,0244,846974
  1043728,1379910,1,25/10/2010,WOLF,WMN,DI,200,6578684,6574226,1.3,8.5,1.96 ,SHCL,No #,ARISTA WAY,2,Z21,0244,846974
   565996,888898,2,12/05/2008,WOLF,WMN,DI,200,6578684,6574226,1.3,8.5,2.44 ,CLAY,3700,ARISTA WAY,2,Z21,0244,846974
  1447900,1765103,1,17/09/2012,WOLF,WMN,DI,300,6578742,592666,1.3,8.5,1.98 ,CLAY,OPP 5220,GENERAL RD,3,Z35W,0375,847062
    71364,1,1,22/09/2001,WOLF,WMN,DI,300,6578742,592666,1.3,8.5,2.40 ,,,GENERAL RD,3,Z35W,0375,847062
    41972,1,1,20/04/2001,WOLF,WMN,DI,300,6578742,592666,1.3,8.5,2.40 ,CLAY,,GENERAL RD,3,Z35W,0375,847062
   270802,1,1,05/12/1991,,WMN,DI,300,6578742,592666,1.2,8.7,0.00 ,,,GENERAL RD,3,Z35W,0375,847062
  1941001,2235310,1,29/06/2014,WOLF,WMN,DI,150,6578849,6578851,1.3,8.5,2.13 ,CLAY,3100,HARRIS CR,5,Z56,0505,847393
  1672089,1831109,1,18/07/2013,WOLF,WMN,DI,150,6579522,6579523,1.3,8.7,2.44 ,SACL,1516,WOODEDEN DR,1,Z09,0085,849828
  1473014,1800966,1,18/11/2012,WOLF,WMN,DI,150,6579523,601960,1.1,8.5,1.52 ,CLAY,1499,WOODEDEN DR,1,Z09,0085,849829
  1797443,2060801,1,17/12/2013,WOLF,WMN,DI,200,6579822,6579838,1.3,8.5,2.29 ,SHCL,4619,THE GALLOPS ,3,Z31,0277,851055
  1433632,1740887,2,09/08/2012,WOLF,WMN,DI,200,6579822,6579838,1.3,8.5,2.13 ,GRAC,4619,THE GALLOPS ,3,Z31,0277,851055
  1433827,1740887,1,09/08/2012,WOLF,WMN,DI,200,6579822,6579838,1.3,8.5,1.65 ,CLAY,4619,THE GALLOPS ,3,Z31,0277,851055
  1432468,1738826,1,06/08/2012,WOLF,WMN,DI,200,6579822,6579838,1.3,8.5,2.44 ,SHSA,4653,THE GALLOPS ,3,Z31,0277,851055
   590377,932148,2,16/07/2008,WOLF,WMN,DI,200,6579822,6579838,1.3,8.5,1.83 ,CLAY,4579,THE GALLOPS ,3,Z31,0277,851055
   541396,838393,1,12/02/2008,WOLF,WMN,DI,200,6579822,6579838,1.3,8.5,1.83 ,CLAY,4653,THE GALLOPS ,3,Z31,0277,851055
   541041,836897,1,11/02/2008,WOLF,WMN,DI,200,6579822,6579838,1.3,8.5,1.83 ,SHCL,4685,THE GALLOPS ,3,Z31,0277,851055
   488555,708153,1,05/06/2007,WOLF,WMN,DI,200,6579822,6579838,1.3,8.5,1.82 ,CLAY,4675,THE GALLOPS ,3,Z31,0277,851055
   359198,1,2,05/10/2005,WOLF,WMN,DI,200,6579822,6579838,1.3,8.5,2.13 ,CLAY,,THE GALLOPS ,3,Z31,0277,851055
   282325,1,1,23/09/2004,WOLF,WMN,DI,200,6579822,6579838,1.3,8.5,1.80 ,CLAY,,THE GALLOPS ,3,Z31,0277,851055
  1130938,1431780,1,20/02/2011,WOLF,WMN,DI,150,6579836,6579841,1.1,8.5,2.44 ,CLAY,4396,SEDGEFIELD RD,3,Z31,0256,851066
  1426884,1730693,1,24/07/2012,WOLF,WMN,DI,150,6580242,604747,1.3,8.5,2.44 ,CLAY,2424 CLIFF,LENEL CT,2,Z14,0162,852672
  1873264,2166530,1,28/03/2014,WOLF,WMN,DI,300,6580471,603201,1.3,8.5,2.44 ,CLAY,2300,SOUTH COMMON CT,3,Z25,0214,853599
  2247029,2566507,1,22/07/2015,WOLF,WMN,CI,300,6580590,602789,1.1,,2.74 ,,1981,DUNDAS ST,2,Z24,0153,854185
   495557,726125,1,11/07/2007,WOLF,WMN,CI,300,6580590,602789,1.1,8.7,2.13 ,CLAY,1965,DUNDAS ST,2,Z24,0153,854185
   443338,1,1,18/11/2006,WOLF,WMN,CI,300,6580590,602789,1.1,8.5,3.66 ,CLAY,,DUNDAS ST,2,Z24,0153,854185
   443291,618368,1,17/11/2006,WOLF,WMN,CI,300,6580590,602789,1.1,8.5,3.66 ,CLAY,,DUNDAS ST,2,Z24,0153,854185
  1429958,1733509,1,30/07/2012,WOLF,WMN,CI,150,6580689,6580717,1.3,8.5,2.44 ,SAND,3455,HAVENWOOD DR,3,Z19,0249,854745
   322121,1,1,24/03/2005,WOLF,WMN,CI,150,6580816,6548704,1.1,8.7,1.83 ,SAND,,DUCHESS DR,2,Z13,0143,855049
   807016,1156332,1,21/08/2009,WOLF,WMN,DI,200,6581359,606981,1.3,8.5,1.83 ,CLAY,6423,EDENWOOD DR,4A,Z56,0432,856585
  2237922,2544331,1,04/07/2015,WOLF,WMN,DI,150,6581416,6581397,1.3,8.5,0.00 ,,6455,TISLER CR,4A,Z56,0456,856849
  2102638,2380762,1,06/01/2015,WOLF,WMN,DI,150,6581416,6581397,,,0.00 ,,,TISLER CR,4A,Z56,0456,856849
  1691962,1968524,1,02/09/2013,WOLF,WMN,DI,150,6581416,6581397,1.3,8.5,2.13 ,CLAY,6465,TISLER CR,4A,Z56,0456,856849
   270231,1,1,06/10/1987,,WMN,CI,150,6581797,606272,1.1,,0.00 ,,,FLYNN CR,2,Z24,0175,857825
   279618,1,1,22/12/1985,,WMN,CI,150,6581799,606254,1.1,,0.00 ,,,RYAN PL,2,Z24,0175,857831
   281961,1,1,05/01/1991,,WMN,PVC,300,6581903,6581902,1.3,8.5,0.00 ,,,SOUTHCREEK RD,2,Z19,0209,858042
   279742,1,1,14/02/1986,,WMN,PVC,300,6581903,6581902,,,0.00 ,,,SOUTHCREEK RD,2,Z19,0209,858042
  2244623,2560739,1,18/07/2015,WOLF,WMN,DI,150,6581945,6581956,1.3,8.5,2.13 ,CLAY,4161,LINGFIELD CR,3,Z27,0288,858174
  1999904,2324319,1,11/10/2014,WOLF,WMN,DI,150,6581945,6581956,,,0.00 ,,,LINGFIELD CR,3,Z27,0288,858174
  1454453,1771558,1,28/09/2012,WOLF,WMN,CI,200,6582179,6561544,1.1,8.3,2.44 ,CLAY,1965,EASEMENT ,3,Z45W,0411,858930
   455967,641568,1,17/01/2007,WOLF,WMN,CI,200,6582179,6561544,1.1,8.7,2.13 ,CLAY,1965,EASEMENT ,3,Z45W,0411,858930
   378913,1,1,28/12/2005,WOLF,WMN,CI,200,6582179,6561544,1.3,8.5,2.74 ,CLAY,,EASEMENT ,3,Z45W,0411,858930
   317683,1,1,07/03/2005,WOLF,WMN,CI,200,6582179,6561544,1.1,8.7,1.98 ,CLAY,,EASEMENT ,3,Z45W,0411,858930
   303809,1,1,10/01/2005,WOLF,WMN,CI,200,6582179,6561544,1.1,8.7,1.83 ,CLAY,,EASEMENT ,3,Z45W,0411,858930
   235716,1,1,30/01/2004,WOLF,WMN,CI,250,6582338,604577,1.1,8.7,2.10 ,SHCL,,MIDDLEGATE RD,2,Z13,0163,859633
   268700,1,1,07/12/1984,,WMN,CI,250,6582338,604577,1.1,8.6,0.00 ,,,MIDDLEGATE RD,2,Z13,0163,859633
  2153796,2427384,1,19/03/2015,WOLF,WMN,CI,300,6582354,604418,1.3,8.5,2.13 ,SAND,2465,MATTAWA AVE,2,Z12,0186,859707
  1660807,1919439,1,22/06/2013,WOLF,WMN,DI,300,6582703,600413,1.3,8.5,2.74 ,CLAY,1641,TRINITY DR,4,Z42E,0470,860807
   275482,1,1,05/05/1997,,WMN,DI,300,6582703,600413,1.3,8.5,0.00 ,,,TRINITY DR,4,Z42E,0470,860807
  1716196,1999964,1,27/10/2013,WOLF,WMN,CI,150,6582768,6582777,1.1,8.5,2.44 ,CLAY,3659,BLUESTREAM CR,2,Z20,0267,861059
  1877550,2172621,1,07/04/2014,WOLF,WMN,CI,200,6582771,6567936,1.1,8.7,2.44 ,CLAY,3702,TWINMAPLE DR,2,Z20,0267,861039
   268207,1,1,19/06/1990,,WMN,PVC,150,6582773,6582778,1.2,8.7,0.00 ,,,AUTUMN HARVEST DR,2,Z20,0247,861075
   272843,1,1,08/12/1988,,WMN,PVC,150,6582773,6582778,1.1,,0.00 ,,,AUTUMN HARVEST DR,2,Z20,0247,861075
   269592,1,1,23/01/1986,,WMN,PVC,150,6582773,6582778,1.1,,0.00 ,,,AUTUMN HARVEST DR,2,Z20,0247,861075
  2231564,2524924,1,19/06/2015,WOLF,WMN,DI,200,6582836,595046,1.3,,2.13 ,,BARBERTOWN,BARBERTOWN RD,3,Z38W,0299,861281
  2188701,2456714,1,19/04/2015,WOLF,WMN,DI,200,6582836,595046,1.3,8.5,3.05 ,CLAY,1815,BARBERTOWN RD,3,Z38W,0299,861281
   198529,94625,1,19/07/2003,WOLF,WMN,DI,200,6582836,595046,1.3,8.5,2.40 ,CLAY,,BARBERTOWN RD,3,Z38W,0299,861281
  2199175,2464639,1,29/04/2015,WOLF,WMN,COPP,50,6582938,6582937,1.3,8.7,1.83 ,SAND,1464,HELM CT,2,Z10,0082,861726
    61008,1,1,19/07/2001,WOLF,WMN,PVC,150,6582996,602089,,8.1,0.00 ,,,BIRCHVIEW DR,1,Z09,0068,861847
