OBJECTID_1 *,Shape,GRPCODE,OID_,GRPCODE_1,OBJECTID,GDO_GID,HANSEN_COM,WM_WATERMA,INFRA_STAT,WM_WATERM1,WMODEL_ID,WMODEL_ID_,WMODEL_ID1,WM_WATERM2,MATERIAL,FRM_NODE,TO_NODE,WPZ_ID,CAM_CATEGO,CAM_CATEG1,COMPKEY,INSTALL_DA,SERVSTAT,M_TYPE,DIAMETER,WPZ,INST_YR,ST_CLASS,YR2012,YR2031,Source,GISID,GRPCODE_12,GHD_Edit,Shape_Leng,YR_INSTALL,TRANS,PCSDesc,DCSDesc,PCScore,DCScore,SOIL,DRAINAGE,WTR,ESA,WL,FLP,HWY,RWY,HPU,HEU,Hospital,Med_Centre,LT_CARE,School,HDL,LT01,LT02,LT03,LT04,LT05,LT06,LT07,LT08,LT09,LT10,LT11,LT12,LT13,LT14,LT15,LT16,VT01,VT02,VT03,VT04,VT05,VT06,VT07,VT08,VT09,VT10,VT11,VT12,VT13,VT14,VT15,VT16,C01,C02,C03,C04,C05,C06,C07,C08,C09,C10,C11,SEVERITY,DURATION,RES01,RES02,RES03,RES04,RES05,RES06,RES07,RES08,RES09,RES10,RES11,RES12,RES13,RES14,RES15,RES16,RS01,RS02,RS03,RS04,RS05,RS06,RS07,RS08,RS09,RS10,RS11,RS12,RS13,RS14,RS15,RS16,MAXRISK,DNMMLD,Model_ID,GISIDForm,LEN_M,TOTCNSQS,TOTRISK,ST_NAME,ST_TYPE,ST_DIR,CITY,INSTDATE,Shape_Le_1,TM,DNM,TOT_LV,TOT_RES,A2031,Hosp_Serv,Airp_Serv,New_Seg,Active_Ope,Pres_Zone,Tran_main,Remove_Seg,Crit_Rests,CritPres2D,CritConsSc,Crit_Res_1,CritPres7D,CCS2D,AdjNodes,ANBPCS,RFOCS,OPSC,MAFIP,PCU,NPA,DCS,Seg_ID,OPSC_NUM,OPSC_TEXT,DSC_NUM,DSC_TEXT,Demand_Met,Duration_1,Row_Labels,MaxTOTRISK,Grp_C_Risk,Age,Group_Mat,RiskThresh,Adj_Length,Dia_x_len,Dia_x_lenO,SOGR_HANSN,Ex_Hi_2031,Priority,SCORE,C06_Cost,C07_Cost,C08_Cost,SumCost,InsigSum,LowSum,MedSum,HighSum,ExtSum,InsigSum1A,LowSum1A,Shape_Length
1600,Polyline,E40,1058,E40,1607,30825,765289,NAMP,A,4,6572203, ,6526264,  PWL,CPP3,36566018,6526264, N3, NS,TRSUB-TRANSMISSION MAIN,7652,01-12-2005 0:00,01A,CPP3,400,3,2005,ARTERIAL,Y,Y,TRSUB-TRANSMISSION MAIN,1609,E40,Consolidated,800.529926,2005,0,(Severe),(Negligible),4,1,CL,P,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,5,5,4,4,5,5,3,4,5,5,4,3,4,5,0.75,0.1,0.75,0.5,0.1,0.5,0.5,0.1,0.5,0.1,0.1,0.1,0.1,0.25,0.25,0.25,3,4,1,4,3,3,2,1,3,2,0,29179.40039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.5,5.2,97.5,65,10.4,52,65,13,39,10.4,13,13,10.4,19.5,26,32.5,97.5,110456,41378,1609,800.529926,26,491.3999634,CONFEDERATION,PKWY, ,MISSISSAUGA,01-12-2005 0:00,334.167438,No,6.4811,18.9,0,Yes,0,0, ,YES,Zone 3,NO,NO,Fail (Pressure),37.2,2 (Low),Not run,Not run,Not run,YES,4 (Severe),n/a,4 (Severe),1.8388,360,306.821944,1 (Negligible),E40,4,(Severe),1,(Negligible),0,0,E40,491.399963,E40 491.399963378999,9,CPP,Moderate, , , , , ,0,491.3999634,175000,275000,5000,455000,0,0,455000,0,0,825000,0,94.722187
1601,Polyline,E40,1058,E40,1607,30825,765289,NAMP,A,4,6572203, ,6526264,  PWL,CPP3,36566018,6526264, N3, NS,TRSUB-TRANSMISSION MAIN,7652,01-12-2005 0:00,01A,CPP3,400,3,2005,ARTERIAL,Y,Y,TRSUB-TRANSMISSION MAIN,1609,E40,Consolidated,800.529926,2005,0,(Severe),(Negligible),4,1,CL,P,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,5,5,4,4,5,5,3,4,5,5,4,3,4,5,0.75,0.1,0.75,0.5,0.1,0.5,0.5,0.1,0.5,0.1,0.1,0.1,0.1,0.25,0.25,0.25,3,4,1,4,3,3,2,1,3,2,0,29179.40039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.5,5.2,97.5,65,10.4,52,65,13,39,10.4,13,13,10.4,19.5,26,32.5,97.5,110456,41378,1609,800.529926,26,491.3999634,CONFEDERATION,PKWY, ,MISSISSAUGA,01-12-2005 0:00,334.167438,No,6.4811,18.9,0,Yes,0,0, ,YES,Zone 3,NO,NO,Fail (Pressure),37.2,2 (Low),Not run,Not run,Not run,YES,4 (Severe),n/a,4 (Severe),1.8388,360,306.821944,1 (Negligible),E40,4,(Severe),1,(Negligible),0,0,E40,491.399963,E40 491.399963378999,9,CPP,Moderate, , , , , ,0,491.3999634,175000,275000,5000,455000,0,0,455000,0,0,825000,0,40.302711
1602,Polyline,E40,1058,E40,1607,30825,765289,NAMP,A,4,6572203, ,6526264,  PWL,CPP3,36566018,6526264, N3, NS,TRSUB-TRANSMISSION MAIN,7652,01-12-2005 0:00,01A,CPP3,400,3,2005,ARTERIAL,Y,Y,TRSUB-TRANSMISSION MAIN,1609,E40,Consolidated,800.529926,2005,0,(Severe),(Negligible),4,1,CL,P,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,5,5,4,4,5,5,3,4,5,5,4,3,4,5,0.75,0.1,0.75,0.5,0.1,0.5,0.5,0.1,0.5,0.1,0.1,0.1,0.1,0.25,0.25,0.25,3,4,1,4,3,3,2,1,3,2,0,29179.40039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.5,5.2,97.5,65,10.4,52,65,13,39,10.4,13,13,10.4,19.5,26,32.5,97.5,110456,41378,1609,800.529926,26,491.3999634,CONFEDERATION,PKWY, ,MISSISSAUGA,01-12-2005 0:00,334.167438,No,6.4811,18.9,0,Yes,0,0, ,YES,Zone 3,NO,NO,Fail (Pressure),37.2,2 (Low),Not run,Not run,Not run,YES,4 (Severe),n/a,4 (Severe),1.8388,360,306.821944,1 (Negligible),E40,4,(Severe),1,(Negligible),0,0,E40,491.399963,E40 491.399963378999,9,CPP,Moderate, , , , , ,0,491.3999634,175000,275000,5000,455000,0,0,455000,0,0,825000,0,247.841107
1603,Polyline,V14,924,V14,921,13135,522972,R,A,4,00WM-A16-0010, ,  WN-A16-0007,  PWL,CPP,606952,593750, N5, NS,TRSUB-TRANSMISSION MAIN,5229,01-01-1991 0:00,01A,CPP,400,5,1991,ARTERIAL,Y,Y,TRSUB-TRANSMISSION MAIN,923,V14,Consolidated,625.343117,1991,0,(Low),(Negligible),2,1,CL,I,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,5,5,4,4,5,5,3,4,5,5,4,3,4,5,0.75,0.1,0.75,0.5,1,0.5,0.5,0.1,0.5,0.1,0.1,0.1,1,0.25,0.25,0.25,4,2,1,4,3,2,2,1,1,1,0,1071.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.75,4.2,78.75,52.5,84,42,52.5,10.5,31.5,8.4,10.5,10.5,84,15.75,21,26.25,84,4057,17078,923,625.343117,21,548.0999756,WINSTON CHURCHILL,BLVD, ,MISSISSAUGA,01-01-1991 0:00,50.798976,No,8.9288,26.1,0,Yes,0,0, ,YES,Zone 5,NO,NO,Fail (Pressure),38.6,2 (Low),Not run,Not run,Not run,NO,n/a,n/a,2 (Low),4.9225,360,11.269444,1 (Negligible),V14,2,(Low),1,(Negligible),0,0,V14,548.099976,V14 548.099975586,23,CPP,Moderate, , , , , ,0,548.0999756,52500,275000,5000,332500,0,0,332500,0,0,282500,0,149.527418
1604,Polyline,V14,924,V14,921,13135,522972,R,A,4,00WM-A16-0010, ,  WN-A16-0007,  PWL,CPP,606952,593750, N5, NS,TRSUB-TRANSMISSION MAIN,5229,01-01-1991 0:00,01A,CPP,400,5,1991,ARTERIAL,Y,Y,TRSUB-TRANSMISSION MAIN,923,V14,Consolidated,625.343117,1991,0,(Low),(Negligible),2,1,CL,I,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,5,5,4,4,5,5,3,4,5,5,4,3,4,5,0.75,0.1,0.75,0.5,1,0.5,0.5,0.1,0.5,0.1,0.1,0.1,1,0.25,0.25,0.25,4,2,1,4,3,2,2,1,1,1,0,1071.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.75,4.2,78.75,52.5,84,42,52.5,10.5,31.5,8.4,10.5,10.5,84,15.75,21,26.25,84,4057,17078,923,625.343117,21,548.0999756,WINSTON CHURCHILL,BLVD, ,MISSISSAUGA,01-01-1991 0:00,50.798976,No,8.9288,26.1,0,Yes,0,0, ,YES,Zone 5,NO,NO,Fail (Pressure),38.6,2 (Low),Not run,Not run,Not run,NO,n/a,n/a,2 (Low),4.9225,360,11.269444,1 (Negligible),V14,2,(Low),1,(Negligible),0,0,V14,548.099976,V14 548.099975586,23,CPP,Moderate, , , , , ,0,548.0999756,52500,275000,5000,332500,0,0,332500,0,0,282500,0,296.33637
1605,Polyline,V43,347,V43,1613,30905,765789,R,A,4,6572306, ,6566068,  PWL,CPP,6566067,6566068, N5, NS,TRSUB-TRANSMISSION MAIN,7657,01-11-2000 0:00,01A,CPP,400,5,2000,ARTERIAL,Y,Y,TRSUB-TRANSMISSION MAIN,1615,V43,Singular,522.014926,2000,0,(Low),(Negligible),2,1,CL,P,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,5,5,4,4,5,5,3,4,5,5,4,3,4,5,0.75,0.1,0.75,0.5,0.1,0.5,0.5,0.1,0.5,0.1,0.1,0.1,0.1,0.25,0.25,0.25,4,2,1,4,3,1,3,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,4.8,90,60,9.6,48,60,12,36,9.6,12,12,9.6,18,24,30,90,0,41464,1615,522.014926,24,453.6000366,ARGENTIA,RD, ,MISSISSAUGA,01-11-2000 0:00,522.014926,No,5.5915,18.9,0,Yes,0,0, ,YES,Zone 5,NO,NO,Pass,Pass,1 (Negligible),Not run,Not run,Not run,NO,n/a,n/a,1 (Negligible),3.0318,360,0,1 (Negligible),V43,2,(Low),1,(Negligible),0,0,V43,453.600037,V43 453.600036621,14,CPP,Low, , , , , ,0,453.6000366,2500,1250000,375000,1627500,0,1627500,0,0,0,702500,0,522.014926
1606,Polyline,K30,216,K30,578,6554,514243,R,A,4,00WM-D13-0025, ,  WN-D13-0064,  PWL,CPP,594560,594123, N4, NS,TRSUB-TRANSMISSION MAIN,5142,01-01-1992 0:00,01A,CPP,400,4,1992,LOCAL,Y,Y,TRSUB-TRANSMISSION MAIN,579,K30,Consolidated,727.62965,1992,0,(Low),(Negligible),2,1,CL,I,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,5,4,4,5,5,3,4,5,5,4,3,4,5,0.1,0.1,0.75,0.1,1,0.5,0.5,0.1,0.5,0.1,0.1,0.1,1,0.25,0.25,0.25,3,2,1,3,3,3,2,1,3,2,0,1751.589966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,4.6,86.25,11.5,92,46,57.5,11.5,34.5,9.2,11.5,11.5,92,17.25,23,28.75,92,6630.5,8083,579,727.62965,23,539.3499756,DONWAY,DR, ,MISSISSAUGA,01-01-1992 0:00,145.367417,No,1.5143,23.450001,0,Yes,0,0, ,YES,Zone 4,NO,NO,Fail (Pressure),37.6,2 (Low),Not run,Not run,Not run,NO,n/a,n/a,2 (Low),2.4783,360,18.418056,1 (Negligible),K30,2,(Low),1,(Negligible),0,0,K30,539.349976,K30 539.349975586,22,CPP,Low, , , , , ,0,539.3499756,175000,275000,5000,455000,0,455000,0,0,0,282500,0,3.412604
1607,Polyline,K30,216,K30,578,6554,514243,R,A,4,00WM-D13-0025, ,  WN-D13-0064,  PWL,CPP,594560,594123, N4, NS,TRSUB-TRANSMISSION MAIN,5142,01-01-1992 0:00,01A,CPP,400,4,1992,LOCAL,Y,Y,TRSUB-TRANSMISSION MAIN,579,K30,Consolidated,727.62965,1992,0,(Low),(Negligible),2,1,CL,I,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,5,4,4,5,5,3,4,5,5,4,3,4,5,0.1,0.1,0.75,0.1,1,0.5,0.5,0.1,0.5,0.1,0.1,0.1,1,0.25,0.25,0.25,3,2,1,3,3,3,2,1,3,2,0,1751.589966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,4.6,86.25,11.5,92,46,57.5,11.5,34.5,9.2,11.5,11.5,92,17.25,23,28.75,92,6630.5,8083,579,727.62965,23,539.3499756,DONWAY,DR, ,MISSISSAUGA,01-01-1992 0:00,145.367417,No,1.5143,23.450001,0,Yes,0,0, ,YES,Zone 4,NO,NO,Fail (Pressure),37.6,2 (Low),Not run,Not run,Not run,NO,n/a,n/a,2 (Low),2.4783,360,18.418056,1 (Negligible),K30,2,(Low),1,(Negligible),0,0,K30,539.349976,K30 539.349975586,22,CPP,Low, , , , , ,0,539.3499756,175000,275000,5000,455000,0,455000,0,0,0,282500,0,23.763464
1608,Polyline,C17,379,C17,1616,30908,766101,R,A,4,6572311, ,6339492,  PWL,CPP,6566069,6339492, N4, NS,TRSUB-TRANSMISSION MAIN,7661,01-10-2000 0:00,01A,CPP,400,4,2000,LOCAL,Y,Y,TRSUB-TRANSMISSION MAIN,1618,C17,Segmented,235.982127,2000,0,(Negligible),(Negligible),1,1,CL,I,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,5,4,4,5,5,3,4,5,5,4,3,4,5,0.75,0.1,0.75,0.5,0.1,0.5,0.5,0.1,0.5,0.1,0.1,0.1,0.1,0.25,0.25,0.25,3,1,1,3,3,3,3,1,3,2,0,526.627014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.25,4.6,86.25,57.5,9.2,46,57.5,11.5,34.5,9.2,11.5,11.5,9.2,17.25,23,28.75,86.25,1993.5,41467,1618,235.982127,23,434.7000122,DONWAY,DR, ,MISSISSAUGA,01-10-2000 0:00,235.982127,No,2.2992,18.9,0,Yes,0,0, ,YES,Zone 4,NO,NO,Fail (Pressure),39.1,2 (Low),Not run,Not run,Not run,NO,n/a,n/a,2 (Low),4.3617,360,5.5375,1 (Negligible),C17,1,(Negligible),1,(Negligible),0,0,C17,434.700012,C17 434.700012206999,14,CPP,Low, , , , , ,0,434.7000122,175000,1250000,5000,1430000,0,1430000,0,0,0,455000,0,235.982127
1609,Polyline,L06,303,L06,3600,30908,766101,R,A,4,6572311, ,6339492,  PWL,CPP,6566069,6339492, N4, NS,TRSUB-TRANSMISSION MAIN,7661,36800,01A,CPP,400,4,2000,COLLECTOR,Y,Y,TRSUB-TRANSMISSION MAIN,3619,L06,Segmented,681.719284,2000,0,(Low),(Negligible),2,1,CL,I,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,5,5,4,4,5,5,3,4,5,5,4,3,4,5,0.75,0.75,0.75,0.5,0.1,0.5,0.5,0.1,0.5,0.1,0.1,0.1,0.1,0.25,0.25,0.25,3,2,1,3,3,3,3,1,3,2,0,526.627014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,36,90,60,9.6,48,60,12,36,9.6,12,12,9.6,18,24,30,90,1993.5,41467,3619,681.719284,24,484.8000183,DONWAY,DR, ,MISSISSAUGA,36800,435.991303,No,5.0043,20.200001,0,Yes,0,0, ,YES,Zone 4,NO,NO,Fail (Pressure),39.1,2 (Low),Not run,Not run,Not run,NO,n/a,n/a,2 (Low),7.3527,360,5.5375,1 (Negligible),L06,2,(Low),1,(Negligible),0,0,L06,484.800018,L06 484.800018310999,14,CPP,Low, , , , , ,0,484.8000183,175000,1250000,5000,1430000,0,1430000,0,0,0,702500,0,122.022906
1610,Polyline,K32,1172,K32,601,6872,514642,R,A,4,00WM-D15-0004, ,  WN-D15-0053,  PWL,CPP,594029,594032, N4, NS,TRSUB-TRANSMISSION MAIN,5146,01-01-1997 0:00,01A,CPP,400,4,1997,LOCAL,Y,Y,TRSUB-TRANSMISSION MAIN,603,K32,Consolidated,1553.336177,1997,0,(Catastrophic) - Flow Failure,(Low),5,2,CL,I,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,5,4,4,5,5,3,4,5,5,4,3,4,5,0.75,0.75,0.75,0.5,0.1,0.5,0.5,0.1,0.5,0.1,0.1,0.1,1,0.25,0.25,0.25,3,5,2,5,3,3,2,1,3,2,0,173349,3,390035,780071,1950180,1300120,208019,1040090,1300120,260024,780071,208019,260024,260024,2080190,390035,520047,650059,21.75,43.5,108.75,72.5,11.6,58,72.5,14.5,43.5,11.6,14.5,14.5,116,21.75,29,36.25,116,656199,8512,603,1553.336177,29,690.2000122,SECOND,LINE,W,MISSISSAUGA,01-01-1997 0:00,412.81921,No,3.7988,23.799999,12377100,Yes,0,0, ,YES,Zone 4,NO,NO,Fail (Flow),n/a - flow failure,5 (Catastrophic) - Flow Failure,Not run,Not run,Not run,NO,n/a,n/a,5 (Catastrophic) - Flow Failure,5.1624,360,1822.776111,3 (Moderate),K32,5,(Catastrophic) - Flow Failure,2,(Low),654413.6,3,K32,690.200012,K32 690.200012206999,17,CPP,Moderate, , , , , ,0,690.2000122,175000,275000,5000,455000,0,0,455000,0,0,332500,0,49.136605
1611,Polyline,K32,1172,K32,601,6872,514642,R,A,4,00WM-D15-0004, ,  WN-D15-0053,  PWL,CPP,594029,594032, N4, NS,TRSUB-TRANSMISSION MAIN,5146,01-01-1997 0:00,01A,CPP,400,4,1997,LOCAL,Y,Y,TRSUB-TRANSMISSION MAIN,603,K32,Consolidated,1553.336177,1997,0,(Catastrophic) - Flow Failure,(Low),5,2,CL,I,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,5,4,4,5,5,3,4,5,5,4,3,4,5,0.75,0.75,0.75,0.5,0.1,0.5,0.5,0.1,0.5,0.1,0.1,0.1,1,0.25,0.25,0.25,3,5,2,5,3,3,2,1,3,2,0,173349,3,390035,780071,1950180,1300120,208019,1040090,1300120,260024,780071,208019,260024,260024,2080190,390035,520047,650059,21.75,43.5,108.75,72.5,11.6,58,72.5,14.5,43.5,11.6,14.5,14.5,116,21.75,29,36.25,116,656199,8512,603,1553.336177,29,690.2000122,SECOND,LINE,W,MISSISSAUGA,01-01-1997 0:00,412.81921,No,3.7988,23.799999,12377100,Yes,0,0, ,YES,Zone 4,NO,NO,Fail (Flow),n/a - flow failure,5 (Catastrophic) - Flow Failure,Not run,Not run,Not run,NO,n/a,n/a,5 (Catastrophic) - Flow Failure,5.1624,360,1822.776111,3 (Moderate),K32,5,(Catastrophic) - Flow Failure,2,(Low),654413.6,3,K32,690.200012,K32 690.200012206999,17,CPP,Moderate, , , , , ,0,690.2000122,175000,275000,5000,455000,0,0,455000,0,0,332500,0,380.405328
1612,Polyline,U41,865,U41,1621,31278,773204,R,A,4,0, , ,  PWL,CPP,6566437,602815, N2, NS,TRSUB-TRANSMISSION MAIN,7732,01-01-1979 0:00,01A,CPP,400,2,1979,LOCAL,Y,Y,TRSUB-TRANSMISSION MAIN,1623,U41,Consolidated,219.035591,1979,0,(Low),(Negligible),2,1,SL,W,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2,5,5,4,4,5,5,3,4,5,5,4,3,4,5,0.75,0.1,0.75,0.5,1,0.5,0.5,0.1,0.1,0.1,0.1,0.1,1,0.25,0.25,0.25,3,2,1,3,3,3,2,1,3,2,0,1256.030029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.25,4.6,86.25,57.5,92,46,57.5,11.5,6.9,9.2,11.5,11.5,92,17.25,23,28.75,92,4754.600098,41993,1623,219.035591,23,572.7000122,MISSISSAUGA,RD, ,MISSISSAUGA,01-01-1979 0:00,142.773716,No,0.9215,24.9,0,Yes,0,0, ,YES,Zone 2,NO,NO,Fail (Pressure),38.8,2 (Low),Not run,Not run,Not run,NO,n/a,n/a,2 (Low),0.1013,360,13.207222,1 (Negligible),U41,2,(Low),1,(Negligible),0,0,U41,572.700012,U41 572.700012206999,35,CPP,Moderate, , , , , ,0,572.7000122,175000,275000,5000,455000,0,0,455000,0,0,455000,0,76.261875
1613,Polyline,U41,865,U41,1621,31278,773204,R,A,4,0, , ,  PWL,CPP,6566437,602815, N2, NS,TRSUB-TRANSMISSION MAIN,7732,01-01-1979 0:00,01A,CPP,400,2,1979,LOCAL,Y,Y,TRSUB-TRANSMISSION MAIN,1623,U41,Consolidated,219.035591,1979,0,(Low),(Negligible),2,1,SL,W,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2,5,5,4,4,5,5,3,4,5,5,4,3,4,5,0.75,0.1,0.75,0.5,1,0.5,0.5,0.1,0.1,0.1,0.1,0.1,1,0.25,0.25,0.25,3,2,1,3,3,3,2,1,3,2,0,1256.030029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.25,4.6,86.25,57.5,92,46,57.5,11.5,6.9,9.2,11.5,11.5,92,17.25,23,28.75,92,4754.600098,41993,1623,219.035591,23,572.7000122,MISSISSAUGA,RD, ,MISSISSAUGA,01-01-1979 0:00,142.773716,No,0.9215,24.9,0,Yes,0,0, ,YES,Zone 2,NO,NO,Fail (Pressure),38.8,2 (Low),Not run,Not run,Not run,NO,n/a,n/a,2 (Low),0.1013,360,13.207222,1 (Negligible),U41,2,(Low),1,(Negligible),0,0,U41,572.700012,U41 572.700012206999,35,CPP,Moderate, , , , , ,0,572.7000122,175000,275000,5000,455000,0,0,455000,0,0,455000,0,142.773716
1624,Polyline,P43,387,P43,1633,31480,774572,R,A,4,0, , ,  PWL,CPP3,16566596,595211, N4, NS,TRSUB-TRANSMISSION MAIN,7745,01-01-2000 0:00,01A,CPP3,400,4,2000,COLLECTOR,Y,Y,TRSUB-TRANSMISSION MAIN,1635,P43,Consolidated,191.052505,2000,0,(Low),(Negligible),2,1,CL,P,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,5,5,4,4,5,5,3,4,5,5,4,3,4,5,0.75,0.1,0.75,0.5,0.1,0.5,0.5,0.1,0.5,0.1,0.1,0.1,0.1,0.25,0.25,0.25,3,2,1,3,3,3,2,1,3,2,0,144.184998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.25,4.6,86.25,57.5,9.2,46,57.5,11.5,34.5,9.2,11.5,11.5,9.2,17.25,23,28.75,86.25,545.799988,42234,1635,191.052505,23,434.7000122,TERRY FOX,WAY, ,MISSISSAUGA,01-01-2000 0:00,87.56728,No,2.2715,18.9,0,Yes,0,0, ,YES,Zone 4,NO,NO,Fail (Pressure),39.4,2 (Low),Not run,Not run,Not run,NO,n/a,n/a,2 (Low),0.8145,360,1.516111,1 (Negligible),P43,2,(Low),1,(Negligible),0,0,P43,434.700012,P43 434.700012206999,14,CPP,Low, , , , , ,0,434.7000122,175000,275000,5000,455000,0,455000,0,0,0,455000,0,103.485226
1625,Polyline,P43,387,P43,1633,31480,774572,R,A,4,0, , ,  PWL,CPP3,16566596,595211, N4, NS,TRSUB-TRANSMISSION MAIN,7745,01-01-2000 0:00,01A,CPP3,400,4,2000,COLLECTOR,Y,Y,TRSUB-TRANSMISSION MAIN,1635,P43,Consolidated,191.052505,2000,0,(Low),(Negligible),2,1,CL,P,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,5,5,4,4,5,5,3,4,5,5,4,3,4,5,0.75,0.1,0.75,0.5,0.1,0.5,0.5,0.1,0.5,0.1,0.1,0.1,0.1,0.25,0.25,0.25,3,2,1,3,3,3,2,1,3,2,0,144.184998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.25,4.6,86.25,57.5,9.2,46,57.5,11.5,34.5,9.2,11.5,11.5,9.2,17.25,23,28.75,86.25,545.799988,42234,1635,191.052505,23,434.7000122,TERRY FOX,WAY, ,MISSISSAUGA,01-01-2000 0:00,87.56728,No,2.2715,18.9,0,Yes,0,0, ,YES,Zone 4,NO,NO,Fail (Pressure),39.4,2 (Low),Not run,Not run,Not run,NO,n/a,n/a,2 (Low),0.8145,360,1.516111,1 (Negligible),P43,2,(Low),1,(Negligible),0,0,P43,434.700012,P43 434.700012206999,14,CPP,Low, , , , , ,0,434.7000122,175000,275000,5000,455000,0,455000,0,0,0,455000,0,87.56728
1635,Polyline,V13,356,V13,608,7007,514791,R,A,4,00WM-B15-0009, ,  WN-B15-0009,  PWL,CPP,593710,593699, N5, NS,TRSUB-TRANSMISSION MAIN,5147,01-01-1973 0:00,01A,CPP,400,5,1973,ARTERIAL,Y,Y,TRSUB-TRANSMISSION MAIN,610,V13,Consolidated,1387.302618,1973,0,(Low),(Negligible),2,1,CL,I,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,5,4,4,5,5,3,4,5,5,4,3,4,5,0.1,0.1,0.75,0.5,1,0.5,0.5,0.1,0.5,0.1,0.1,0.1,0.25,0.25,0.25,0.25,4,2,1,4,3,1,2,1,1,1,0,1541.890015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,75,50,80,40,50,10,30,8,10,10,20,15,20,25,80,5836.700195,8665,610,1387.302618,20,449,MILLCREEK,DR, ,MISSISSAUGA,01-01-1973 0:00,62.63012,No,7.471,22.450001,0,Yes,0,0, ,YES,Zone 5,NO,NO,Fail (Pressure),38.8,2 (Low),Not run,Not run,Not run,NO,n/a,n/a,2 (Low),3.7153,360,16.213056,1 (Negligible),V13,2,(Low),1,(Negligible),0,0,V13,449,V13 449,41,CPP,Low, , , , , ,0,449,2500,275000,5000,282500,0,282500,0,0,0,455000,0,17.955792
1640,Polyline,D19,63,D19,1652,31660,777897,R,A,4,6573638, ,6566765,  PWL,CONP,6566762,6566765, N3, NS,TRSUB-TRANSMISSION MAIN,7778,38718,01A,CONP,400,3,2006,COLLECTOR,Y,Y,TRSUB-TRANSMISSION MAIN,1655,D19,Consolidated,299.901511,2006,0,(Catastrophic) - Flow Failure,(Low),5,2,CL,I,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,5,5,4,4,5,5,3,4,5,5,4,3,4,5,0.1,0.1,0.75,0.5,0.1,0.5,0.5,0.1,0.5,0.1,0.1,0.1,0.1,0.25,0.25,0.25,3,5,2,5,3,3,2,1,3,2,0,113266,25.4,287696,575391,10788600,7192390,1150780,5753910,7192390,1438480,4315430,1150780,1438480,1438480,1150780,2157720,2876960,3596200,2.9,5.8,108.75,72.5,11.6,58,72.5,14.5,43.5,11.6,14.5,14.5,11.6,21.75,29,36.25,108.75,428758,42483,1655,299.901511,29,529.25,CONFEDERATION,PKWY, ,MISSISSAUGA,38718,169.716601,No,2.7199,18.25,52504500,Yes,0,0, ,YES,Zone 3,NO,NO,Fail (Flow),n/a - flow failure,5 (Catastrophic) - Flow Failure,Not run,Not run,Not run,NO,n/a,n/a,5 (Catastrophic) - Flow Failure,0.4043,360,1190.993333,3 (Moderate),D19,5,(Catastrophic) - Flow Failure,2,(Low),427317.3,25.4,D19,529.25,D19 529.25,8,CONP,Moderate, , , , , ,0,529.25,175000,275000,5000,455000,0,0,455000,0,0,905000,0,110.851258
