COMPKEY,W/O #,Service Request #,No. Breaks,W/O Date,SRC,Asset Type,Mat,Dia,FROM NODE,TO NODE,Failure Type,Failure Cause,W/M Depth,Soil Type,UNIT,Street,Pres Zone,Zone,Tile
526316,  1457290,1776733,1,07/10/2012,C_UT,WMN,PVC,150,599686,599688,1.2,8.7,2.00 ,CLAY,46 & 48,CLARRIDGE CT,5,B42,0920
511348,  1454287,1772195,1,28/09/2012,C_UT,WMN,DI,200,599622,599307,1.3,8.5,2.00 ,CR,14,ELDERWOOD PL,6,B43,0921
516440,  1453196,1770472,1,26/09/2012,C_UT,WMN,CI,150,601078,601077,1.1,8.5,2.00 ,CLAY,7323,DRIFTON CR,4,Z48W,0654
775750,  1451705,1768689,1,23/09/2012,C_UT,WMN,DI,300,599604,6566699,1.3,8.5,2.00 ,CLAY,112,CENTRE ST,5,B43,0867
509678,  1445373,1760725,1,10/09/2012,C_UT,WMN,DI,200,596962,596937,1.3,8.5,2.50 ,CLAY,5,TILBURY CT,5,B62,0793
510133,  1444747,1752094,1,07/09/2012,C_UT,WMN,PVC,150,596526,596525,1.2,8.4,2.00 ,CLAY,115,LAURAGLEN CR,5,B74,0616
526268,  1442972,1756691,1,04/09/2012,C_UT,WMN,DI,150,597372,597369,1.3,8.7,2.00 ,CLAY,26,ROSEVILLE DR,5,B59,0762
515932,  1442889,1756212,1,02/09/2012,C_UT,WMN,DI,300,592722,592718,1.3,8.6,2.00 ,CLAY,3965,NASHUA DR,4,Z40E,0603
512133,  1441708,1744953,1,30/08/2012,C_UT,WMN,DI,300,596277,596278,1.3,8.5,2.00 ,CLAY,20,MELANIE DR,4,B80,0722
938141,  1440277,1752469,1,27/08/2012,C_UT,WMN,DI,300,6565817,6590850,1.3,8.5,2.50 ,CLAY,,CLARK BLVD,5,B65,0824
512133,  1435977,1744953,1,15/08/2012,C_UT,WMN,DI,300,596277,596278,,,0.00 ,,20,MELANIE DR,4,B80,0722
714827,  1431217,1735669,1,01/08/2012,C_UT,WMN,CI,300,6553752,598931,1.3,8.5,2.00 ,CLAY,,ARCHDEKIN DR,5,B44,0843
764432,  1429731,1733729,1,30/07/2012,C_UT,WMN,DI,300,596602,6565950,1.3,8.5,2.50 ,CLAY,,CENTRAL PARK DR,5,B63,0846
643721,  1427403,1728325,1,21/07/2012,C_UT,WMN,PVC,200,6493703,6494543,1.2,8.7,2.00 ,CLAY,2,PRINCESS VALLEY CR,5,B50,0987
764432,  1424682,1724925,1,17/07/2012,C_UT,WMN,DI,300,596602,6565950,1.3,8.5,2.00 ,CLAY,,CENTRAL PARK DR,5,B63,0846
512416,  1425369,1723108,1,14/07/2012,C_UT,WMN,DI,200,598268,598266,,,0.00 ,,6,PANDA LANE,5,B47,0983
526268,  1425428,1722948,1,14/07/2012,C_UT,WMN,DI,150,597372,597369,1.1,8.5,2.00 ,CLAY,20,ROSEVILLE DR,5,B59,0762
507766,  1424090,1722954,1,14/07/2012,C_UT,WMN,DI,150,599159,599540,,,0.00 ,,,TOLTON DR,5,B43,0867
507903,  1424086,1722929,1,14/07/2012,C_UT,WMN,DI,300,599309,599195,,,0.00 ,,,CENTRE ST,5,B43,0841
508692,  1424192,1722916,1,14/07/2012,C_UT,WMN,DI,200,598186,598187,1.3,8.7,1.80 ,CLAY,,JAYFIELD RD,5,B47,0928
526268,  1424183,1722948,1,14/07/2012,C_UT,WMN,DI,150,597372,597369,1.1,8.5,2.00 ,CLAY,20,ROSEVILLE DR,5,B59,0762
508753,  1423527,1719550,1,11/07/2012,C_UT,WMN,DI,250,598321,598325,1.3,8.7,2.00 ,CLAY,,PROFESSOR'S LAKE PKWY,6,B47,0982
507416,  1422513,1715582,1,08/07/2012,C_UT,WMN,PVC,150,600074,600115,1.2,8.7,1.80 ,CLAY,,MURDOCH DR,6,B41,0864
716389,  1421899,1713190,1,04/07/2012,C_UT,WMN,CI,150,6555670,6555664,1.1,8.5,2.00 ,CLAY,,CHINOOK DR,4,Z48W,0676
882228,  1421539,1711258,1,03/07/2012,C_UT,WMN,CI,200,600925,6586998,1.1,8.5,2.00 ,CLAY,3757,MORNING STAR DR,4,Z48E,0656
721695,  1420156,1708155,1,27/06/2012,C_UT,WMN,DI,150,601001,6560008,1.3,8.7,2.00 ,CLAY,,COLLETT RD,4,Z48W,0653
508415,  1410506,1685168,1,29/05/2012,C_UT,WMN,DI,200,598815,598822,1.3,8.7,2.50 ,CLAY,,MAITLAND ST,5,B46,0926
773588,  1405545,1676443,1,16/05/2012,C_UT,WMN,DI,150,6566449,600980,1.3,8.5,2.00 ,CR,,ALMADALE CT,4,Z48W,0701
763650,  1404520,1674990,1,14/05/2012,C_UT,WMN,DI,250,596846,6565837,1.2,8.5,2.00 ,CLAY,,SHAFTSBURY LANE,5,B65,0849
508397,  1404301,1674380,1,13/05/2012,C_UT,WMN,DI,200,598791,598790,1.3,8.5,2.50 ,CLAY,,MAITLAND ST,6,B46,0926
509576,  1401279,1,1,07/05/2012,C_UT,WMN,DI,300,6325461,596874,1.3,8.5,2.00 ,CLAY,,SELBY RD,5,B61,0766
858668,  1398254,1665078,1,30/04/2012,C_UT,WMN,CPP,400,601121,6582101,,,0.00 ,,,RENA RD,4,Z49E,0675
916842,  1393680,1658289,1,18/04/2012,C_UT,WMN,CI,300,596793,6588596,1.2,8.5,2.50 ,CLAY,,EAST DR,5,B64,0745
712390,  1383654,1,1,16/04/2012,C_UT,WMN,DI,200,6550764,601416,1.3,8.7,3.50 ,CLAY,,COUNTRYSIDE DR,5,B31,1154
511827,  1373129,1,1,20/03/2012,C_UT,WMN,CI,150,597232,597233,1.1,8.5,1.50 ,CLAY,,CORE CR,5,B60,0739
507303,  1371624,1636518,1,15/03/2012,C_UT,WMN,DI,150,600029,600030,1.1,8.5,2.50 ,CLAY,,CAMBRIDGE CR,5,B41,0838
508564,  1371199,1635742,1,14/03/2012,C_UT,WMN,COPP,50,598139,598140,5.1,8.5,2.00 ,CLAY,,GARRISON SQ,5,B47,0901
526274,  1371190,1635280,1,14/03/2012,C_UT,WMN,DI,400,597781,597520,1.3,8.5,2.50 ,CLAY,,MAIN ST,5,B59,0763
877492,  1370946,1635100,2,13/03/2012,C_UT,WMN,DI,400,6585940,596126,,,0.00 ,,,STEELES AVE,5,B59,0690
508662,  1362658,1630524,1,04/03/2012,C_UT,WMN,DI,200,598123,598625,1.3,8.5,1.60 ,CLAY,,GLENFOREST RD,5,B47,0900
939068,  1362631,1630556,1,04/03/2012,C_UT,WMN,PVC,200,6590980,608377,2.1,8.5,2.50 ,GRAV,,THE GORE RD,5,B15,1215
884332,  1362513,1630450,1,03/03/2012,C_UT,WMN,CI,300,6587571,592735,1.1,8.7,2.20 ,CLAY,,ORLANDO DR,4,Z40W,0551
512077,  1353148,1627728,2,27/02/2012,C_UT,WMN,PVC,150,596588,596584,2.1,8.5,2.00 ,CLAY,,NEW LONDON CT,5,B75,0666
718427,  1353151,1627590,1,27/02/2012,C_UT,WMN,DI,150,600965,6558166,1.1,8.7,2.00 ,CLAY,,TASMAN CT,4,Z48W,0701
717164,  1349951,1625818,1,22/02/2012,C_UT,WMN,CI,150,6556692,6556691,1.1,8.5,2.00 ,CLAY,7221,MADIERA RD,4,Z48E,0656
516623,  1346914,1622283,2,13/02/2012,C_UT,WMN,CPP,400,592726,592737,1.3,8.5,1.50 ,CLAY,6350,NORTHWEST DR,4,Z40W,0551
706807,  1344515,1619733,1,07/02/2012,C_UT,WMN,CI,200,600917,6545691,1.1,8.6,2.00 ,CLAY,,MORNING STAR DR,4,Z48E,0656
510530,  1344199,1,1,06/02/2012,C_UT,WMN,DI,400,597520,597131,1.3,8.7,2.00 ,CLAY,,MAIN ST,5,B59,0763
717855,  1337383,1616290,1,30/01/2012,C_UT,WMN,PVC,300,6557566,601157,1.2,8.1,2.00 ,SACL,,DERRY RD,4,Z49E,0600
877491,  1336964,1615688,1,29/01/2012,C_UT,WMN,DI,400,597779,6585940,,,0.00 ,,,STEELES AVE,5,B59,0690
703826,  1337117,1615625,1,28/01/2012,C_UT,WMN,DI,400,6542985,6325461,1.3,8.5,0.50 ,CLAY,,CLARENCE ST,5,B61,0766
700301,  1321254,1611445,1,18/01/2012,C_UT,WMN,CI,150,6539685,600145,1.1,8.7,2.00 ,CLAY,,HADRINA ST,5,B41,0865
507445,  1310517,1604507,1,04/01/2012,C_UT,WMN,CI,150,600028,599646,1.1,8.5,2.00 ,CR,,KIMBARK DR,5,B41,0838
877491,  1269553,1590958,1,09/12/2011,C_UT,WMN,DI,400,597779,6585940,1.3,8.5,2.00 ,CLAY,,STEELES AVE,5,B59,0690
773588,  1266823,1,1,02/12/2011,C_UT,WMN,DI,150,6566449,600980,1.3,8.7,1.80 ,CR,,ALMADALE CT,4,Z48W,0701
511200,  1260615,1581601,1,20/11/2011,C_UT,WMN,DI,400,599668,599664,1.3,8.5,2.50 ,CLAY,,ELMGROVE AVE,5,B42,0865
716687,  1257870,1,1,10/11/2011,C_UT,WMN,CI,150,597037,6556045,1.1,8.7,2.00 ,CLAY,,CLARKSON CT,5,B63,0821
721752,  1249117,1565846,1,19/10/2011,C_UT,WMN,CI,200,6560045,601063,1.3,8.5,2.00 ,CLAY,7349,CAMBRETT DR,4,Z48W,0677
780437,  1249230,1,1,19/10/2011,C_UT,WMN,PVC,300,6567000,597934,1.3,8.7,2.00 ,CLAY,,AUTOMATIC RD,5,B49,0959
668836,  1247116,1,1,13/10/2011,C_UT,WMN,DI,250,596803,6523046,3.1,8.5,2.00 ,TS,,EASTBOURNE DR,5,B64,0797
512133,  1243912,1558217,1,04/10/2011,C_UT,WMN,DI,300,596277,596278,1.3,8.5,2.00 ,CLAY,,MELANIE DR,4,B80,0722
515932,  1238738,1551240,1,20/09/2011,C_UT,WMN,DI,300,592722,592718,1.3,8.5,2.00 ,CLAY,3939,NASHUA DR,4,Z40E,0603
516416,  1238234,1550587,1,19/09/2011,C_UT,WMN,DI,150,601058,601057,1.3,8.5,2.00 ,CLAY,,REINDEER DR,4,Z48W,0654
746777,  1236928,1549114,1,15/09/2011,C_UT,WMN,DI,150,601037,6562804,,,0.00 ,,,CODLIN AVE,4,Z48W,0628
507986,  1236216,1547724,1,13/09/2011,C_UT,WMN,DI,200,599360,599359,2.1,8.7,2.00 ,SACL,,WEYBRIDGE TR,6,B44,0922
508903,  1234941,1545631,1,09/09/2011,C_UT,WMN,PVC,150,598104,598105,1.2,8.7,1.70 ,,,STOKES RD,5,B58,0736
650940,  1232220,1,1,01/09/2011,C_UT,WMN,PVC,200,6509484,6509485,1.2,8.4,1.70 ,SAND,,DEEPCORAL CT,6,B44,0978
703826,  1230077,1,1,29/08/2011,C_UT,WMN,DI,400,6542985,6325461,1.2,8.5,2.50 ,CLAY,,CLARENCE ST,5,B61,0766
512434,  1229625,1538333,1,26/08/2011,C_UT,WMN,CI,300,596935,596957,1.1,8.5,2.00 ,CLAY,,WEST DR,5,B62,0793
508789,  1225395,1535108,2,21/08/2011,C_UT,WMN,DI,200,597873,598599,1.3,8.5,6.00 ,CASP,,GREENMOUNT RD,5,B47,0874
511091,  1225323,1534434,1,19/08/2011,C_UT,WMN,DI,150,600039,599648,1.2,8.5,2.10 ,CLAY,,NORFOLK AVE,5,B41,0813
508409,  1224878,1530996,1,18/08/2011,C_UT,WMN,DI,200,598808,598809,1.3,8.5,2.00 ,CLAY,,MANORCREST ST,5,B46,0955
706891,  1223063,1531611,1,15/08/2011,C_UT,WMN,PVC,150,6545704,6429428,1.2,8.7,15.00 ,SACL,,ROWLAND ST,6,B22,0944
858343,  1222988,1,1,12/08/2011,C_UT,WMN,CI,200,601059,6582004,1.1,8.7,2.00 ,CLAY,,CAMBRETT DR,4,Z48W,0654
526580,  1220958,1527921,1,09/08/2011,C_UT,WMN,DI,150,598920,598922,1.3,8.5,2.50 ,SACL,,GREENE DR,6,B44,0895
507998,  1214483,1,1,24/07/2011,C_UT,WMN,DI,300,599376,599375,1.3,8.5,2.00 ,CLAY,332,HANSEN RD,6,B44,0922
511301,  1212173,1,1,17/07/2011,C_UT,WMN,CI,150,599506,607338,1.1,8.7,2.00 ,CLAY,,POST RD,5,B43,0867
515955,  1211214,1,1,14/07/2011,C_UT,WMN,CI,300,592738,592733,1.3,8.5,1.50 ,CR,,VISCOUNT RD,4,Z40W,0550
511207,  1210800,1,1,13/07/2011,C_UT,WMN,DI,150,599698,599690,1.3,8.5,2.00 ,CR,54,COWAN RD,5,B42,0920
712605,  1209986,1,1,11/07/2011,C_UT,WMN,CPP,400,6551004,592755,1.2,,2.00 ,CR,,AMERICAN DR,4,Z40W,0525
507984,  1208375,1,1,07/07/2011,C_UT,WMN,DI,250,599358,599344,1.3,8.7,3.00 ,,,RUTHERFORD RD,6,B44,0950
841813,  1206774,1,1,04/07/2011,C_UT,WMN,PVC,150,6508445,6576982,4.1,8.7,2.00 ,CLAY,,CREDITVIEW RD,5,B56,0759
799752,  1199848,1,1,17/06/2011,C_UT,WMN,PVC,300,6571176,597982,1.2,8.1,5.00 ,SAGR,,MISSISSAUGA RD,,B38,0783
509122,  1199554,1,1,16/06/2011,C_UT,WMN,DI,150,597475,597476,1.3,8.7,2.50 ,CLST,,TROTTERS LANE,5,B59,0738
511387,  1196401,1,1,09/06/2011,C_UT,WMN,DI,150,598923,598921,1.3,8.7,2.00 ,CLAY,,GREENE DR,6,B44,0895
508034,  1195687,1,1,07/06/2011,C_UT,WMN,DI,150,607341,598932,1.3,8.5,2.00 ,CLAY,,NEWSTEAD CR,5,B44,0843
509679,  1195078,1,1,07/06/2011,C_UT,WMN,DI,300,596964,596965,1.3,8.5,2.00 ,CLAY,,SILVER MAPLE CT,5,B62,0845
510409,  1192130,1,1,31/05/2011,C_UT,WMN,DI,400,597954,608633,4.1,8.7,3.00 ,,,MOUNT RANIER CR,5,,1012
652571,  1189108,1,1,22/05/2011,C_UT,WMN,PVC,250,597975,6510665,,,0.00 ,,,HERITAGE RD,5,B55,0706
526578,  1187903,1,1,18/05/2011,C_UT,WMN,DI,150,599377,599378,,,0.00 ,,,ABELL DR,6,B44,0895
526578,  1186897,1,1,16/05/2011,C_UT,WMN,DI,150,599377,599378,1.3,8.5,2.50 ,CLST,,ABELL DR,6,B44,0895
526578,  1186756,1,1,13/05/2011,C_UT,WMN,DI,150,599377,599378,1.3,8.5,5.00 ,CLST,,ABELL DR,6,B44,0895
510990,  1185784,1,1,12/05/2011,C_UT,WMN,COPP,50,601269,601271,2.1,8.7,1.70 ,SACL,,TORBRAM RD,6,B30,1150
507416,  1183948,1,1,06/05/2011,C_UT,WMN,PVC,150,600074,600115,1.2,8.7,2.00 ,CLAY,,MURDOCH DR,6,B41,0864
511285,  1180692,1,1,27/04/2011,C_UT,WMN,DI,150,599167,599168,1.1,8.7,2.00 ,CLAY,,CARTER DR,6,B43,0922
506676,  1175284,1,1,12/04/2011,C_UT,WMN,PVC,150,601612,601611,5.2,8.4,2.20 ,CLAY,,AURORA PL,6,,1030
511940,  1174365,1455597,1,12/04/2011,C_UT,WMN,AC,150,596731,596732,1.1,8.5,2.50 ,CLST,,EXETER PL,5,B64,0796
526279,  1157916,1,1,26/03/2011,C_UT,WMN,CPP,500,596879,596876,4.1,8.5,2.00 ,CLAY,,SELBY RD,5,B61,0766
511772,  1132753,1,2,28/02/2011,C_UT,WMN,PVC,150,597540,597541,1.3,8.5,1.50 ,CLST,,HAROLD ST,5,B59,0789
511867,  1132775,1,2,28/02/2011,C_UT,WMN,CI,150,597301,597302,1.1,8.5,1.00 ,CYSI,,STERNE AVE,5,B60,0790
716687,  1130736,1433092,1,23/02/2011,C_UT,WMN,CI,150,597037,6556045,1.3,8.5,8.00 ,CLST,,CLARKSON CT,5,B63,0821
703841,  1130067,1431723,1,20/02/2011,C_UT,WMN,DI,400,6541804,6543006,,,0.00 ,,,CLARENCE ST,5,B61,0766
703841,  1130143,1431723,1,20/02/2011,C_UT,WMN,DI,400,6541804,6543006,,,0.00 ,,,CLARENCE ST,5,B61,0766
508458,  1130372,1431536,1,19/02/2011,C_UT,WMN,DI,200,598439,598807,,,0.00 ,,,MANORCREST ST,5,B46,0955
511927,  1130379,1431540,1,19/02/2011,C_UT,WMN,DI,300,597047,596628,1.3,8.5,5.00 ,CLST,,KENSINGTON RD,5,B63,0846
511927,  1130410,1431536,1,19/02/2011,C_UT,WMN,DI,300,597047,596628,1.3,8.5,7.00 ,CLST,,KENSINGTON RD,5,B63,0846
703841,  1130371,1,1,19/02/2011,C_UT,WMN,DI,400,6541804,6543006,,,0.00 ,,,CLARENCE ST,5,B61,0766
510315,  1127178,1,1,14/02/2011,C_UT,WMN,CI,300,596270,596268,1.1,8.5,2.00 ,CR,,ADVANCE BLVD,4,B79,0720
858668,  1125828,1427584,2,09/02/2011,C_UT,WMN,CPP,400,601121,6582101,1.3,8.5,2.00 ,CLST,,RENA RD,4,Z49E,0675
836211,  1123914,1423918,1,05/02/2011,C_UT,WMN,DI,300,6575655,596273,1.3,8.7,2.00 ,CR,,ADVANCE BLVD,4,B79,0720
774288,  1122478,1424714,1,03/02/2011,C_UT,WMN,DI,150,6566561,6566554,1.3,8.5,2.00 ,CLST,,JEROME CR,5,B47,0955
700301,  1116546,1,1,01/02/2011,C_UT,WMN,CI,150,6539685,600145,1.1,8.5,1.50 ,CLST,,HADRINA ST,5,B41,0865
508335,  1111757,1,1,21/01/2011,C_UT,WMN,COPP,50,598882,598375,2.1,8.6,2.00 ,CLST,,HEDGESON CT,5,B46,0872
883567,  1111658,1419284,1,21/01/2011,C_UT,WMN,CI,150,601074,6587286,1.1,8.7,1.80 ,CLST,,HERMITAGE RD,4,Z48W,0654
658476,  1110575,1,1,19/01/2011,C_UT,WMN,DI,200,597359,6516267,1.1,8.5,2.50 ,CYSI,,HANSEN RD,5,B61,0843
508413,  1101503,1416240,2,14/01/2011,C_UT,WMN,DI,150,598564,598820,1.3,8.5,2.50 ,CYSI,,MANSION ST,6,B46,0926
511385,  1101564,1416258,1,14/01/2011,C_UT,WMN,DI,150,598888,599337,1.3,8.5,2.40 ,CYSI,,ARCHDEKIN DR,6,B44,0896
719515,  1099948,1414707,1,11/01/2011,C_UT,WMN,CI,150,600145,6558830,1.1,8.5,2.00 ,CLST,,HADRINA ST,5,B41,0839
717278,  1099283,1414137,1,10/01/2011,C_UT,WMN,DI,250,6556785,6556805,1.3,8.5,2.50 ,CLST,,AIRPORT RD,4,Z49E,0700
512434,  1097910,1,1,06/01/2011,C_UT,WMN,CI,300,596935,596957,2.1,8.5,2.20 ,CLST,,WEST DR,5,B62,0793
508638,  1096603,1,1,04/01/2011,C_UT,WMN,DI,300,598583,598566,1.3,8.5,2.00 ,CR,,CENTRAL PARK DR,5,B47,0901
526578,  1096078,1410648,1,03/01/2011,C_UT,WMN,DI,150,599377,599378,1.3,8.5,2.50 ,CLAY,,ABELL DR,6,B44,0895
511787,  1096030,1410698,1,02/01/2011,C_UT,WMN,DI,150,597793,597866,1.3,8.5,2.50 ,CLAY,,ELGIN DR,5,B59,0738
877491,  1096025,1410612,2,01/01/2011,C_UT,WMN,DI,400,597779,6585940,1.3,8.5,2.50 ,CYSI,,STEELES AVE,5,B59,0690
654812,  1066545,1,1,20/12/2010,C_UT,WMN,PVC,150,599653,6512644,1.1,8.7,1.80 ,CR,,FAIRFIELD AVE,5,B41,0839
509576,  1066411,1,2,19/12/2010,C_UT,WMN,DI,300,6325461,596874,1.3,8.5,2.00 ,CR,,SELBY RD,5,B61,0766
718427,  1066431,1,1,19/12/2010,C_UT,WMN,DI,150,600965,6558166,1.1,8.5,2.00 ,CR,,TASMAN CT,4,Z48W,0701
790895,  1065586,1,1,16/12/2010,C_UT,WMN,CI,300,6561325,6569183,1.1,8.5,2.50 ,CR,,BARTLEY BULL PKWY,5,B60,0740
516670,  1064517,1,1,14/12/2010,C_UT,WMN,CPP,400,601119,596282,,,2.00 ,CR,,TORBRAM RD,4,Z49W,0698
717164,  1062686,1,1,08/12/2010,C_UT,WMN,CI,150,6556692,6556691,1.1,8.7,2.00 ,CR,,MADIERA RD,4,Z48E,0656
510443,  1058147,1,1,03/12/2010,C_UT,WMN,PVC,300,599550,599427,1.3,8.7,2.00 ,CASP,,MAIN ST,5,B43,0866
507283,  1057144,1,1,01/12/2010,C_UT,WMN,PE,200,599984,599972,1.3,8.1,2.00 ,CASP,,RIVER RD,,B38,0808
509799,  1051122,1,1,17/11/2010,C_UT,WMN,DI,300,597078,597056,1.3,8.5,2.00 ,CASP,,STEELES AVE,5,B63,0720
516488,  1050930,1390635,3,16/11/2010,C_UT,WMN,DI,250,601124,601162,1.3,8.5,2.00 ,CYSI,,BATH RD,4,Z49E,0676
717622,  1049550,1,1,11/11/2010,C_UT,WMN,CI,150,6557304,601105,1.1,8.7,2.00 ,CR,,PICKFAIR DR,4,Z48W,0677
722365,  1049586,1,1,11/11/2010,C_UT,WMN,DI,200,597357,6560405,1.1,8.5,2.50 ,SACL,,HANSEN RD,5,B61,0818
509678,  1043447,1,2,25/10/2010,C_UT,WMN,DI,200,596962,596937,1.3,8.5,2.00 ,CYSI,,TILBURY CT,5,B62,0793
509678,  1043204,1,1,24/10/2010,C_UT,WMN,DI,200,596962,596937,1.3,8.5,2.00 ,CYSI,,TILBURY CT,5,B62,0793
511306,  1043210,1379723,1,24/10/2010,C_UT,WMN,DI,150,599303,599538,1.3,8.5,3.00 ,CASP,,NEWBY CT,5,B43,0867
508462,  1041389,1,1,19/10/2010,C_UT,WMN,PHOEN,400,596640,598448,1.3,8.7,2.00 ,CYSI,,QUEEN ST,5,B46,0847
508421,  1040475,1376376,1,17/10/2010,C_UT,WMN,DI,200,598833,598842,1.3,8.5,2.00 ,CASP,,MASSEY ST,6,B46,0981
511352,  1040386,1376225,1,16/10/2010,C_UT,WMN,DI,150,599177,599314,1.3,8.7,2.00 ,CASP,,CAMBERLEY CR,6,B43,0922
509576,  1039419,1374324,1,13/10/2010,C_UT,WMN,DI,300,6325461,596874,1.3,8.7,8.00 ,CASP,,SELBY RD,5,B61,0766
526274,  1035013,1368568,2,30/09/2010,C_UT,WMN,DI,400,597781,597520,1.3,8.5,1.50 ,SISA,,MAIN ST,5,B59,0763
847756,  1025428,1359338,1,12/09/2010,C_UT,WMN,PVC,300,6579002,592425,1.2,8.7,2.00 ,CASP,,HEART LAKE RD,6,B26,1033
511379,  1023496,1355905,1,07/09/2010,C_UT,WMN,DI,150,599353,599351,1.1,8.5,2.00 ,CYSI,,ASHURST CR,6,B44,0951
547372,  1023457,1,1,07/09/2010,C_UT,WMN,CI,200,597014,597017,1.1,8.5,2.00 ,CLST,,ADDINGTON CR,5,B63,0795
516378,  1023185,1355744,1,06/09/2010,C_UT,WMN,DI,150,601008,601001,1.3,8.5,1.50 ,CASP,,HAROLD SHEARD DR,4,Z48W,0653
547372,  1023174,1,1,06/09/2010,C_UT,WMN,CI,200,597014,597017,1.1,8.5,2.50 ,CASP,,ADDINGTON CR,5,B63,0795
511371,  1022687,1,1,02/09/2010,C_UT,WMN,DI,150,598953,598954,1.3,8.5,1.50 ,CYSI,,GABLE DR,5,B44,0869
508638,  1020497,1351807,1,29/08/2010,C_UT,WMN,DI,300,598583,598566,1.3,8.5,2.50 ,CASP,,CENTRAL PARK DR,5,B47,0901
511371,  1017194,1346673,1,19/08/2010,C_UT,WMN,DI,150,598953,598954,4.1,8.7,2.00 ,CYSI,,GABLE DR,5,B44,0869
516413,  1015512,1344749,1,16/08/2010,C_UT,WMN,DI,250,601056,601007,1.3,8.7,2.00 ,CYSI,,LANCASTER AVE,4,Z48W,0654
516378,  1014730,1344619,1,15/08/2010,C_UT,WMN,DI,150,601008,601001,1.3,8.5,2.00 ,CASP,,HAROLD SHEARD DR,4,Z48W,0653
508847,  1014612,1,1,14/08/2010,C_UT,WMN,PVC,300,597936,597933,,8.1,2.00 ,CASP,,WILLIAMS PKWY,5,B49,0931
509576,  1011777,1338935,1,04/08/2010,C_UT,WMN,DI,300,6325461,596874,1.3,8.5,2.50 ,CASP,,SELBY RD,5,B61,0766
526271,  1010009,1,1,29/07/2010,C_UT,WMN,DI,150,597401,597404,1.3,8.7,2.00 ,CYSI,,FREDERICK ST,5,B59,0789
512131,  1006776,1,2,23/07/2010,C_UT,WMN,DI,300,596276,596269,1.3,8.5,2.00 ,CLAY,,RAINHAM CT,4,B79,0695
526280,  1006779,1,1,23/07/2010,C_UT,WMN,DI,150,597053,597054,1.1,8.7,0.00 ,CYSI,,DIXIE RD,5,,0719
791850,  1006785,1,1,23/07/2010,C_UT,WMN,CI,300,597115,6569407,1.1,8.7,2.00 ,CLAY,,BARTLEY BULL PKWY,5,B60,0715
510448,   998426,1318777,2,01/07/2010,C_UT,WMN,PHOEN,600,607354,599752,2.1,8.5,2.13 ,SACL,,QUEEN ST,5,B42,0815
508988,   984162,1,1,26/05/2010,C_UT,WMN,PVC,300,598055,598101,1.2,8.2,2.00 ,CLST,,CHAROLAIS BLVD,5,B58,0712
509048,   964967,1274374,1,21/04/2010,C_UT,WMN,CPP,400,597626,597675,1.3,8.5,2.00 ,CLST,,BEACONSFIELD AVE,5,B58,0687
862970,   957972,1270691,1,12/04/2010,C_UT,WMN,DI,300,596940,6583458,1.3,8.5,2.00 ,CLST,,ORENDA RD,5,B62,0767
507440,   947960,1254923,1,15/03/2010,C_UT,WMN,CI,150,600148,600038,1.1,8.5,2.00 ,CLST,,SANFORD CR,5,B41,0838
507442,   942665,1249222,1,28/02/2010,C_UT,WMN,CI,150,600149,599995,1.1,8.5,2.00 ,CLST,,SANFORD CR,5,B41,0839
775750,   942872,1249149,1,28/02/2010,C_UT,WMN,DI,300,599604,6566699,1.3,8.5,2.00 ,CR,,CENTRE ST,5,B43,0867
747738,   935243,1247202,1,22/02/2010,C_UT,WMN,AC,150,596681,6563229,1.1,8.7,2.00 ,CLST,,FLAVIAN CR,5,B64,0823
703826,   930655,1243523,2,13/02/2010,C_UT,WMN,DI,400,6542985,6325461,1.3,8.5,2.00 ,CR,,CLARENCE ST,5,B61,0766
524063,   926464,1041486,1,09/02/2010,C_UT,WMN,CPP,400,607455,601167,2.1,8.5,2.20 ,CLST,,DREW RD,4,Z49W,0625
507738,   926105,1230649,1,08/02/2010,C_UT,WMN,CI,150,599500,599499,1.1,8.5,1.50 ,CR,,GARFIELD CR,5,B43,0895
703826,   925497,1243523,1,06/02/2010,C_UT,WMN,DI,400,6542985,6325461,1.1,8.5,2.00 ,CR,,CLARENCE ST,5,B61,0766
506401,   924749,1240217,1,03/02/2010,C_UT,WMN,CPP,400,608816,608662,1.3,8.5,2.50 ,CLST,,HURONTARIO ST,6,B06,1142
716389,   923373,1238739,1,01/02/2010,C_UT,WMN,CI,150,6555670,6555664,1.1,8.5,2.00 ,CLST,,CHINOOK DR,4,Z48W,0676
525998,   920862,1,1,28/01/2010,C_UT,WMN,DI,150,601000,601008,1.3,8.5,1.50 ,CR,,HAROLD SHEARD DR,4,Z48W,0653
511818,   916041,1233262,1,18/01/2010,C_UT,WMN,CI,150,597128,597129,1.1,8.5,2.50 ,CR,,PALGRAVE CR,5,B60,0715
508415,   910040,1229131,1,08/01/2010,C_UT,WMN,DI,200,598815,598822,1.1,8.5,2.00 ,CR,,MAITLAND ST,5,B46,0926
511827,   906841,1227843,1,06/01/2010,C_UT,WMN,CI,150,597232,597233,1.1,8.7,1.50 ,SACL,,CORE CR,5,B60,0739
509268,   902506,1222371,1,29/12/2009,C_UT,WMN,DIHYPC,400,597782,597488,1.3,8.5,2.00 ,CLST,,MAIN ST,5,B59,0763
773588,   902431,1222512,2,29/12/2009,C_UT,WMN,DI,150,6566449,600980,1.3,8.5,2.00 ,CLST,,ALMADALE CT,4,Z48W,0701
