Mitigation_Matrix_Score,,CritPres2D,Tran_main,WL,TARGET_ENVMT_SCR,PAN,WTR,Performance_Level,Hosp_Serv,INFRA_STAT,HANSEN_COM,Condition_Score_Level,BRKS_FVYRS_Level,MI_SCR,STANDARD_CONFOR,Condition_level,Criticality_Score_Level,RiskThresh,FID,TRANS,TARGET_Criticality_SCR,BRKS_FVYRS,TARGET_Performance_Score_Level,TARGET_Mat_Fact,Criticality_Level,DIAMETER,FLP,Hospital,TARGET_Criticality_Level,Source,HL,ST_CLASS,HDL,Model_Mitigation,Criticality_SCR,Performance_Score_Level,HEAD_LOSS_SCR,Maintenance_Cost,School,Age,Med_Centre,BRKS_FVYRS_SCR_TARGET,Shape *,TARGET_Performanc_SCR,MI,TARGET_Model_ Mitigation,TARGET_Condition_Score_Level,RWY,Crit_Rests,CritConsSc,TARGET_Condition_Score,Condition_Score,TARGET_Condition_level,TARGET_RSL,FRM_NODE,TARGET_RSL_SCR,RSL_SCR,WPZ,INST_YR,New_Seg,Mat_Fact,HWY,ENVMT_SCR,TARGET_ACCESS_SCR,TotBrks,HEU,MATERIAL,OBJECTID,Operation_Cost,TotBrks_Lenght,R,QUALIT_SCR,Shape_Leng,Performanc_SCR,Active_Ope,DIA_SCR,f,TARGET_DIA_SCR,BRL_SCR_TARGET,TARGET_PAN,SOIL,INSTALL_DA,MATERIAL_CD,TARGET_MITIGATION_Score_Level,ST_DIR,ACCESS_SCR,LT_CARE,Airp_Serv,TARGET_Criticality_Score_Level,BRKS_FVYRS_SCR,BRK_Level,MITIGATION_Score_Level,REPLC_COST,TM,BRKS_FV_YRS_L,TO_NODE,LEN_M,TARGET_Performance_Level,TARGET_MITIGATION_Level_PAN,BRK_SCR,MI_Level,HPU,ESA,RSL_Level,ST_NAME,RSL,CITY,TARGET_QUALIT_SCR,MITIGATION_Level_PAN,ST_TYPE,OPSC,DRAINAGE
2,,37.4,NO,0,0,470,1,2,0,A,704780,Medium,Low,15,15,3,Medium,Moderate,3382,0,52.5,1,Moderately Low,0.25,5,400,1,0,1,TRSUB-TRANSMISSION MAIN,0.3528455835,LOCAL,0,,120,Moderately Low,0,726.4115465,0,14,0,10.89,Polyline,105,0.783565755,,Very High,0,Fail (Pressure),2 (Low),429.336,200,5,10.5,6543946,15,0,6,2003, ,1,0,15,0,1,0,CPP,1400,508.4880826,0.0006883151,3.92E-13,0,1452.823093,150,YES,5,0.0333752697,7.5,7.35,586.836,CL,04-01-2003,CPP,RELINE - REHAB, ,0,0,0,Very Low,5,Low,RELINE - REHAB,1576,No,0.0006883151,6543950,1452.823093,2,2,5,High,0,0,Low,WANLESS,61,BRAMPTON,0,2,DR,2 (Low),I
2,,37.4,NO,0,0,470,1,2,0,A,704780,Medium,Low,15,15,3,Medium,Moderate,3383,0,52.5,10,Moderately Low,0.25,5,400,1,0,1,TRSUB-TRANSMISSION MAIN,0.3528455835,LOCAL,0,,120,Moderately Low,0,726.4115465,0,14,0,10.89,Polyline,105,0.783565755,,Very High,0,Fail (Pressure),2 (Low),429.336,200,5,10.5,6543946,15,0,6,2003, ,1,0,15,0,36,0,CPP,1400,508.4880826,0.0247793418,3.92E-13,0,1452.823093,150,YES,5,0.0333752697,7.5,7.35,586.836,CL,04-01-2003,CPP,RELINE - REHAB, ,0,0,0,Very Low,5,Low,RELINE - REHAB,1576,No,0.0068831505,6543950,1452.823093,2,2,5,High,0,0,Low,WANLESS,61,BRAMPTON,0,2,DR,2 (Low),I
3,,37.4,NO,0,0,390,1,2,0,A,704780,Moderately Low,Low,15,15,2,Medium,Moderate,3384,0,52.5,0,Moderately Low,0.25,5,400,1,0,1,TRSUB-TRANSMISSION MAIN,0.3528455835,LOCAL,0,,120,Moderately Low,0,726.4115465,0,14,0,6,Polyline,105,0.783565755,,Moderately High,0,Fail (Pressure),2 (Low),373.8,120,4,10.5,6543946,15,0,6,2003, ,1,0,15,0,0,0,CPP,1400,508.4880826,0,3.92E-13,0,1452.823093,150,YES,5,0.0333752697,7.5,6,531.3,CL,04-01-2003,CPP,RELINE - REHAB, ,0,0,0,Very Low,0,Low,RELINE - REHAB,1576,No,0,6543950,1452.823093,2,2,0,High,0,0,Low,WANLESS,61,BRAMPTON,0,2,DR,2 (Low),I
1,,37.7,NO,0,0,230,0,1,0,A,510983,Medium,Low,15,0,3,Very Low,Moderate,3385,0,52.5,3,Very Low,0.25,1,500,0,0,1,TRSUB-TRANSMISSION MAIN,0.0485978134,COLLECTOR,0,,30,Very Low,0,327.336065,0,23,0,10.89,Polyline,0,0.673694081,,Very High,0,Fail (Pressure),2 (Low),384.836,200,5,17.25,601212,10,0,6,1994, ,1,0,0,0,8,0,CPP,1980,229.1352455,0.0122198573,5.40E-14,0,654.67213,0,YES,5,0.0311311937,7.5,7.35,437.336,CL,09-01-1994,CPP,RELINE - REHAB, ,0,0,0,Very Low,5,Low,DO NOTHING,826,No,0.0045824465,601251,654.67213,1,2,5,High,0,0,Low,SANDALWOOD,52,BRAMPTON,0,1,PKWY,2 (Low),I
1,,39,NO,0,0,230,0,1,0,A,510982,Medium,Low,15,0,3,Very Low,Moderate,3386,0,52.5,1,Very Low,0.25,1,500,0,0,1,TRSUB-TRANSMISSION MAIN,0.0487483058,COLLECTOR,0,,30,Very Low,0,328.3497235,0,17,0,10.89,Polyline,0,0.675780303,,Very High,0,Fail (Pressure),2 (Low),429.336,200,5,12.75,601242,15,0,6,2000, ,1,0,0,0,2,0,CPP,1979,229.8448065,0.0030455332,5.42E-14,0,656.699447,0,YES,5,0.0311311937,7.5,7.35,481.836,CL,01-01-2000,CPP,RELINE - REHAB,E,0,0,0,Very Low,5,Low,DO NOTHING,826,No,0.0015227666,601212,656.699447,1,2,5,High,0,0,Low,SANDALWOOD,58,BRAMPTON,0,1,PKWY,2 (Low),I
1,,37.7,NO,0,0,230,0,1,0,A,510983,Medium,Low,15,0,3,Very Low,Moderate,3387,0,52.5,3,Very Low,0.25,1,500,0,0,1,TRSUB-TRANSMISSION MAIN,0.0485978134,COLLECTOR,0,,30,Very Low,0,327.336065,0,23,0,10.89,Polyline,0,0.673694081,,Very High,0,Fail (Pressure),2 (Low),384.836,200,5,17.25,601212,10,0,6,1994, ,1,0,0,0,9,0,CPP,1980,229.1352455,0.0137473395,5.40E-14,0,654.67213,0,YES,5,0.0311311937,7.5,7.35,437.336,CL,09-01-1994,CPP,RELINE - REHAB, ,0,0,0,Very Low,5,Medium,DO NOTHING,826,No,0.0045824465,601251,654.67213,1,2,5,High,0,0,Low,SANDALWOOD,52,BRAMPTON,0,1,PKWY,2 (Low),I
1,,39,NO,0,0,230,0,1,0,A,510982,Medium,Medium,15,0,3,Very Low,Moderate,3388,0,52.5,7,Very Low,0.25,1,500,0,0,1,TRSUB-TRANSMISSION MAIN,0.0487483058,COLLECTOR,0,,30,Very Low,0,328.3497235,0,17,0,10.89,Polyline,0,0.675780303,,Very High,0,Fail (Pressure),2 (Low),429.336,200,5,12.75,601242,15,0,6,2000, ,1,0,0,0,15,0,CPP,1979,229.8448065,0.0228414994,5.42E-14,0,656.699447,0,YES,5,0.0311311937,7.5,7.35,481.836,CL,01-01-2000,CPP,RELINE - REHAB,E,0,0,0,Very Low,5,Medium,DO NOTHING,826,No,0.0106593664,601212,656.699447,1,2,5,High,0,0,Low,SANDALWOOD,58,BRAMPTON,0,1,PKWY,2 (Low),I
1,,37.7,NO,0,0,230,0,1,0,A,510983,Medium,Low,15,0,3,Very Low,Moderate,3389,0,52.5,21,Very Low,0.25,1,500,0,0,1,TRSUB-TRANSMISSION MAIN,0.0485978134,COLLECTOR,0,,30,Very Low,0,327.336065,0,23,0,10.89,Polyline,0,0.673694081,,Very High,0,Fail (Pressure),2 (Low),384.836,200,5,17.25,601212,10,0,6,1994, ,1,0,0,0,22,0,CPP,1980,229.1352455,0.0336046075,5.40E-14,0,654.67213,0,YES,5,0.0311311937,7.5,7.35,437.336,CL,09-01-1994,CPP,RELINE - REHAB, ,0,0,0,Very Low,5,Low,DO NOTHING,826,No,0.0320771254,601251,654.67213,1,2,5,High,0,0,Low,SANDALWOOD,52,BRAMPTON,0,1,PKWY,2 (Low),I
1,,37.7,NO,0,0,230,0,1,0,A,510983,Medium,Low,15,0,3,Very Low,Moderate,3390,0,52.5,6,Very Low,0.25,1,500,0,0,1,TRSUB-TRANSMISSION MAIN,0.0485978134,COLLECTOR,0,,30,Very Low,0,327.336065,0,23,0,10.89,Polyline,0,0.673694081,,Very High,0,Fail (Pressure),2 (Low),384.836,200,5,17.25,601212,10,0,6,1994, ,1,0,0,0,12,0,CPP,1980,229.1352455,0.0183297859,5.40E-14,0,654.67213,0,YES,5,0.0311311937,7.5,7.35,437.336,CL,09-01-1994,CPP,RELINE - REHAB, ,0,0,0,Very Low,5,Low,DO NOTHING,826,No,0.009164893,601251,654.67213,1,2,5,High,0,0,Low,SANDALWOOD,52,BRAMPTON,0,1,PKWY,2 (Low),I
2,,37.9,NO,0,0,470,1,2,0,A,789431,Medium,Low,15,15,3,Medium,Moderate,3391,0,52.5,2,Moderately Low,0.25,5,500,0,0,1,TRSUB-TRANSMISSION MAIN,0.0888733307,ARTERIAL,0,,120,Moderately Low,0,598.6163645,0,5,0,10.89,Polyline,105,1.232019152,,Very High,0,Fail (Pressure),2 (Low),429.336,200,5,3.75,3601407,15,0,5,2012, ,1,0,15,0,2,0,CPP3,2094,419.0314552,0.001670519,9.87E-14,0,1197.232729,150,YES,5,0.0311311937,7.5,7.35,586.836,CL,03-01-2000,CPP,RELINE - REHAB, ,0,0,0,Very Low,5,Low,RELINE - REHAB,826,No,0.001670519,6568806,1197.232729,2,2,5,High,0,0,Low,AIRPORT,70,BRAMPTON,0,2,RD,2 (Low),I
1,,38.9,NO,0,0,230,0,1,0,A,712495,Medium,Low,15,0,3,Very Low,Moderate,3392,0,52.5,17,Very Low,0.25,1,500,0,0,1,TRSUB-TRANSMISSION MAIN,0.1054235756,COLLECTOR,0,,30,Very Low,0,710.0924095,0,13,0,10.89,Polyline,0,1.461449269,,Very High,0,Fail (Pressure),2 (Low),429.336,200,5,9.75,6550847,15,0,5,2004, ,1,0,0,0,32,0,CPP,2065,497.0646867,0.0225322786,1.17E-13,0,1420.184819,0,YES,5,0.0311311937,7.5,7.35,481.836,C,04-01-2004,CPP,RELINE - REHAB, ,0,0,0,Very Low,5,Low,DO NOTHING,826,No,0.011970273,6550865,1420.184819,1,2,5,High,0,0,Low,GOREWAY,62,BRAMPTON,0,1,DR,2 (Low),I
1,,38.9,NO,0,0,190,0,1,0,A,712495,Moderately Low,Low,15,0,2,Very Low,Moderate,3393,0,52.5,0,Very Low,0.25,1,500,0,0,1,TRSUB-TRANSMISSION MAIN,0.1054235756,COLLECTOR,0,,30,Very Low,0,710.0924095,0,13,0,6,Polyline,0,1.461449269,,Very High,0,Fail (Pressure),2 (Low),385.815,160,5,9.75,6550847,15,0,5,2004, ,1,0,0,0,26,0,CPP,2065,497.0646867,0.0183074764,1.17E-13,0,1420.184819,0,YES,5,0.0311311937,7.5,7.35,438.315,C,04-01-2004,CPP,RELINE - REHAB, ,0,0,0,Very Low,0,Low,DO NOTHING,826,No,0,6550865,1420.184819,1,2,5,High,0,0,Low,GOREWAY,62,BRAMPTON,0,1,DR,2 (Low),I
1,,38.9,NO,0,0,150,0,1,0,A,712495,Moderately Low,Low,15,0,2,Very Low,Moderate,3394,0,52.5,0,Very Low,0.25,1,500,0,0,1,TRSUB-TRANSMISSION MAIN,0.1054235756,COLLECTOR,0,,30,Very Low,0,710.0924095,0,13,0,6,Polyline,0,1.461449269,,Moderately High,0,Fail (Pressure),2 (Low),373.8,120,4,9.75,6550847,15,0,5,2004, ,1,0,0,0,0,0,CPP,2065,497.0646867,0,1.17E-13,0,1420.184819,0,YES,5,0.0311311937,7.5,6,426.3,C,04-01-2004,CPP,RELINE - REHAB, ,0,0,0,Very Low,0,Low,DO NOTHING,826,No,0,6550865,1420.184819,1,2,0,High,0,0,Low,GOREWAY,62,BRAMPTON,0,1,DR,2 (Low),I
3,,37.9,NO,0,0,430,1,2,0,A,789431,Moderately Low,Low,15,15,2,Medium,Moderate,3395,0,52.5,0,Moderately Low,0.25,5,500,0,0,1,TRSUB-TRANSMISSION MAIN,0.0888733307,ARTERIAL,0,,120,Moderately Low,0,598.6163645,0,5,0,6,Polyline,105,1.232019152,,Very High,0,Fail (Pressure),2 (Low),385.815,160,5,3.75,3601407,15,0,5,2012, ,1,0,15,0,18,0,CPP3,2094,419.0314552,0.0150346708,9.87E-14,0,1197.232729,150,YES,5,0.0311311937,7.5,7.35,543.315,CL,03-01-2000,CPP,RELINE - REHAB, ,0,0,0,Very Low,0,Low,RELINE - REHAB,826,No,0,6568806,1197.232729,2,2,5,High,0,0,Low,AIRPORT,70,BRAMPTON,0,2,RD,2 (Low),I
2,,37.9,NO,0,0,470,1,2,0,A,789431,Medium,Low,15,15,3,Medium,Moderate,3396,0,52.5,5,Moderately Low,0.25,5,500,0,0,1,TRSUB-TRANSMISSION MAIN,0.0888733307,ARTERIAL,0,,120,Moderately Low,0,598.6163645,0,5,0,10.89,Polyline,105,1.232019152,,Very High,0,Fail (Pressure),2 (Low),429.336,200,5,3.75,3601407,15,0,5,2012, ,1,0,15,0,36,0,CPP3,2094,419.0314552,0.0300693417,9.87E-14,0,1197.232729,150,YES,5,0.0311311937,7.5,7.35,586.836,CL,03-01-2000,CPP,RELINE - REHAB, ,0,0,0,Very Low,5,Low,RELINE - REHAB,826,No,0.0041762975,6568806,1197.232729,2,2,5,High,0,0,Low,AIRPORT,70,BRAMPTON,0,2,RD,2 (Low),I
1,,38.9,NO,0,0,230,0,1,0,A,712495,Medium,Low,15,0,3,Very Low,Moderate,3397,0,52.5,18,Very Low,0.25,1,500,0,0,1,TRSUB-TRANSMISSION MAIN,0.1054235756,COLLECTOR,0,,30,Very Low,0,710.0924095,0,13,0,10.89,Polyline,0,1.461449269,,Very High,0,Fail (Pressure),2 (Low),429.336,200,5,9.75,6550847,15,0,5,2004, ,1,0,0,0,20,0,CPP,2065,497.0646867,0.0140826741,1.17E-13,0,1420.184819,0,YES,5,0.0311311937,7.5,7.35,481.836,C,04-01-2004,CPP,RELINE - REHAB, ,0,0,0,Very Low,5,Low,DO NOTHING,826,No,0.0126744067,6550865,1420.184819,1,2,5,High,0,0,Low,GOREWAY,62,BRAMPTON,0,1,DR,2 (Low),I
1,,36.6,NO,0,0,150,0,1,0,A,753687,Moderately Low,Low,5,0,2,Very Low,Low,3398,0,52.5,1,Very Low,0.25,1,500,0,0,1,TRSUB-TRANSMISSION MAIN,0.0004633609,ARTERIAL,0,,30,Very Low,0,3.12102,0,11,0,10.89,Polyline,0,0.006423407,,Moderately High,0,Fail (Pressure),2 (Low),340.336,120,4,8.25,6565344,15,0,5,2006, ,1,0,0,0,1,0,CPP,2082,2.184714,0.1602040359,5.15E-16,0,6.24204,0,YES,5,0.0311311937,7.5,7.35,392.836,CL,11-01-2006,CPP,RELINE - REHAB, ,0,0,0,Very Low,5,Low,DO NOTHING,826,No,0.1602040359,6565346,6.24204,1,2,5,Low,0,0,Low,MISSISSAUGA,64,BRAMPTON,0,1,RD,2 (Low),W
1,,36.6,NO,0,0,150,0,1,0,A,753687,Moderately Low,Very High,5,0,2,Very Low,Low,3399,0,52.5,4,Very Low,0.25,1,500,0,0,1,TRSUB-TRANSMISSION MAIN,0.0004633609,ARTERIAL,0,,30,Very Low,0,3.12102,0,11,0,10.89,Polyline,0,0.006423407,,Moderately High,0,Fail (Pressure),2 (Low),340.336,120,4,8.25,6565344,15,0,5,2006, ,1,0,0,0,4,0,CPP,2082,2.184714,0.6408161434,5.15E-16,0,6.24204,0,YES,5,0.0311311937,7.5,7.35,392.836,CL,11-01-2006,CPP,RELINE - REHAB, ,0,0,0,Very Low,5,Very High,DO NOTHING,826,No,0.6408161434,6565346,6.24204,1,2,5,Low,0,0,Low,MISSISSAUGA,64,BRAMPTON,0,1,RD,2 (Low),W
2,,37.9,NO,0,0,470,1,2,0,A,789431,Medium,Low,15,15,3,Medium,Moderate,3400,0,52.5,6,Moderately Low,0.25,5,500,0,0,1,TRSUB-TRANSMISSION MAIN,0.0888733307,ARTERIAL,0,,120,Moderately Low,0,598.6163645,0,5,0,10.89,Polyline,105,1.232019152,,Very High,0,Fail (Pressure),2 (Low),429.336,200,5,3.75,3601407,15,0,5,2012, ,1,0,15,0,9,0,CPP3,2094,419.0314552,0.0075173354,9.87E-14,0,1197.232729,150,YES,5,0.0311311937,7.5,7.35,586.836,CL,03-01-2000,CPP,RELINE - REHAB, ,0,0,0,Very Low,5,Low,RELINE - REHAB,826,No,0.0050115569,6568806,1197.232729,2,2,5,High,0,0,Low,AIRPORT,70,BRAMPTON,0,2,RD,2 (Low),I
2,,37.9,NO,0,0,470,1,2,0,A,789431,Medium,Low,15,15,3,Medium,Moderate,3401,0,52.5,6,Moderately Low,0.25,5,500,0,0,1,TRSUB-TRANSMISSION MAIN,0.0888733307,ARTERIAL,0,,120,Moderately Low,0,598.6163645,0,5,0,10.89,Polyline,105,1.232019152,,Very High,0,Fail (Pressure),2 (Low),429.336,200,5,3.75,3601407,15,0,5,2012, ,1,0,15,0,15,0,CPP3,2094,419.0314552,0.0125288924,9.87E-14,0,1197.232729,150,YES,5,0.0311311937,7.5,7.35,586.836,CL,03-01-2000,CPP,RELINE - REHAB, ,0,0,0,Very Low,5,Low,RELINE - REHAB,826,No,0.0050115569,6568806,1197.232729,2,2,5,High,0,0,Low,AIRPORT,70,BRAMPTON,0,2,RD,2 (Low),I
2,,37.9,NO,0,0,470,1,2,0,A,789431,Medium,Low,15,15,3,Medium,Moderate,3402,0,52.5,25,Moderately Low,0.25,5,500,0,0,1,TRSUB-TRANSMISSION MAIN,0.0888733307,ARTERIAL,0,,120,Moderately Low,0,598.6163645,0,5,0,10.89,Polyline,105,1.232019152,,Very High,0,Fail (Pressure),2 (Low),429.336,200,5,3.75,3601407,15,0,5,2012, ,1,0,15,0,26,0,CPP3,2094,419.0314552,0.0217167468,9.87E-14,0,1197.232729,150,YES,5,0.0311311937,7.5,7.35,586.836,CL,03-01-2000,CPP,RELINE - REHAB, ,0,0,0,Very Low,5,Low,RELINE - REHAB,826,No,0.0208814873,6568806,1197.232729,2,2,5,High,0,0,Low,AIRPORT,70,BRAMPTON,0,2,RD,2 (Low),I
2,,37.9,NO,0,0,470,1,2,0,A,789431,Medium,Low,15,15,3,Medium,Moderate,3403,0,52.5,15,Moderately Low,0.25,5,500,0,0,1,TRSUB-TRANSMISSION MAIN,0.0888733307,ARTERIAL,0,,120,Moderately Low,0,598.6163645,0,5,0,10.89,Polyline,105,1.232019152,,Very High,0,Fail (Pressure),2 (Low),429.336,200,5,3.75,3601407,15,0,5,2012, ,1,0,15,0,39,0,CPP3,2094,419.0314552,0.0325751202,9.87E-14,0,1197.232729,150,YES,5,0.0311311937,7.5,7.35,586.836,CL,03-01-2000,CPP,RELINE - REHAB, ,0,0,0,Very Low,5,Low,RELINE - REHAB,826,No,0.0125288924,6568806,1197.232729,2,2,5,High,0,0,Low,AIRPORT,70,BRAMPTON,0,2,RD,2 (Low),I
2,,37.9,NO,0,0,470,1,2,0,A,789431,Medium,Low,15,15,3,Medium,Moderate,3404,0,52.5,1,Moderately Low,0.25,5,500,0,0,1,TRSUB-TRANSMISSION MAIN,0.0888733307,ARTERIAL,0,,120,Moderately Low,0,598.6163645,0,5,0,10.89,Polyline,105,1.232019152,,Very High,0,Fail (Pressure),2 (Low),429.336,200,5,3.75,3601407,15,0,5,2012, ,1,0,15,0,20,0,CPP3,2094,419.0314552,0.0167051898,9.87E-14,0,1197.232729,150,YES,5,0.0311311937,7.5,7.35,586.836,CL,03-01-2000,CPP,RELINE - REHAB, ,0,0,0,Very Low,5,Low,RELINE - REHAB,826,No,0.0008352595,6568806,1197.232729,2,2,5,High,0,0,Low,AIRPORT,70,BRAMPTON,0,2,RD,2 (Low),I
2,,37.9,NO,0,0,470,1,2,0,A,789431,Medium,Low,15,15,3,Medium,Moderate,3405,0,52.5,1,Moderately Low,0.25,5,500,0,0,1,TRSUB-TRANSMISSION MAIN,0.0888733307,ARTERIAL,0,,120,Moderately Low,0,598.6163645,0,5,0,10.89,Polyline,105,1.232019152,,Very High,0,Fail (Pressure),2 (Low),429.336,200,5,3.75,3601407,15,0,5,2012, ,1,0,15,0,1,0,CPP3,2094,419.0314552,0.0008352595,9.87E-14,0,1197.232729,150,YES,5,0.0311311937,7.5,7.35,586.836,CL,03-01-2000,CPP,RELINE - REHAB, ,0,0,0,Very Low,5,Low,RELINE - REHAB,826,No,0.0008352595,6568806,1197.232729,2,2,5,High,0,0,Low,AIRPORT,70,BRAMPTON,0,2,RD,2 (Low),I
2,,37.9,NO,0,0,470,1,2,0,A,789431,Medium,Low,15,15,3,Medium,Moderate,3406,0,52.5,15,Moderately Low,0.25,5,500,0,0,1,TRSUB-TRANSMISSION MAIN,0.0888733307,ARTERIAL,0,,120,Moderately Low,0,598.6163645,0,5,0,10.89,Polyline,105,1.232019152,,Very High,0,Fail (Pressure),2 (Low),429.336,200,5,3.75,3601407,15,0,5,2012, ,1,0,15,0,32,0,CPP3,2094,419.0314552,0.0267283037,9.87E-14,0,1197.232729,150,YES,5,0.0311311937,7.5,7.35,586.836,CL,03-01-2000,CPP,RELINE - REHAB, ,0,0,0,Very Low,5,Medium,RELINE - REHAB,826,No,0.0125288924,6568806,1197.232729,2,2,5,High,0,0,Low,AIRPORT,70,BRAMPTON,0,2,RD,2 (Low),I
1,,n/a - flow failure,NO,0,0,420,0,2,0,A,506590,Medium,Low,15,0,3,Very Low,High,3407,0,52.5,8,Moderately Low,0.25,1,600,0,0,1,TRSUB-TRANSMISSION MAIN,0.0107509298,ARTERIAL,0,,30,Moderately Low,15,190.401532,0,36,0,10.89,Polyline,105,0.151892353,,Very High,0,Fail (Flow),5 (Catastrophic) - Flow Failure,384.836,240,5,27,601536,10,5,6,1981, ,1,0,0,0,28,0,CPP,2108,133.2810724,0.0735288201,1.19E-14,0,380.803064,150,YES,5,0.0294614908,7.5,7.35,542.336,CL,01-01-1981,CPP,RELINE - REHAB, ,0,0,0,Very Low,5,Low,RELINE - REHAB,2131,No,0.0210082343,601537,380.803064,2,2,5,High,0,0,Medium,HURONTARIO,39,BRAMPTON,0,2,ST,5 (Catastrophic) - Flow Failure,I
1,,n/a - flow failure,NO,0,0,420,0,2,0,A,506590,Medium,Medium,15,0,3,Very Low,High,3408,0,52.5,3,Moderately Low,0.25,1,600,0,0,1,TRSUB-TRANSMISSION MAIN,0.0107509298,ARTERIAL,0,,30,Moderately Low,15,190.401532,0,36,0,10.89,Polyline,105,0.151892353,,Very High,0,Fail (Flow),5 (Catastrophic) - Flow Failure,384.836,240,5,27,601536,10,5,6,1981, ,1,0,0,0,14,0,CPP,2108,133.2810724,0.0367644101,1.19E-14,0,380.803064,150,YES,5,0.0294614908,7.5,7.35,542.336,CL,01-01-1981,CPP,RELINE - REHAB, ,0,0,0,Very Low,5,Medium,RELINE - REHAB,2131,No,0.0078780879,601537,380.803064,2,2,5,High,0,0,Medium,HURONTARIO,39,BRAMPTON,0,2,ST,5 (Catastrophic) - Flow Failure,I
1,,26.1,NO,0,0,420,0,2,0,A,506617,Medium,Low,15,0,3,Very Low,Moderate,3409,0,52.5,2,Moderately Low,0.25,1,600,0,0,1,TRSUB-TRANSMISSION MAIN,0.0169597203,COLLECTOR,0,,30,Moderately Low,15,300.360694,0,37,0,10.89,Polyline,105,0.239612004,,Very High,0,Fail (Pressure),4 (Severe),384.836,240,5,27.75,601550,10,5,6,1980, ,1,0,0,0,21,0,CPP,2110,210.2524858,0.0349579696,1.88E-14,0,600.721388,150,YES,5,0.0294614908,7.5,7.35,542.336,CL,01-01-1980,CPP,RELINE - REHAB,W,0,0,0,Very Low,5,Medium,RELINE - REHAB,2131,No,0.0033293304,601508,600.721388,2,2,5,High,0,0,Medium,SANDALWOOD,38,BRAMPTON,0,2,PKWY,4 (Severe),I
1,,n/a - flow failure,NO,0,0,420,0,2,0,A,506590,Medium,Low,15,0,3,Very Low,High,3410,0,52.5,25,Moderately Low,0.25,1,600,0,0,1,TRSUB-TRANSMISSION MAIN,0.0107509298,ARTERIAL,0,,30,Moderately Low,15,190.401532,0,36,0,10.89,Polyline,105,0.151892353,,Very High,0,Fail (Flow),5 (Catastrophic) - Flow Failure,384.836,240,5,27,601536,10,5,6,1981, ,1,0,0,0,33,0,CPP,2108,133.2810724,0.0866589666,1.19E-14,0,380.803064,150,YES,5,0.0294614908,7.5,7.35,542.336,CL,01-01-1981,CPP,RELINE - REHAB, ,0,0,0,Very Low,5,Low,RELINE - REHAB,2131,No,0.0656507323,601537,380.803064,2,2,5,High,0,0,Medium,HURONTARIO,39,BRAMPTON,0,2,ST,5 (Catastrophic) - Flow Failure,I
1,,n/a - flow failure,NO,0,0,420,0,2,0,A,506590,Medium,Low,15,0,3,Very Low,High,3411,0,52.5,1,Moderately Low,0.25,1,600,0,0,1,TRSUB-TRANSMISSION MAIN,0.0107509298,ARTERIAL,0,,30,Moderately Low,15,190.401532,0,36,0,10.89,Polyline,105,0.151892353,,Very High,0,Fail (Flow),5 (Catastrophic) - Flow Failure,384.836,240,5,27,601536,10,5,6,1981, ,1,0,0,0,18,0,CPP,2108,133.2810724,0.0472685272,1.19E-14,0,380.803064,150,YES,5,0.0294614908,7.5,7.35,542.336,CL,01-01-1981,CPP,RELINE - REHAB, ,0,0,0,Very Low,5,Low,RELINE - REHAB,2131,No,0.0026260293,601537,380.803064,2,2,5,High,0,0,Medium,HURONTARIO,39,BRAMPTON,0,2,ST,5 (Catastrophic) - Flow Failure,I
2,,37.5,NO,0,0,660,0,4,0,A,506779,Medium,Low,15,15,3,Medium,Moderate,3412,0,52.5,16,Medium,0.25,5,600,0,0,1,TRSUB-TRANSMISSION MAIN,0.0230294233,COLLECTOR,0,,120,Moderately High,15,407.8565825,0,35,1,10.89,Polyline,210,0.325366584,,Very High,0,Fail (Pressure),2 (Low),384.836,240,5,26.25,592382,10,5,6,1982, ,1,0,15,0,25,0,CPP,2113,285.4996078,0.0306480281,2.56E-14,0,815.713165,300,YES,5,0.0294614908,7.5,7.35,647.336,CL,01-01-1982,CPP,RELINE - REHAB,E,0,1,0,Very Low,5,Low,RELINE - REHAB,2131,No,0.019614738,608507,815.713165,3,2,5,High,0,0,Medium,SANDALWOOD,40,BRAMPTON,0,2,PKWY,2 (Low),I
2,,37.4,NO,0,0,660,0,4,0,A,506913,Medium,Low,15,15,3,Medium,Low,3413,0,52.5,10,Medium,0.25,5,600,0,0,1,TRSUB-TRANSMISSION MAIN,0.0102589172,ARTERIAL,0,,120,Moderately High,15,181.6878715,0,40,1,10.89,Polyline,210,0.144941052,,Moderately High,0,Fail (Pressure),2 (Low),295.836,240,4,30,592382,0,5,6,1977, ,1,0,15,0,36,0,CPP,2114,127.1815101,0.0990710049,1.14E-14,0,363.375743,300,YES,5,0.0294614908,7.5,7.35,558.336,CL,01-01-1977,CPP,RELINE - REHAB, ,0,1,0,Very Low,5,Low,RELINE - REHAB,2131,No,0.0275197236,592316,363.375743,3,2,5,High,0,0,Medium,KENNEDY,35,BRAMPTON,0,2,RD,2 (Low),W
