FID,TARGET_Performance_Level,performance_pred,TARGET_Criticality_Level,criticality_pred,condition_pred,TARGET_Condition_level,TARGET_MITIGATION_Level_PAN,mitigation_pred
12496,2.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0
21848,2.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0
21849,2.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0
21844,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
21845,2.0,2.0,5.0,3.0,2.0,2.0,1.0,1.0
21846,2.0,2.0,5.0,3.0,2.0,2.0,1.0,1.0
21847,2.0,2.0,5.0,3.0,1.0,1.0,1.0,1.0
21840,5.0,5.0,3.0,3.0,1.0,2.0,4.0,4.0
21841,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
21842,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
21843,1.0,1.0,5.0,3.0,2.0,2.0,1.0,1.0
3678,2.0,2.0,4.0,4.0,2.0,2.0,1.0,1.0
3679,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
3672,5.0,5.0,3.0,3.0,2.0,2.0,4.0,4.0
3673,2.0,2.0,4.0,4.0,3.0,3.0,3.0,1.0
3670,2.0,2.0,5.0,3.0,2.0,2.0,1.0,1.0
3671,5.0,5.0,3.0,3.0,2.0,2.0,4.0,4.0
3676,2.0,2.0,4.0,4.0,3.0,3.0,3.0,1.0
3677,5.0,5.0,3.0,3.0,2.0,2.0,4.0,4.0
3674,2.0,2.0,3.0,3.0,3.0,2.0,1.0,1.0
3675,2.0,2.0,4.0,4.0,2.0,2.0,1.0,1.0
1107,5.0,5.0,2.0,3.0,2.0,2.0,4.0,4.0
3580,5.0,5.0,3.0,3.0,2.0,2.0,4.0,4.0
3581,5.0,5.0,5.0,3.0,2.0,2.0,4.0,4.0
3582,2.0,2.0,5.0,3.0,2.0,2.0,1.0,1.0
3583,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
3584,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
3585,3.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0
3586,2.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0
3587,2.0,2.0,4.0,4.0,1.0,2.0,1.0,1.0
3588,2.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0
3589,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
1101,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
22600,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0
18512,2.0,2.0,5.0,3.0,1.0,1.0,1.0,1.0
18513,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
18510,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
18511,2.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0
18516,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
18517,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
18514,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
18515,5.0,5.0,3.0,3.0,2.0,2.0,4.0,4.0
18518,5.0,5.0,3.0,3.0,1.0,2.0,4.0,4.0
18519,3.0,3.0,5.0,3.0,2.0,2.0,2.0,1.0
15142,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0
15143,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0
15140,5.0,5.0,3.0,3.0,2.0,2.0,4.0,4.0
15141,2.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0
15146,2.0,2.0,4.0,4.0,2.0,2.0,1.0,1.0
15147,2.0,2.0,4.0,4.0,2.0,2.0,1.0,1.0
15144,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
15145,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0
15148,2.0,2.0,4.0,4.0,2.0,2.0,1.0,1.0
15149,2.0,2.0,4.0,4.0,2.0,2.0,1.0,1.0
4228,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
4229,2.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0
4224,5.0,5.0,3.0,3.0,3.0,3.0,4.0,4.0
4225,3.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0
4226,5.0,5.0,3.0,3.0,4.0,4.0,4.0,4.0
4227,2.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0
4220,3.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0
4221,5.0,5.0,3.0,3.0,1.0,1.0,4.0,4.0
4222,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
4223,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
10309,3.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0
10308,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0
10307,2.0,2.0,4.0,4.0,1.0,2.0,1.0,1.0
10306,2.0,2.0,3.0,3.0,1.0,2.0,1.0,1.0
10305,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0
10304,5.0,5.0,3.0,3.0,2.0,2.0,4.0,4.0
10303,5.0,5.0,3.0,3.0,1.0,1.0,4.0,4.0
10302,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
10301,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
10300,5.0,5.0,3.0,3.0,1.0,1.0,4.0,4.0
9403,5.0,5.0,5.0,3.0,2.0,2.0,4.0,4.0
6288,3.0,3.0,3.0,3.0,3.0,2.0,1.0,3.0
6289,2.0,2.0,3.0,3.0,3.0,2.0,1.0,1.0
9402,5.0,5.0,3.0,3.0,1.0,1.0,4.0,4.0
6284,5.0,5.0,3.0,3.0,2.0,2.0,4.0,4.0
6285,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
6286,2.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0
6287,5.0,5.0,3.0,3.0,2.0,2.0,4.0,4.0
6280,2.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0
6281,5.0,5.0,3.0,3.0,4.0,4.0,4.0,4.0
6282,5.0,5.0,3.0,3.0,2.0,2.0,4.0,4.0
6283,2.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0
9400,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0
9407,5.0,5.0,3.0,3.0,2.0,2.0,4.0,4.0
9406,2.0,2.0,5.0,3.0,1.0,1.0,1.0,1.0
9405,2.0,2.0,5.0,3.0,1.0,1.0,1.0,1.0
11624,5.0,5.0,5.0,3.0,1.0,1.0,4.0,4.0
11629,5.0,5.0,3.0,3.0,2.0,2.0,4.0,4.0
869,2.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0
868,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
9408,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
861,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
860,2.0,2.0,4.0,4.0,2.0,2.0,1.0,1.0
863,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
862,2.0,2.0,3.0,3.0,2.0,3.0,2.0,1.0
865,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
864,2.0,2.0,5.0,3.0,2.0,2.0,1.0,1.0
867,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
866,3.0,3.0,5.0,3.0,3.0,3.0,3.0,2.0
6853,5.0,5.0,5.0,3.0,2.0,2.0,4.0,4.0
5216,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
5217,2.0,2.0,3.0,3.0,3.0,2.0,1.0,1.0
5214,3.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0
5215,3.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0
5212,2.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0
5213,5.0,5.0,3.0,3.0,2.0,2.0,4.0,4.0
5210,3.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0
5211,5.0,5.0,3.0,3.0,3.0,3.0,4.0,4.0
18073,5.0,5.0,5.0,3.0,1.0,1.0,4.0,4.0
5218,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
5219,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
14595,2.0,2.0,5.0,3.0,1.0,1.0,1.0,1.0
14592,3.0,3.0,5.0,3.0,1.0,1.0,2.0,1.0
14593,2.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0
18077,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0
14591,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
18655,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0
18654,2.0,2.0,4.0,4.0,4.0,2.0,1.0,3.0
18657,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
18656,2.0,2.0,4.0,4.0,1.0,2.0,1.0,1.0
18651,2.0,2.0,4.0,4.0,1.0,2.0,1.0,1.0
18650,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
18653,2.0,2.0,4.0,4.0,1.0,2.0,1.0,1.0
18652,3.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0
18659,2.0,2.0,3.0,3.0,1.0,2.0,1.0,1.0
18658,2.0,2.0,4.0,4.0,4.0,2.0,1.0,3.0
17931,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
17930,2.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0
17933,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
14379,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
17935,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
17934,2.0,2.0,5.0,3.0,1.0,1.0,1.0,1.0
17937,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
17936,5.0,5.0,3.0,3.0,1.0,1.0,4.0,4.0
14372,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
17938,2.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0
14370,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
14371,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
14376,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0
14377,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
14374,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0
14375,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
2221,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
6914,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
15424,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
15427,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
12434,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
6910,2.0,2.0,4.0,4.0,2.0,2.0,1.0,1.0
15420,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
6912,3.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0
15422,2.0,2.0,4.0,4.0,2.0,2.0,1.0,1.0
15429,2.0,2.0,4.0,4.0,1.0,2.0,1.0,1.0
15428,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
12439,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
12438,5.0,5.0,3.0,3.0,3.0,2.0,4.0,4.0
6858,2.0,2.0,4.0,4.0,3.0,3.0,3.0,1.0
7728,5.0,5.0,3.0,3.0,1.0,1.0,4.0,4.0
7729,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
7720,2.0,2.0,5.0,3.0,1.0,1.0,1.0,1.0
7721,2.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0
7722,5.0,5.0,3.0,3.0,1.0,1.0,4.0,4.0
7723,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
7724,3.0,3.0,5.0,3.0,2.0,2.0,2.0,1.0
7725,5.0,5.0,3.0,3.0,2.0,2.0,4.0,4.0
7726,5.0,5.0,3.0,3.0,2.0,2.0,4.0,4.0
7727,2.0,2.0,4.0,4.0,2.0,2.0,1.0,1.0
19218,2.0,2.0,4.0,4.0,2.0,2.0,1.0,1.0
19219,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
19212,2.0,2.0,4.0,4.0,2.0,2.0,1.0,1.0
19213,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
19210,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
19211,3.0,3.0,5.0,3.0,1.0,1.0,2.0,1.0
19216,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
19217,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
19214,2.0,2.0,4.0,4.0,2.0,2.0,1.0,1.0
19215,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
13746,2.0,2.0,5.0,3.0,1.0,1.0,1.0,1.0
13747,3.0,3.0,3.0,3.0,1.0,2.0,1.0,1.0
13744,2.0,2.0,4.0,4.0,2.0,1.0,1.0,1.0
13745,2.0,2.0,4.0,4.0,2.0,1.0,1.0,1.0
13742,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
13743,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0
13740,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0
13741,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
13748,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0
13749,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
7849,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
2569,2.0,2.0,4.0,4.0,4.0,3.0,3.0,3.0
2568,2.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0
2561,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
2560,3.0,3.0,5.0,3.0,3.0,2.0,2.0,2.0
2563,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
2562,5.0,5.0,3.0,3.0,3.0,3.0,4.0,4.0
2565,2.0,2.0,3.0,3.0,2.0,3.0,2.0,1.0
2564,5.0,5.0,3.0,3.0,2.0,3.0,4.0,4.0
2567,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
2566,2.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0
11429,3.0,3.0,5.0,3.0,1.0,1.0,2.0,1.0
11428,5.0,5.0,5.0,3.0,1.0,1.0,4.0,4.0
11421,5.0,5.0,3.0,3.0,1.0,1.0,4.0,4.0
11420,2.0,2.0,5.0,3.0,1.0,1.0,1.0,1.0
11423,2.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0
11422,5.0,5.0,3.0,3.0,1.0,1.0,4.0,4.0
11425,5.0,5.0,5.0,3.0,1.0,1.0,4.0,4.0
11424,2.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0
11427,2.0,2.0,5.0,3.0,1.0,1.0,1.0,1.0
11426,5.0,5.0,5.0,3.0,1.0,1.0,4.0,4.0
17117,5.0,5.0,3.0,3.0,2.0,2.0,4.0,4.0
17116,5.0,5.0,3.0,3.0,2.0,2.0,4.0,4.0
17115,2.0,2.0,4.0,4.0,1.0,2.0,1.0,1.0
17114,2.0,2.0,4.0,4.0,1.0,2.0,1.0,1.0
17113,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
17112,2.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0
17111,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
17110,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
17119,2.0,2.0,4.0,4.0,2.0,2.0,1.0,1.0
17118,2.0,2.0,5.0,3.0,1.0,1.0,1.0,1.0
964,2.0,2.0,4.0,4.0,2.0,2.0,1.0,1.0
965,3.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0
966,2.0,2.0,5.0,3.0,3.0,3.0,2.0,1.0
967,5.0,5.0,3.0,3.0,4.0,4.0,4.0,4.0
960,3.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0
961,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
962,2.0,2.0,3.0,3.0,3.0,2.0,1.0,1.0
963,3.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0
968,2.0,2.0,3.0,3.0,4.0,3.0,2.0,3.0
969,2.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0
7532,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
10466,2.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0
10467,3.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0
10464,2.0,2.0,3.0,3.0,1.0,2.0,1.0,1.0
10465,5.0,5.0,3.0,3.0,2.0,2.0,4.0,4.0
10462,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0
10463,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
10460,2.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0
10461,2.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0
10468,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
10469,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
8912,5.0,5.0,3.0,3.0,2.0,2.0,4.0,4.0
8913,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
8910,3.0,3.0,3.0,3.0,1.0,2.0,1.0,1.0
8911,5.0,5.0,3.0,3.0,2.0,2.0,4.0,4.0
8916,2.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0
8917,2.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0
8914,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
8915,5.0,5.0,5.0,3.0,2.0,2.0,4.0,4.0
8918,5.0,5.0,5.0,3.0,1.0,1.0,4.0,4.0
8919,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
1418,2.0,2.0,4.0,4.0,3.0,3.0,2.0,3.0
1419,2.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0
1410,3.0,3.0,5.0,3.0,2.0,2.0,2.0,1.0
1411,2.0,2.0,4.0,4.0,3.0,3.0,3.0,1.0
1412,5.0,5.0,3.0,3.0,3.0,4.0,4.0,4.0
1413,5.0,5.0,3.0,3.0,3.0,2.0,4.0,4.0
1414,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
1415,2.0,2.0,3.0,3.0,3.0,2.0,1.0,1.0
1416,5.0,5.0,5.0,3.0,3.0,3.0,4.0,4.0
1417,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
22311,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0
22310,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0
22313,2.0,2.0,4.0,4.0,3.0,3.0,3.0,1.0
22312,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
22315,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0
22314,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0
22317,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0
22316,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0
22319,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0
22318,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0
23950,2.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0
23951,5.0,5.0,3.0,3.0,2.0,2.0,4.0,4.0
23952,5.0,5.0,3.0,3.0,3.0,3.0,4.0,4.0
23953,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
23954,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
23955,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
23956,5.0,5.0,3.0,3.0,1.0,1.0,4.0,4.0
23957,5.0,5.0,3.0,3.0,3.0,3.0,4.0,4.0
23958,1.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0
23959,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
9498,2.0,2.0,4.0,4.0,1.0,2.0,1.0,1.0
9499,5.0,5.0,3.0,3.0,2.0,2.0,4.0,4.0
9494,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
9495,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
3429,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
3428,5.0,5.0,3.0,3.0,3.0,3.0,4.0,4.0
3423,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
3422,2.0,2.0,4.0,4.0,3.0,3.0,3.0,1.0
3421,2.0,2.0,4.0,4.0,3.0,2.0,1.0,1.0
3420,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
3427,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0
3426,2.0,2.0,4.0,4.0,4.0,3.0,3.0,3.0
3425,2.0,2.0,4.0,4.0,4.0,4.0,3.0,3.0
3424,2.0,2.0,5.0,3.0,3.0,3.0,2.0,1.0
2002,1.0,1.0,5.0,3.0,2.0,1.0,1.0,1.0
2003,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
2000,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
2001,1.0,1.0,5.0,5.0,2.0,1.0,1.0,1.0
2006,2.0,2.0,4.0,4.0,2.0,2.0,1.0,1.0
2007,2.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0
2004,2.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0
4858,2.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0
4857,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
4856,2.0,2.0,4.0,4.0,2.0,2.0,1.0,1.0
4855,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
4854,2.0,2.0,3.0,3.0,2.0,3.0,2.0,1.0
4853,5.0,5.0,3.0,3.0,4.0,4.0,4.0,4.0
4852,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
4851,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
4850,1.0,1.0,5.0,3.0,2.0,2.0,1.0,1.0
14174,2.0,2.0,5.0,3.0,1.0,1.0,1.0,1.0
14175,5.0,5.0,3.0,3.0,2.0,2.0,4.0,4.0
18495,2.0,2.0,4.0,4.0,1.0,2.0,1.0,1.0
14177,3.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0
18493,3.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0
14171,2.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0
18491,3.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0
14173,5.0,5.0,5.0,3.0,1.0,1.0,4.0,4.0
14178,3.0,3.0,3.0,3.0,1.0,2.0,1.0,1.0
6963,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
18499,2.0,2.0,4.0,4.0,1.0,2.0,1.0,1.0
18498,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
15453,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
6965,5.0,5.0,3.0,3.0,4.0,3.0,4.0,4.0
6964,5.0,5.0,3.0,3.0,3.0,2.0,4.0,4.0
6967,2.0,2.0,4.0,4.0,2.0,2.0,1.0,1.0
8159,2.0,2.0,4.0,4.0,2.0,2.0,1.0,1.0
15458,2.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0
6968,2.0,2.0,4.0,4.0,3.0,3.0,3.0,1.0
8154,5.0,5.0,3.0,3.0,4.0,2.0,4.0,4.0
8155,5.0,5.0,5.0,3.0,2.0,3.0,4.0,4.0
18973,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
18974,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
18975,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
4079,2.0,2.0,4.0,4.0,3.0,3.0,3.0,1.0
4078,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
4075,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
4074,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
4077,2.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0
4076,2.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0
4071,2.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0
4070,2.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0
4073,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
4072,5.0,5.0,3.0,3.0,2.0,2.0,4.0,4.0
19454,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
19455,2.0,2.0,4.0,4.0,2.0,2.0,1.0,1.0
19456,5.0,5.0,3.0,3.0,2.0,2.0,4.0,4.0
19457,2.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0
19450,5.0,5.0,5.0,3.0,1.0,1.0,4.0,4.0
19451,3.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0
19452,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0
19453,2.0,2.0,5.0,3.0,2.0,2.0,1.0,1.0
19458,2.0,2.0,4.0,4.0,2.0,2.0,1.0,1.0
19459,5.0,5.0,3.0,3.0,1.0,1.0,4.0,4.0
19982,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
19983,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
19980,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
19981,5.0,5.0,3.0,3.0,1.0,1.0,4.0,4.0
19986,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0
19987,5.0,5.0,3.0,3.0,1.0,1.0,4.0,4.0
19984,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
19985,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0
19988,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0
19989,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
17469,5.0,5.0,5.0,3.0,2.0,2.0,4.0,4.0
17468,5.0,5.0,3.0,3.0,2.0,2.0,4.0,4.0
17467,2.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0
17466,5.0,5.0,5.0,3.0,2.0,2.0,4.0,4.0
17465,2.0,2.0,5.0,3.0,2.0,2.0,1.0,1.0
17464,5.0,5.0,5.0,3.0,2.0,2.0,4.0,4.0
17463,2.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0
17462,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0
17461,2.0,2.0,5.0,3.0,2.0,2.0,1.0,1.0
17460,3.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0
13379,2.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0
13378,3.0,3.0,5.0,3.0,1.0,1.0,2.0,1.0
13377,2.0,2.0,5.0,3.0,1.0,1.0,1.0,1.0
13376,2.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0
13375,2.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0
13374,2.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0
13373,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
13372,2.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0
13371,2.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0
13370,2.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0
20179,3.0,3.0,5.0,3.0,2.0,2.0,2.0,1.0
20178,2.0,2.0,4.0,4.0,2.0,2.0,1.0,1.0
20177,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0
20176,2.0,2.0,5.0,3.0,2.0,2.0,1.0,1.0
20175,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
20174,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
20173,3.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0
20172,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
20171,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
20170,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
6327,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
6326,2.0,2.0,3.0,3.0,3.0,2.0,1.0,1.0
