@relation untitled
@attribute string
@attribute CritPres2D real
@attribute BRKS_FVYRS_SCR real
@attribute WL real
@attribute PAN real
@attribute WTR real
@attribute Performance_Level string
@attribute Hosp_Serv real
@attribute INFRA_STAT string
@attribute HANSEN_COM real
@attribute Condition_Score_Level string
@attribute BRKS_FVYRS_Level string
@attribute MI_SCR real
@attribute STANDARD_CONFOR real
@attribute RiskThresh string
@attribute FID real
@attribute TRANS real
@attribute BRKS_FVYRS real
@attribute Criticality_Level string
@attribute DIAMETER real
@attribute FLP real
@attribute Hospital real
@attribute Source string
@attribute HL real
@attribute ST_CLASS string
@attribute HDL real
@attribute Criticality_SCR real
@attribute HEAD_LOSS_SCR real
@attribute Maintenance_Cost real
@attribute School real
@attribute MITIGATION_Level string
@attribute Age real
@attribute Shape_* string
@attribute MI real
@attribute RWY real
@attribute Crit_Rests string
@attribute CritConsSc string
@attribute Condition_Score real
@attribute FRM_NODE real
@attribute Med_Centre real
@attribute RSL_SCR real
@attribute WPZ real
@attribute INST_YR real
@attribute New_Seg string
@attribute Mat_Fact real
@attribute HWY real
@attribute ENVMT_SCR real
@attribute TotBrks real
@attribute HEU real
@attribute MATERIAL string
@attribute OBJECTID real
@attribute _Normalized_Quality_-_test_result_Score real
@attribute Operation_Cost real
@attribute TotBrks_Lenght real
@attribute R real
@attribute QUALIT_SCR real
@attribute Shape_Leng real
@attribute Performanc_SCR real
@attribute Active_Ope string
@attribute DIA_SCR real
@attribute f real
@attribute SOIL string
@attribute INSTALL_DA string
@attribute MATERIAL_CD string
@attribute ST_DIR string
@attribute ACCESS_SCR real
@attribute LT_CARE real
@attribute Airp_Serv real
@attribute Tran_main string
@attribute BRK_Level string
@attribute REPLC_COST real
@attribute TM string
@attribute BRKS_FV_YRS_L real
@attribute TO_NODE real
@attribute LEN_M real
@attribute BRK_SCR real
@attribute MI_Level string
@attribute HPU real
@attribute ESA real
@attribute RSL_Level string
@attribute ST_NAME string
@attribute RSL real
@attribute CITY string
@attribute ST_TYPE string
@attribute OPSC string
@attribute DRAINAGE string
@data
'',-0.2,0.0,0.0,680.0,1.0,'Moderately_High',0.0,'A',526485.0,'Medium','Low',15.0,15.0,'Moderate',3551.0,0.0,46.0,'Moderately_High',750.0,0.0,0.0,'TRSUB-TRANSMISSION_MAIN',0.010433818,'COLLECTOR',0.0,180.0,15.0,602.0722975,0.0,'REPLACE_IN_FUTURE',52.0,'Polyline',0.473633922,0.0,'Fail_(Pressure)','5_(Catastrophic)',200.0,601437.0,0.0,10.0,6.0,1965.0,'',1.0,1.0,15.0,47.0,0.0,'TMCPP',2922.0,0.0,421.4506083,3.90318573,1.16e-14,0.0,1204.144595,300.0,'YES',15.0,0.027594581,'CL','1/1/1965','CPP','',0.0,0.0,0.0,'YES','Low',2161.0,'Yes',3.820139225,601440.0,1204.144595,0.0,'High',0.0,0.0,'High','MAYFIELD',23.0,'BRAMPTON','RD','5_(Catastrophic)','VP'
'',38.3,5.0,0.0,340.0,0.0,'Moderately_Low',0.0,'A',657642.0,'Moderately_Low','Medium',10.0,0.0,'Low',2593.0,0.0,7.0,'Very_Low',600.0,0.0,0.0,'TRSUB-TRANSMISSION_MAIN',0.001517601,'ARTERIAL',0.0,30.0,15.0,26.877068,0.0,'MONITOR',14.0,'Polyline',0.021441115,0.0,'Fail_(Pressure)','2_(Low)',160.0,6515125.0,0.0,0.0,5.0,2003.0,'',1.0,1.0,0.0,7.0,0.0,'CPP',2536.0,0.0,18.8139476,13.02225377,1.69e-15,0.0,53.754136,150.0,'YES',5.0,0.029461491,'C','1/12/2003','CPP','',0.0,0.0,0.0,'NO','Medium',2131.0,'No',13.02225377,6515185.0,53.754136,5.0,'Medium',0.0,0.0,'Low','HWY_410',61.0,'BRAMPTON','','2_(Low)','I'
'',38.2,0.0,0.0,540.0,0.0,'Moderately_Low',0.0,'A',776533.0,'Moderately_Low','Low',15.0,0.0,'Moderate',3609.0,0.0,63.0,'Very_High',750.0,0.0,0.0,'TRSUB-TRANSMISSION_MAIN',0.009188372,'COLLECTOR',0.0,270.0,15.0,530.205195,0.0,'RELINE_-_REHAB',10.0,'Polyline',0.417098025,1.0,'Fail_(Pressure)','2_(Low)',120.0,6544184.0,0.0,0.0,6.0,2007.0,'',1.0,0.0,15.0,71.0,0.0,'CPP',2991.0,0.0,371.1436365,6.695520967,1.02e-14,0.0,1060.41039,150.0,'YES',15.0,0.027594581,'CL','1/4/2007','CPP','',15.0,0.0,0.0,'NO','Low',2161.0,'Yes',5.941096069,6566726.0,1060.41039,0.0,'High',0.0,0.0,'Low','EASEMENT',65.0,'BRAMPTON','','2_(Low)','I'
'',38.6,5.0,0.0,630.0,0.0,'Moderately_Low',0.0,'A',703788.0,'Very_High','Medium',15.0,15.0,'High',2502.0,0.0,45.0,'Medium',500.0,0.0,0.0,'TRSUB-TRANSMISSION_MAIN',0.015535456,'COLLECTOR',1.0,120.0,0.0,104.6408205,0.0,'REPLACE_IN_FUTURE',55.0,'Polyline',0.215362464,0.0,'Fail_(Pressure)','2_(Low)',360.0,6542967.0,0.0,10.0,5.0,1962.0,'',1.0,0.0,15.0,98.0,1.0,'CPP',2062.0,0.0,73.24857435,46.82684995,1.73e-14,0.0,209.281641,150.0,'YES',5.0,0.031131194,'C','1/1/1962','CPP','S',0.0,0.0,0.0,'NO','Very_High',826.0,'No',21.50212498,596863.0,209.281641,15.0,'High',0.0,0.0,'High','RUTHERFORD',20.0,'BRAMPTON','RD','2_(Low)','I'
'',39.3,0.0,0.0,510.0,0.0,'Moderately_Low',0.0,'A',508442.0,'Medium','Low',15.0,15.0,'Low',2769.0,0.0,92.0,'Medium',400.0,0.0,0.0,'TRSUB-TRANSMISSION_MAIN',0.347970898,'ARTERIAL',1.0,120.0,0.0,716.3759165,1.0,'RELINE_-_REHAB',44.0,'Polyline',0.772740519,0.0,'Fail_(Pressure)','2_(Low)',240.0,0.0,0.0,15.0,5.0,1973.0,'',0.4,0.0,15.0,93.0,1.0,'PHOE',3264.0,0.0,501.4631416,6.49100548,3.87e-13,0.0,1432.751833,150.0,'YES',5.0,0.03337527,'CL','1/1/1973','HDPE','',0.0,0.0,0.0,'NO','Low',1576.0,'No',6.421209723,598770.0,1432.751833,0.0,'High',0.0,0.0,'Very_High','BRAMALEA',12.4,'BRAMPTON','RD','2_(Low)','I'
'',37.5,0.0,0.0,270.0,0.0,'Very_Low',0.0,'A',660337.0,'Medium','Low',15.0,0.0,'Low',78.0,0.0,5.0,'Very_Low',400.0,0.0,0.0,'',0.225077187,'LOCAL',0.0,30.0,0.0,463.3717265,0.0,'MONITOR',23.0,'Polyline',0.499829908,0.0,'Fail_(Pressure)','2_(Low)',240.0,6418348.0,0.0,15.0,4.0,1994.0,'',0.1,1.0,0.0,50.0,0.0,'PVC',4323.0,0.0,324.3602086,5.395236388,2.5e-13,0.0,926.743453,0.0,'YES',5.0,0.03337527,'CL','1/0/1900_0:00','PVC','',0.0,0.0,0.0,'NO','Low',1576.0,'No',0.539523639,6518469.0,926.743453,0.0,'High',0.0,0.0,'Very_High','BANCROFT',5.2,'MISSISSAUGA','DR','2_(Low)','W'
'',36.7,0.0,0.0,560.0,0.0,'Moderately_Low',0.0,'A',523594.0,'Medium','Low',15.0,15.0,'Moderate',1306.0,0.0,8.0,'Moderately_High',400.0,0.0,0.0,'TRSUB-TRANSMISSION_MAIN',0.168217094,'COLLECTOR',1.0,210.0,0.0,346.31251,0.0,'RELINE_-_REHAB',34.0,'Polyline',0.373560449,0.0,'Fail_(Pressure)','2_(Low)',200.0,607230.0,0.0,5.0,2.0,1983.0,'',1.0,0.0,15.0,126.0,1.0,'CPP',962.0,0.0,242.418757,18.19166163,1.87e-13,0.0,692.62502,150.0,'YES',5.0,0.03337527,'CL','1/1/1983','CPP','',15.0,0.0,0.0,'NO','Medium',1576.0,'No',1.155026135,605846.0,692.62502,5.0,'High',0.0,1.0,'Medium','CAWTHRA',41.0,'MISSISSAUGA','RD','2_(Low)','I'
'',38.6,10.0,0.0,650.0,0.0,'Moderately_Low',0.0,'A',806883.0,'Moderately_High','Low',5.0,15.0,'Low',4090.0,0.0,2.0,'Moderately_High',300.0,0.0,0.0,'ISDISTRIBUTION_MAIN_-_SMALL_DIAMETE',0.006904026,'LOCAL',0.0,180.0,0.0,3.071955,0.0,'REPLACE_IN_FUTURE',7.0,'Polyline',0.004459713,0.0,'Fail_(Pressure)','2_(Low)',320.0,6572677.0,0.0,15.0,7.0,2010.0,'',0.1,0.0,15.0,2.0,0.0,'PVC',3709.0,0.0,2.1503685,32.55256018,7.67e-15,0.0,6.14391,150.0,'YES',0.0,0.03664517,'CL','1/0/1900_0:00','PVC','',15.0,0.0,0.0,'NO','Low',1171.0,'No',32.55256018,6572679.0,6.14391,10.0,'Low',0.0,1.0,'Very_High','KENNEDY_RD',6.8,'CALEDON','','2_(Low)','I'
'',37.8,0.0,0.0,700.0,0.0,'Moderately_High',0.0,'A',510041.0,'Moderately_Low','Low',15.0,15.0,'Moderate',2636.0,0.0,15.0,'Very_High',700.0,0.0,0.0,'TRSUB-TRANSMISSION_MAIN',0.007079768,'LOCAL',0.0,240.0,15.0,283.606919,0.0,'REPLACE_IN_FUTURE',28.0,'Polyline',0.583694628,0.0,'Fail_(Pressure)','2_(Low)',160.0,1596360.0,0.0,5.0,4.0,1989.0,'',1.0,0.0,15.0,32.0,0.0,'TMCPP3',2772.0,0.0,198.5248433,5.641611304,7.87e-15,0.0,567.213838,300.0,'YES',10.0,0.02815239,'C','1/1/1989','CPP','',15.0,0.0,0.0,'NO','Low',826.0,'No',2.644505299,596364.0,567.213838,0.0,'High',0.0,1.0,'Medium','INTERMODAL',47.0,'BRAMPTON','DR','2_(Low)','I'
'',0.0,0.0,0.0,230.0,0.0,'Very_Low',0.0,'A',508058.0,'Medium','Low',10.0,0.0,'Moderate',3026.0,0.0,5.0,'Very_Low',400.0,0.0,0.0,'TRSUB-TRANSMISSION_MAIN',0.019686386,'LOCAL',0.0,30.0,0.0,40.5288275,0.0,'MONITOR',46.0,'Polyline',0.043717644,0.0,'Pass','1_(Negligible)',200.0,598957.0,0.0,15.0,5.0,1971.0,'',0.5,0.0,0.0,5.0,0.0,'DI',34.0,0.0,28.37017925,6.168448865,2.19e-14,0.0,81.057655,0.0,'YES',5.0,0.03337527,'CL','1/0/1900_0:00','DI','',0.0,0.0,0.0,'NO','Low',1576.0,'No',6.168448865,598956.0,81.057655,0.0,'Medium',0.0,0.0,'Very_High','CRAWFORD',14.5,'BRAMPTON','DR','1_(Negligible)','I'
'',39.6,0.0,0.0,690.0,0.0,'Moderately_High',0.0,'A',518835.0,'Moderately_Low','Low',10.0,15.0,'Low',1804.0,1.0,1.0,'Very_High',900.0,0.0,0.0,'RATRANSMISSION_MAIN',0.000166513,'LOCAL',0.0,270.0,15.0,25.183685,0.0,'REPLACE_IN_FUTURE',42.0,'Polyline',0.020232639,0.0,'Fail_(Pressure)','2_(Low)',120.0,603752.0,0.0,5.0,1.0,1975.0,'',1.0,0.0,15.0,1.0,0.0,'TMCPP',3069.0,0.0,17.6285795,1.985412381,1.85e-16,0.0,50.36737,300.0,'YES',15.0,0.026197846,'SL','1/1/1975','CPP','',15.0,0.0,0.0,'YES','Low',2116.0,'Yes',1.985412381,603751.0,50.36737,0.0,'Medium',0.0,1.0,'Medium','FOURTH',33.0,'MISSISSAUGA','ST','2_(Low)','W'
'',0.0,0.0,0.0,230.0,0.0,'Very_Low',0.0,'A',508813.0,'Medium','Low',15.0,0.0,'Moderate',2371.0,0.0,63.0,'Very_Low',400.0,0.0,0.0,'TRSUB-TRANSMISSION_MAIN',0.159944877,'COLLECTOR',0.0,30.0,0.0,329.2823,0.0,'MONITOR',37.0,'Polyline',0.355190298,0.0,'Fail_(Flow)','5_(Catastrophic)_-_Flow_Failure',200.0,597927.0,0.0,5.0,5.0,1980.0,'',1.0,0.0,0.0,135.0,0.0,'CPP',431.0,0.0,230.49761,20.49912795,1.78e-13,0.0,658.5646,0.0,'YES',5.0,0.03337527,'C','1/1/1980','CPP','',0.0,0.0,0.0,'NO','Medium',1576.0,'No',9.566259711,597886.0,658.5646,5.0,'High',0.0,0.0,'Medium','CHRYSLER',38.0,'BRAMPTON','DR','5_(Catastrophic)_-_Flow_Failure','I'
'',38.4,0.0,0.0,190.0,0.0,'Very_Low',0.0,'A',665689.0,'Moderately_Low','Low',15.0,0.0,'Moderate',2513.0,0.0,9.0,'Very_Low',500.0,0.0,0.0,'TRSUB-TRANSMISSION_MAIN',0.039172707,'ARTERIAL',0.0,30.0,0.0,263.852195,0.0,'DO_NOTHING',29.0,'Polyline',0.543037205,0.0,'Fail_(Pressure)','2_(Low)',160.0,6521384.0,0.0,5.0,5.0,1988.0,'',1.0,0.0,0.0,37.0,0.0,'CPP',2053.0,0.0,184.6965365,7.011501269,4.35e-14,0.0,527.70439,0.0,'YES',5.0,0.031131194,'C','28-01-1999','CPP','',0.0,0.0,0.0,'NO','Low',826.0,'No',1.705500309,601381.0,527.70439,0.0,'High',0.0,0.0,'Medium','AIRPORT',46.0,'BRAMPTON','RD','2_(Low)','I'
'',38.5,0.0,0.0,520.0,1.0,'Moderately_Low',0.0,'A',520769.0,'Moderately_Low','Low',15.0,15.0,'Low',1317.0,0.0,16.0,'Moderately_High',400.0,1.0,0.0,'TRSUB-TRANSMISSION_MAIN',0.146302879,'LOCAL',0.0,210.0,0.0,301.1971965,1.0,'RELINE_-_REHAB',45.0,'Polyline',0.324895453,0.0,'Fail_(Pressure)','2_(Low)',160.0,605732.0,0.0,0.0,2.0,1972.0,'',1.0,0.0,15.0,117.0,0.0,'CPP',840.0,0.0,210.8380376,19.42249154,1.63e-13,0.0,602.394393,150.0,'YES',5.0,0.03337527,'CL','1/1/1972','CPP','',15.0,0.0,0.0,'NO','Medium',1576.0,'No',2.656067219,605733.0,602.394393,5.0,'High',0.0,1.0,'Low','MISSISSAUGA_VALLEY',30.0,'MISSISSAUGA','BLVD','2_(Low)','I'
'',38.8,5.0,0.0,600.0,0.0,'Moderately_Low',0.0,'A',786181.0,'Medium','Medium',15.0,15.0,'Moderate',1399.0,0.0,96.0,'Moderately_High',400.0,0.0,0.0,'TRSUB-TRANSMISSION_MAIN',0.210615149,'ARTERIAL',0.0,210.0,0.0,433.5983875,0.0,'RELINE_-_REHAB',26.0,'Polyline',0.467713997,0.0,'Fail_(Pressure)','2_(Low)',240.0,6553364.0,1.0,5.0,3.0,1991.0,'',1.0,0.0,15.0,98.0,0.0,'CPP',1717.0,0.0,303.5188713,11.30078003,2.34e-13,0.0,867.196775,150.0,'YES',5.0,0.03337527,'CL','1/11/1991','CPP','',15.0,1.0,0.0,'NO','Medium',1576.0,'No',11.07015187,6567873.0,867.196775,5.0,'High',0.0,1.0,'Medium','DIXIE',49.0,'MISSISSAUGA','RD','2_(Low)','I'
'',37.5,5.0,0.0,600.0,0.0,'Moderately_Low',0.0,'A',628963.0,'Medium','Medium',15.0,15.0,'Low',1035.0,0.0,61.0,'Moderately_High',400.0,0.0,0.0,'TRSUB-TRANSMISSION_MAIN',0.064223255,'ARTERIAL',0.0,210.0,0.0,132.217933,0.0,'RELINE_-_REHAB',15.0,'Polyline',0.142620867,0.0,'Fail_(Pressure)','2_(Low)',240.0,6432892.0,0.0,0.0,2.0,2002.0,'',0.5,0.0,15.0,101.0,0.0,'DI',180.0,0.0,92.5525531,38.19451632,7.14e-14,0.0,264.435866,150.0,'YES',5.0,0.03337527,'S','1/5/2002','DI','',15.0,0.0,0.0,'NO','Low',1576.0,'No',23.0679752,6432824.0,264.435866,10.0,'High',0.0,1.0,'Low','CAWTHRA',30.0,'MISSISSAUGA','RD','2_(Low)','W'
'',-24.6,5.0,0.0,790.0,0.0,'Moderately_High',0.0,'A',747847.0,'Medium','Medium',15.0,15.0,'Moderate',1692.0,0.0,116.0,'Moderately_High',600.0,0.0,0.0,'TRSUB-TRANSMISSION_MAIN',0.026190407,'LOCAL',0.0,210.0,15.0,463.83835,0.0,'REPLACE_IN_FUTURE',50.0,'Polyline',0.370025901,0.0,'Fail_(Pressure)','5_(Catastrophic)',280.0,6558348.0,0.0,10.0,2.0,1967.0,'',1.0,0.0,15.0,121.0,0.0,'CPP',2606.0,0.0,324.686845,13.04333719,2.91e-14,0.0,927.6767,300.0,'YES',5.0,0.029461491,'CL','1/1/1967','CPP','',15.0,0.0,0.0,'NO','Medium',2131.0,'No',12.50435631,6563264.0,927.6767,5.0,'High',0.0,1.0,'High','BLOOR',25.0,'MISSISSAUGA','ST','5_(Catastrophic)','I'
'',37.1,0.0,0.0,190.0,0.0,'Very_Low',0.0,'A',516563.0,'Moderately_Low','Low',15.0,0.0,'Moderate',2451.0,0.0,8.0,'Very_Low',400.0,0.0,0.0,'TRSUB-TRANSMISSION_MAIN',0.305489009,'LOCAL',0.0,30.0,0.0,628.9174475,0.0,'DO_NOTHING',28.0,'Polyline',0.6784008,0.0,'Fail_(Pressure)','2_(Low)',160.0,600695.0,0.0,5.0,4.0,1989.0,'',1.0,1.0,0.0,9.0,0.0,'CPP',715.0,0.0,440.2422133,0.715515211,3.39e-13,0.0,1257.834895,0.0,'YES',5.0,0.03337527,'C','1/1/1989','CPP','',0.0,0.0,0.0,'NO','Low',1576.0,'No',0.636013521,600697.0,1257.834895,0.0,'High',0.0,0.0,'Medium','DREW',47.0,'MISSISSAUGA','RD','2_(Low)','I'
'',0.0,5.0,0.0,650.0,0.0,'Moderately_Low',0.0,'A',524427.0,'Moderately_High','Medium',15.0,0.0,'Extreme',2879.0,0.0,73.0,'Moderately_High',1800.0,0.0,0.0,'TRSUB-TRANSMISSION_MAIN',3.75632e-05,'ARTERIAL',0.0,180.0,15.0,218.959549,0.0,'REPLACE_IN_FUTURE',56.0,'Polyline',0.145119389,0.0,'Fail_(Flow)','5_(Catastrophic)_-_Flow_Failure',320.0,607793.0,0.0,15.0,4.0,1961.0,'',0.5,0.0,15.0,75.0,0.0,'TMDI',3760.0,0.0,153.2716843,17.12645106,4.17e-17,0.0,437.919098,150.0,'YES',15.0,0.021751236,'CL','1/1/1954','DI','',0.0,0.0,0.0,'NO','Medium',2565.0,'Yes',16.6697457,607804.0,437.919098,5.0,'High',0.0,0.0,'Very_High','TOMKEN',9.5,'MISSISSAUGA','RD','5_(Catastrophic)_-_Flow_Failure','I'
'',0.0,0.0,0.0,370.0,0.0,'Moderately_Low',0.0,'A',765600.0,'Very_Low','Low',5.0,15.0,'Low',3857.0,1.0,0.0,'Moderately_High',100.0,0.0,0.0,'ISDISTRIBUTION_MAIN_-_SMALL_DIAMETE',1.638763796,'ARTERIAL',0.0,180.0,0.0,2.004392,0.0,'MONITOR',4.0,'Polyline',0.004286121,0.0,'Inactive/Closed','Inactive/Closed',40.0,6566054.0,0.0,0.0,7.0,2013.0,'',1.0,1.0,15.0,0.0,0.0,'ZBCOPP',3697.0,0.0,1.4030744,0.0,1.82e-12,0.0,4.008784,150.0,'NO',0.0,0.054860098,'CL','1/0/1900_0:00','CPP','',15.0,0.0,0.0,'NO','Low',795.0,'No',0.0,6566055.0,4.008784,0.0,'Low',0.0,1.0,'Low','MAYFIELD_RD',71.0,'BRAMPTON','','Inactive/Closed','I'
'',38.3,0.0,0.0,510.0,1.0,'Moderately_Low',0.0,'',0.0,'Medium','Low',15.0,15.0,'Moderate',916.0,0.0,95.0,'Medium',400.0,1.0,0.0,'2012_COMP_Linear',0.351955813,'ARTERIAL',0.0,120.0,0.0,724.5797545,0.0,'RELINE_-_REHAB',6.0,'Polyline',0.781589837,0.0,'Fail_(Pressure)','2_(Low)',240.0,0.0,0.0,15.0,5.0,2011.0,'',0.1,1.0,15.0,97.0,0.0,'PVC',3539.0,0.0,507.2058282,6.693535073,3.91e-13,0.0,1449.159509,150.0,'YES',5.0,0.03337527,'CL','1/0/1900_0:00','PVC','W',0.0,0.0,0.0,'NO','Low',1576.0,'No',6.555524041,0.0,1449.159509,0.0,'High',1.0,0.0,'Very_High','STEELES',6.9,'BRAMPTON','AVE','2_(Low)','I'
'',38.2,5.0,0.0,430.0,0.0,'Moderately_Low',0.0,'A',514088.0,'Moderately_Low','Medium',5.0,15.0,'High',73.0,0.0,1.0,'Medium',400.0,0.0,0.0,'TRSUB-TRANSMISSION_MAIN',0.001631089,'LOCAL',1.0,120.0,0.0,3.3579615,0.0,'RELINE_-_REHAB',34.0,'Polyline',0.003622167,0.0,'Fail_(Pressure)','2_(Low)',160.0,594486.0,0.0,5.0,4.0,1983.0,'',1.0,0.0,15.0,1.0,1.0,'CPP',568.0,0.0,2.35057305,14.88998608,1.81e-15,0.0,6.715923,150.0,'YES',5.0,0.03337527,'CL','1/1/1983','CPP','',0.0,0.0,0.0,'NO','Medium',1576.0,'No',14.88998608,594487.0,6.715923,5.0,'Low',0.0,0.0,'Medium','SILKEN_LAUMANN',41.0,'MISSISSAUGA','WAY','2_(Low)','I'
'',39.9,5.0,0.0,640.0,0.0,'Moderately_Low',0.0,'A',698343.0,'Medium','Medium',15.0,15.0,'Low',2199.0,0.0,109.0,'Moderately_High',400.0,0.0,0.0,'TRSUB-TRANSMISSION_MAIN',0.241178045,'LOCAL',0.0,210.0,0.0,496.518944,0.0,'REPLACE_IN_FUTURE',51.0,'Polyline',0.535585155,0.0,'Fail_(Pressure)','2_(Low)',280.0,607030.0,0.0,10.0,4.0,1966.0,'',1.0,0.0,15.0,129.0,0.0,'CPP',1301.0,0.0,347.5632608,12.9904409,2.68e-13,0.0,993.037888,150.0,'YES',5.0,0.03337527,'C','1/1/1966','CPP','',15.0,0.0,0.0,'NO','Medium',1576.0,'No',10.97641906,6538244.0,993.037888,5.0,'High',0.0,1.0,'High','GOREWAY',24.0,'MISSISSAUGA','DR','2_(Low)','P'
'',39.1,0.0,0.0,830.0,0.0,'Moderately_High',0.0,'A',522007.0,'Moderately_High','Low',15.0,15.0,'Moderate',1115.0,0.0,19.0,'Moderately_High',400.0,0.0,0.0,'TRSUB-TRANSMISSION_MAIN',0.124053796,'ARTERIAL',0.0,210.0,0.0,255.392483,0.0,'REPLACE_NOW',105.0,'Polyline',0.275486815,0.0,'Fail_(Pressure)','2_(Low)',320.0,605863.0,0.0,15.0,2.0,1912.0,'',0.3,0.0,15.0,131.0,0.0,'CI',343.0,1.0,178.7747381,25.64680026,1.38e-13,15.0,510.784966,300.0,'YES',5.0,0.03337527,'CL','1/1/1912','CI','',15.0,0.0,0.0,'NO','Low',1576.0,'No',3.719764924,605729.0,510.784966,10.0,'High',0.0,1.0,'Very_High','CAWTHRA',-9.0,'MISSISSAUGA','RD','2_(Low)','I'
'',38.3,0.0,0.0,190.0,0.0,'Very_Low',0.0,'A',536689.0,'Moderately_Low','Low',15.0,0.0,'Low',270.0,0.0,4.0,'Very_Low',400.0,0.0,0.0,'TRSUB-TRANSMISSION_MAIN',0.201240612,'LOCAL',0.0,30.0,0.0,414.298806,0.0,'DO_NOTHING',16.0,'Polyline',0.44689592,0.0,'Fail_(Pressure)','2_(Low)',160.0,1071452.0,0.0,0.0,4.0,2001.0,'',1.0,1.0,0.0,141.0,0.0,'CPP',1038.0,0.0,290.0091642,17.01670364,2.24e-13,0.0,828.597612,0.0,'YES',5.0,0.03337527,'CL','17-09-2001','CPP','',0.0,0.0,0.0,'NO','Medium',1576.0,'No',0.482743366,1071517.0,828.597612,5.0,'High',0.0,0.0,'Low','FINANCIAL',59.0,'BRAMPTON','DR','2_(Low)','I'
'',37.5,10.0,0.0,640.0,0.0,'Moderately_Low',0.0,'A',518159.0,'Medium','Low',15.0,15.0,'Low',164.0,0.0,26.0,'Moderately_High',400.0,0.0,0.0,'TRSUB-TRANSMISSION_MAIN',0.024574383,'LOCAL',0.0,210.0,0.0,50.591864,0.0,'REPLACE_IN_FUTURE',21.0,'Polyline',0.054572442,0.0,'Fail_(Pressure)','2_(Low)',280.0,602783.0,0.0,0.0,2.0,1996.0,'',1.0,0.0,15.0,28.0,0.0,'CPP',767.0,0.0,35.4143048,27.67243365,2.73e-14,0.0,101.183728,150.0,'YES',5.0,0.03337527,'SL','1/1/1996','CPP','',15.0,0.0,0.0,'NO','Low',1576.0,'No',25.69583125,602777.0,101.183728,10.0,'High',0.0,1.0,'Low','MISSISSAUGA',54.0,'MISSISSAUGA','RD','2_(Low)','W'
'',-7.2,0.0,0.0,730.0,0.0,'Moderately_High',0.0,'A',680164.0,'Moderately_Low','Low',15.0,15.0,'Moderate',870.0,1.0,35.0,'Very_High',1500.0,0.0,0.0,'RATRANSMISSION_MAIN',0.000105816,'ARTERIAL',0.0,270.0,15.0,236.4377675,0.0,'REPLACE_IN_FUTURE',17.0,'Polyline',0.158557872,0.0,'Fail_(Pressure)','5_(Catastrophic)',160.0,603305.0,0.0,0.0,2.0,2000.0,'',1.0,1.0,15.0,98.0,0.0,'TMCPP',3233.0,0.0,165.5064373,20.72426944,1.18e-16,0.0,472.875535,300.0,'YES',15.0,0.022804203,'CL','11/5/2000','CPP','',15.0,0.0,0.0,'YES','Medium',2535.0,'Yes',7.401524801,6527005.0,472.875535,5.0,'High',0.0,1.0,'Low','HWY_403',58.0,'MISSISSAUGA','','5_(Catastrophic)','W'
'',38.9,0.0,0.0,150.0,0.0,'Very_Low',0.0,'A',712495.0,'Moderately_Low','Low',15.0,0.0,'Moderate',3394.0,0.0,78.0,'Very_Low',500.0,0.0,0.0,'TRSUB-TRANSMISSION_MAIN',0.105423576,'COLLECTOR',0.0,30.0,0.0,710.0924095,0.0,'DO_NOTHING',13.0,'Polyline',1.461449269,0.0,'Fail_(Pressure)','2_(Low)',120.0,6550847.0,0.0,0.0,5.0,2004.0,'',1.0,0.0,0.0,140.0,0.0,'CPP',2065.0,0.0,497.0646867,9.857871886,1.17e-13,0.0,1420.184819,0.0,'YES',5.0,0.031131194,'C','1/4/2004','CPP','',0.0,0.0,0.0,'NO','Low',826.0,'No',5.492242908,6550865.0,1420.184819,0.0,'High',0.0,0.0,'Low','GOREWAY',62.0,'BRAMPTON','DR','2_(Low)','I'
'',37.9,0.0,0.0,660.0,1.0,'Moderately_High',0.0,'A',509373.0,'Medium','Low',15.0,15.0,'Moderate',3477.0,0.0,11.0,'Medium',600.0,1.0,0.0,'TRSUB-TRANSMISSION_MAIN',0.025244033,'LOCAL',0.0,120.0,15.0,447.077841,1.0,'REPLACE_IN_FUTURE',67.0,'Polyline',0.356655246,1.0,'Fail_(Pressure)','2_(Low)',240.0,597214.0,1.0,15.0,5.0,1950.0,'',1.0,0.0,15.0,12.0,0.0,'CPP',2168.0,0.0,312.9544887,1.342048174,2.8e-14,0.0,894.155682,300.0,'YES',5.0,0.029461491,'CL','1/1/1950','CPP','',0.0,1.0,0.0,'NO','Low',2131.0,'No',1.230210826,597306.0,894.155682,0.0,'High',0.0,0.0,'Very_High','JOHN',8.0,'BRAMPTON','ST','2_(Low)','I'
